ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,55.05447653907714,50.27240167049438,59.41694206365935,3555307,Turmalina,hiv_aids
2024-02-01,,52.21585717962472,47.47767189473168,56.77583986429041,3555307,Turmalina,hiv_aids
2024-03-01,,62.74068762190892,58.1635089871739,67.42654031266132,3555307,Turmalina,hiv_aids
2024-04-01,,78.00022629256945,73.46159103340558,82.82655937660087,3555307,Turmalina,hiv_aids
2024-05-01,,85.7519580771817,80.87559296539806,90.43308162937811,3555307,Turmalina,hiv_aids
2024-06-01,,85.84865991414117,81.19387222691279,90.26793990680889,3555307,Turmalina,hiv_aids
2024-07-01,,104.22232328372671,99.19874976036479,109.21994980808927,3555307,Turmalina,hiv_aids
2024-08-01,,88.15823036640982,83.30016646226453,93.14957862561542,3555307,Turmalina,hiv_aids
2024-09-01,,79.84181058390531,75.00377372759408,84.68405859293739,3555307,Turmalina,hiv_aids
2024-10-01,,78.48212460328108,73.67724814594214,83.13448226835172,3555307,Turmalina,hiv_aids
2024-11-01,,102.07803086009052,97.61556197991064,106.92219692098278,3555307,Turmalina,hiv_aids
2024-12-01,,114.82906302432592,109.88394602611962,119.68700542851107,3555307,Turmalina,hiv_aids
2025-01-01,,104.94736660548756,100.16907293608648,109.48285178132163,3555307,Turmalina,hiv_aids
2025-02-01,,101.82631777774557,97.08907695048589,106.17823527801183,3555307,Turmalina,hiv_aids
2025-03-01,,114.10125878091624,109.60002935682014,118.83005933642484,3555307,Turmalina,hiv_aids
2025-04-01,,132.76701517112122,127.73982922146558,137.57727444166514,3555307,Turmalina,hiv_aids
2025-05-01,,142.3665937037173,137.56157097835407,147.31574996739462,3555307,Turmalina,hiv_aids
2025-06-01,,142.76602120069845,138.29738410947797,147.5948344398981,3555307,Turmalina,hiv_aids
2025-07-01,,164.75928320117742,159.878192597524,170.08542458283992,3555307,Turmalina,hiv_aids
2025-08-01,,145.60029298703714,140.63414737742923,151.01028803685398,3555307,Turmalina,hiv_aids
2025-09-01,,136.37892550823412,131.6236381967446,141.3421236088246,3555307,Turmalina,hiv_aids
2025-10-01,,135.47292201316512,130.54080733922245,140.9716932675375,3555307,Turmalina,hiv_aids
2025-11-01,,163.51911521006713,158.17292675107774,168.81898232915367,3555307,Turmalina,hiv_aids
2025-12-01,,178.48616322604022,172.99161587317275,184.47887682386886,3555307,Turmalina,hiv_aids
2026-01-01,,166.95264216238266,161.86560622962784,172.64223725364772,3555307,Turmalina,hiv_aids
2026-02-01,,163.60321450265252,158.02458583338597,169.33316549047257,3555307,Turmalina,hiv_aids
2026-03-01,,178.441234675362,172.7647556667423,184.40696806335373,3555307,Turmalina,hiv_aids
2026-04-01,,200.52338970472667,194.8337171240969,207.15318198513546,3555307,Turmalina,hiv_aids
2026-05-01,,211.9839356209405,205.92586497202615,218.75264092887832,3555307,Turmalina,hiv_aids
2026-06-01,,212.6879765833125,206.5035270319973,219.6031184202264,3555307,Turmalina,hiv_aids
2026-07-01,,238.24512222066932,231.71058366673395,245.41140894027322,3555307,Turmalina,hiv_aids
2026-08-01,,215.9010579348657,209.10200669030272,223.37124105233144,3555307,Turmalina,hiv_aids
2026-09-01,,205.8890347815452,199.3253396855851,212.8718541362917,3555307,Turmalina,hiv_aids
2026-10-01,,205.54965953398047,198.9054683742715,212.81975709026597,3555307,Turmalina,hiv_aids
2026-11-01,,237.99989623705278,230.29281970618166,245.97909213279226,3555307,Turmalina,hiv_aids
2026-12-01,,255.08785984678516,247.1773352645831,263.80394105994276,3555307,Turmalina,hiv_aids
2027-01-01,,241.85654370049846,233.7417603249982,250.59939417029662,3555307,Turmalina,hiv_aids
2027-02-01,,238.29583589614185,230.61179447861548,247.62634706768668,3555307,Turmalina,hiv_aids
2027-03-01,,255.76374906106196,247.49922916904796,264.82426694225984,3555307,Turmalina,hiv_aids
2027-04-01,,281.2695221982611,272.0877151528212,291.8841444386229,3555307,Turmalina,hiv_aids
2027-05-01,,294.60248662242384,285.49150502531404,306.1373924415511,3555307,Turmalina,hiv_aids
2027-06-01,,295.6133950732169,285.59241749640165,306.82530198234275,3555307,Turmalina,hiv_aids
2027-07-01,,324.6722652416786,314.2396466447717,337.40828451173473,3555307,Turmalina,hiv_aids
2027-08-01,,299.0625663822006,288.3154243666598,311.343608718156,3555307,Turmalina,hiv_aids
2027-09-01,,288.37964425567395,277.86349207399195,300.84724466847285,3555307,Turmalina,hiv_aids
2027-10-01,,288.71740045598807,278.19648143238896,300.9468252580439,3555307,Turmalina,hiv_aids
2027-11-01,,325.51571750893265,313.3749255442541,338.80836856861725,3555307,Turmalina,hiv_aids
2027-12-01,,344.6266875863055,331.4951361006888,359.9319963877483,3555307,Turmalina,hiv_aids
2028-01-01,,329.6581993110349,316.2119321990083,344.9462625627469,3555307,Turmalina,hiv_aids
2028-02-01,,325.9081778877745,312.880485381574,340.69185215621985,3555307,Turmalina,hiv_aids
2028-03-01,,346.28311629656827,332.1920636353898,361.7192565227232,3555307,Turmalina,hiv_aids
2028-04-01,,374.97341548879115,359.63896938316987,393.14205592660073,3555307,Turmalina,hiv_aids
2028-05-01,,389.90752058779753,373.4539989725342,408.5910645154745,3555307,Turmalina,hiv_aids
2028-06-01,,391.1982790755697,375.15125844653113,409.9667686752457,3555307,Turmalina,hiv_aids
2028-07-01,,424.5422516136313,406.71280162748513,444.78175743143873,3555307,Turmalina,hiv_aids
2028-08-01,,397.52327797501215,380.3087015623336,417.8318368452601,3555307,Turmalina,hiv_aids
2028-09-01,,384.3209589055742,367.19320925291544,403.4431629826576,3555307,Turmalina,hiv_aids
2028-10-01,,383.254002207445,365.46266547390087,403.0275016910633,3555307,Turmalina,hiv_aids
2028-11-01,,424.9351734319959,404.8783612621434,446.711599128249,3555307,Turmalina,hiv_aids
2028-12-01,,447.6925721826567,427.08874552746244,470.9454466041055,3555307,Turmalina,hiv_aids
2029-01-01,,432.0382537022633,411.6377223158127,455.20810339534734,3555307,Turmalina,hiv_aids
2029-02-01,,427.963004417899,407.39246806791215,450.95667460689754,3555307,Turmalina,hiv_aids
2029-03-01,,449.5664377254812,427.4913910003988,473.8523565762083,3555307,Turmalina,hiv_aids
2029-04-01,,481.6965390745603,457.98547931463787,507.94933428237084,3555307,Turmalina,hiv_aids
2029-05-01,,498.5129076901151,473.2407312742147,527.1127797556609,3555307,Turmalina,hiv_aids
2029-06-01,,500.1083107350087,473.3498549372539,528.4962434689636,3555307,Turmalina,hiv_aids
2029-07-01,,536.9945720882384,509.0236538487004,568.0097556311163,3555307,Turmalina,hiv_aids
2029-08-01,,506.65663652381136,479.9824527309017,535.8147472688094,3555307,Turmalina,hiv_aids
2029-09-01,,492.7474692362454,467.25408252525244,521.6328284570386,3555307,Turmalina,hiv_aids
2029-10-01,,492.3668066739114,465.11367658730694,521.2965539913318,3555307,Turmalina,hiv_aids
2029-11-01,,538.454805861071,508.58302505939383,569.916166540454,3555307,Turmalina,hiv_aids
2029-12-01,,563.2574314344747,531.8640351606846,597.3979440941105,3555307,Turmalina,hiv_aids
2030-01-01,,545.8282961652232,514.6100742533994,579.0851209423196,3555307,Turmalina,hiv_aids
2030-02-01,,541.5321818881202,511.6913070085174,575.0290762385675,3555307,Turmalina,hiv_aids
2030-03-01,,565.8336071061722,533.0986289034829,601.4017883878398,3555307,Turmalina,hiv_aids
2030-04-01,,601.4098957438288,565.9128534289581,640.0852229312177,3555307,Turmalina,hiv_aids
2030-05-01,,620.1193564379918,583.2466263869342,659.2992036998637,3555307,Turmalina,hiv_aids
2030-06-01,,622.0218257765745,583.9258986119877,662.4969006431139,3555307,Turmalina,hiv_aids
2030-07-01,,662.3853152686423,622.6231073965089,705.3825117805044,3555307,Turmalina,hiv_aids
2030-08-01,,628.6501522161354,588.5432988659529,669.4762698905786,3555307,Turmalina,hiv_aids
2030-09-01,,614.1566069617937,576.1071284418326,655.6812020459912,3555307,Turmalina,hiv_aids
2030-10-01,,614.5733427907725,575.2393800657616,655.4066330499012,3555307,Turmalina,hiv_aids
2030-11-01,,665.00899784396,622.449078585671,709.8476652690531,3555307,Turmalina,hiv_aids
2030-12-01,,691.7567469337109,647.0421580859095,738.5018277780619,3555307,Turmalina,hiv_aids
2031-01-01,,672.514867699367,628.3893429023452,717.7836423143744,3555307,Turmalina,hiv_aids
2031-02-01,,668.0217731401865,624.6448942884095,714.0182449005639,3555307,Turmalina,hiv_aids
2031-03-01,,695.0876596205818,648.8511200289385,744.0637399663725,3555307,Turmalina,hiv_aids
2031-04-01,,734.1135023745569,684.6825700841367,786.1098400174776,3555307,Turmalina,hiv_aids
2031-05-01,,754.7252395476039,704.1728027932894,807.3865697764785,3555307,Turmalina,hiv_aids
2031-06-01,,756.9375479542647,702.8520722952884,809.5465372600638,3555307,Turmalina,hiv_aids
2031-07-01,,800.7070321961664,744.696741183204,858.5381736662827,3555307,Turmalina,hiv_aids
2031-08-01,,763.5063196612364,709.31211304645,819.8167734287463,3555307,Turmalina,hiv_aids
2031-09-01,,748.5560129661661,696.0761920609976,802.1505987255783,3555307,Turmalina,hiv_aids
2031-10-01,,749.8783108306096,695.4783873836249,803.9554161062532,3555307,Turmalina,hiv_aids
2031-11-01,,804.5927196711199,746.0036815419174,863.6248419236206,3555307,Turmalina,hiv_aids
2031-12-01,,833.1831151226658,769.177214754074,894.779775242768,3555307,Turmalina,hiv_aids
2032-01-01,,812.097414207268,751.6738296087241,874.8346998144716,3555307,Turmalina,hiv_aids
2032-02-01,,807.4359907202114,746.2254862124216,867.6606614432504,3555307,Turmalina,hiv_aids
2032-03-01,,837.6610370955115,775.1091403992236,900.9609700944181,3555307,Turmalina,hiv_aids
2032-04-01,,879.7820968093,812.5030688513441,948.5590136546158,3555307,Turmalina,hiv_aids
2032-05-01,,901.898575222693,831.4244465915546,972.4728062879507,3555307,Turmalina,hiv_aids
2032-06-01,,904.3833903612879,835.4865601127533,975.181160473293,3555307,Turmalina,hiv_aids
2032-07-01,,952.6976720678128,878.9206143124146,1028.1082868840072,3555307,Turmalina,hiv_aids
