ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,0.11025287526017644,0.0,0.26772205868499704,3519709,False,sifilis
2024-02-01,,0.42976491630698693,0.27223962342420394,0.5895127493702851,3519709,False,sifilis
2024-03-01,,0.029489869932445272,0.0,0.18531763861177245,3519709,False,sifilis
2024-04-01,,0.0,0.0,0.13431311964126133,3519709,False,sifilis
2024-05-01,,0.6430771995551726,0.49307392120029075,0.8061744326421292,3519709,False,sifilis
2024-06-01,,0.0,0.0,0.12981582099510053,3519709,False,sifilis
2024-07-01,,0.0,0.0,0.12868105916438138,3519709,False,sifilis
2024-08-01,,0.03234515465263317,0.0,0.1914293630973317,3519709,False,sifilis
2024-09-01,,0.06539376345557317,0.0,0.24039004560021243,3519709,False,sifilis
2024-10-01,,0.1464683491080012,0.0,0.3156014906954943,3519709,False,sifilis
2024-11-01,,0.06644333224758044,0.0,0.22271695774203223,3519709,False,sifilis
2024-12-01,,0.06704042870924212,0.0,0.21664360867944324,3519709,False,sifilis
2025-01-01,,0.08343893890503444,0.0,0.234770495670879,3519709,False,sifilis
2025-02-01,,0.4528402251557119,0.29279206362241733,0.6144171946184297,3519709,False,sifilis
2025-03-01,,0.0,0.0,0.14068238624936844,3519709,False,sifilis
2025-04-01,,0.0,0.0,0.0926331618296468,3519709,False,sifilis
2025-05-01,,0.687122990471495,0.5267961391153654,0.8594843928873489,3519709,False,sifilis
2025-06-01,,0.0,0.0,0.08806290989568945,3519709,False,sifilis
2025-07-01,,0.0,0.0,0.09362502781717295,3519709,False,sifilis
2025-08-01,,0.0,0.0,0.1633806617972261,3519709,False,sifilis
2025-09-01,,0.034719401055782036,0.0,0.1913344285674451,3519709,False,sifilis
2025-10-01,,0.12335416759217516,0.0,0.28451603877449855,3519709,False,sifilis
2025-11-01,,0.03231858844025276,0.0,0.1967137786267735,3519709,False,sifilis
2025-12-01,,0.033337296485239185,0.0,0.19022045374333255,3519709,False,sifilis
2026-01-01,,0.05332568898995601,0.0,0.2217521751199804,3519709,False,sifilis
2026-02-01,,0.46224317660412967,0.3161449238020572,0.6180315696470999,3519709,False,sifilis
2026-03-01,,0.0,0.0,0.1205241142567788,3519709,False,sifilis
2026-04-01,,0.0,0.0,0.04252145722173619,3519709,False,sifilis
2026-05-01,,0.7221954867380797,0.5607463581966947,0.8827431131783808,3519709,False,sifilis
2026-06-01,,0.0,0.0,0.020027389111622093,3519709,False,sifilis
2026-07-01,,0.0,0.0,0.04584312055415853,3519709,False,sifilis
2026-08-01,,0.0,0.0,0.1062091427874592,3519709,False,sifilis
2026-09-01,,0.0,0.0,0.1489018505793275,3519709,False,sifilis
2026-10-01,,0.091361225282416,0.0,0.2514727950070005,3519709,False,sifilis
2026-11-01,,0.0,0.0,0.16489757786020834,3519709,False,sifilis
2026-12-01,,0.0,0.0,0.14472340109749476,3519709,False,sifilis
2027-01-01,,0.014889599191874693,0.0,0.16624680554563162,3519709,False,sifilis
2027-02-01,,0.46243720277397077,0.31165499416783204,0.6208601739431024,3519709,False,sifilis
2027-03-01,,0.0,0.0,0.05795184323337377,3519709,False,sifilis
2027-04-01,,0.0,0.0,0.0,3519709,False,sifilis
2027-05-01,,0.7481510703647388,0.587072983764048,0.9111023259727672,3519709,False,sifilis
2027-06-01,,0.0,0.0,0.0,3519709,False,sifilis
2027-07-01,,0.0,0.0,0.0,3519709,False,sifilis
2027-08-01,,0.0,0.0,0.06150741171297677,3519709,False,sifilis
2027-09-01,,0.0,0.0,0.09727439173319126,3519709,False,sifilis
2027-10-01,,0.05046302495777832,0.0,0.2112901777520621,3519709,False,sifilis
2027-11-01,,0.0,0.0,0.10579971095780667,3519709,False,sifilis
2027-12-01,,0.0,0.0,0.11201515858713595,3519709,False,sifilis
2028-01-01,,0.0,0.0,0.1364990113585553,3519709,False,sifilis
2028-02-01,,0.45335562795861273,0.28951959920291603,0.6161119907422516,3519709,False,sifilis
2028-03-01,,0.0,0.0,0.003376602925022101,3519709,False,sifilis
2028-04-01,,0.0,0.0,0.0,3519709,False,sifilis
2028-05-01,,0.7638413372880867,0.6038695695146401,0.9181680587748297,3519709,False,sifilis
2028-06-01,,0.0,0.0,0.0,3519709,False,sifilis
2028-07-01,,0.0,0.0,0.0,3519709,False,sifilis
2028-08-01,,0.0,0.0,0.0017342714386948859,3519709,False,sifilis
2028-09-01,,0.0,0.0,0.04798756483204325,3519709,False,sifilis
2028-10-01,,0.0034853621849910395,0.0,0.15692342191184133,3519709,False,sifilis
2028-11-01,,0.0,0.0,0.037409153976614255,3519709,False,sifilis
2028-12-01,,0.0,0.0,0.04086340919673298,3519709,False,sifilis
2029-01-01,,0.0,0.0,0.07864599321639651,3519709,False,sifilis
2029-02-01,,0.44344933560231053,0.28359944811326593,0.6038380701298397,3519709,False,sifilis
2029-03-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-04-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-05-01,,0.7734740498127131,0.6098226906482395,0.9384120236710635,3519709,False,sifilis
2029-06-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-07-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-08-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-09-01,,0.0,0.0,0.0,3519709,False,sifilis
2029-10-01,,0.0,0.0,0.10898024920027366,3519709,False,sifilis
2029-11-01,,0.0,0.0,0.0,3519709,False,sifilis
