ds,cod_mun,disease,y_true,y_pred,yhat_lower,yhat_upper
1999-01-01,3551009,hepatite,0.9883018010153156,1.0510449538608453,0.7360935557887249,1.3829278090229993
1999-02-01,3551009,hepatite,0.9883018010153156,0.995476110073349,0.6773540440980229,1.3114008146789458
1999-03-01,3551009,hepatite,0.9883018010153156,0.6701721855565955,0.32805926195533813,0.9893375136089705
1999-04-01,3551009,hepatite,0.9883018010153156,0.8130101073635045,0.5078294426087065,1.1489709461118147
1999-05-01,3551009,hepatite,0.9883018010153156,0.9663492394193989,0.6674983832174461,1.286813417827831
1999-06-01,3551009,hepatite,0.9883018010153156,0.9573335892541226,0.6539736959663597,1.2758605784548518
1999-07-01,3551009,hepatite,0.9883018010153156,0.9335676360576963,0.6441044873012949,1.2670817124854747
1999-08-01,3551009,hepatite,0.9883018010153156,0.7281266492253392,0.4187363525988459,1.0770616879330754
1999-09-01,3551009,hepatite,0.9883018010153156,0.748311468153693,0.41536898706780206,1.0764190704134102
1999-10-01,3551009,hepatite,0.9883018010153156,0.8535537223989073,0.533318132003679,1.1812923917235572
1999-11-01,3551009,hepatite,0.9883018010153156,0.9605179864112141,0.6307337641655808,1.2699759758835347
1999-12-01,3551009,hepatite,0.9883018010153156,1.0272803815440843,0.7096790401976615,1.3557849394654533
2000-01-01,3551009,hepatite,0.9883018010153156,0.6979450730407656,0.3708231754393929,1.01697874502668
2000-02-01,3551009,hepatite,0.3294339336717718,0.6744452973519451,0.34945223525913277,0.9777699789010363
2000-03-01,3551009,hepatite,0.3294339336717718,0.6386440445534096,0.3275069825893121,0.9770668406685487
2000-04-01,3551009,hepatite,0.6588678673435436,0.5878827466789595,0.26837514403212853,0.9007227244201461
2000-05-01,3551009,hepatite,0.3294339336717718,0.6891629571160829,0.37420663334278637,1.0064537289794915
2000-06-01,3551009,hepatite,0.6588678673435436,0.902401248649535,0.5805658335048909,1.2036908936455422
2000-07-01,3551009,hepatite,0.6588678673435436,0.5960063647729317,0.2647584926384034,0.8955429045025538
2000-08-01,3551009,hepatite,0.6588678673435436,0.6988171926751017,0.35780786094273465,1.0315444448445916
2000-09-01,3551009,hepatite,0.0,0.44360898963050693,0.12192416097855611,0.787186613082827
2000-10-01,3551009,hepatite,0.3294339336717718,0.7416609537974673,0.4004991487350942,1.0589484947278898
2000-11-01,3551009,hepatite,1.317735734687087,0.8711391485413141,0.5636716415147199,1.1817932396365176
2000-12-01,3551009,hepatite,0.9883018010153156,0.7172750992581058,0.40196229243611475,1.0245923725648147
2001-01-01,3551009,hepatite,0.3258815094831519,0.5838313309969323,0.26971028522801105,0.9079453224863079
2001-02-01,3551009,hepatite,1.955289056898912,0.6517857688474192,0.30153486468659707,0.9476538495082681
2001-03-01,3551009,hepatite,0.6517630189663038,0.5465783444766095,0.24663066302496223,0.8727576808885024
2001-04-01,3551009,hepatite,0.6517630189663038,0.7725661103787803,0.46065659934828573,1.1014177347489873
2001-05-01,3551009,hepatite,0.9776445284494558,0.9556245370773505,0.6209461620753403,1.2935984187673262
2001-06-01,3551009,hepatite,0.9776445284494558,0.8442986313383146,0.5217511313510322,1.1609556152280645
2001-07-01,3551009,hepatite,0.0,0.8097931261132681,0.45983548395325763,1.1519990431748401
