ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,0.0,0.0,1.31069286028612e-09,3538303,Piquerobi,tuberculose
2024-02-01,,0.0,0.0,1.3156702677138447e-09,3538303,Piquerobi,tuberculose
2024-03-01,,0.0,0.0,1.2429362442780868e-09,3538303,Piquerobi,tuberculose
2024-04-01,,0.0,0.0,1.2816563007463e-09,3538303,Piquerobi,tuberculose
2024-05-01,,0.0,0.0,1.2694296255577238e-09,3538303,Piquerobi,tuberculose
2024-06-01,,0.0,0.0,1.2254745914715647e-09,3538303,Piquerobi,tuberculose
2024-07-01,,0.0,0.0,1.304229020836431e-09,3538303,Piquerobi,tuberculose
2024-08-01,,0.0,0.0,1.2758021077287452e-09,3538303,Piquerobi,tuberculose
2024-09-01,,0.0,0.0,1.3622350771035883e-09,3538303,Piquerobi,tuberculose
2024-10-01,,0.0,0.0,1.3456077366479942e-09,3538303,Piquerobi,tuberculose
2024-11-01,,0.0,0.0,1.2210790485195316e-09,3538303,Piquerobi,tuberculose
2024-12-01,,0.0,0.0,1.3319719579394347e-09,3538303,Piquerobi,tuberculose
2025-01-01,,0.0,0.0,1.3683317770466414e-09,3538303,Piquerobi,tuberculose
2025-02-01,,0.0,0.0,1.4383368510421413e-09,3538303,Piquerobi,tuberculose
2025-03-01,,0.0,0.0,1.401287000302333e-09,3538303,Piquerobi,tuberculose
2025-04-01,,0.0,0.0,1.3320286302145009e-09,3538303,Piquerobi,tuberculose
2025-05-01,,0.0,0.0,1.4296859767638915e-09,3538303,Piquerobi,tuberculose
2025-06-01,,0.0,0.0,1.4597047292072533e-09,3538303,Piquerobi,tuberculose
2025-07-01,,0.0,0.0,1.5598626425219353e-09,3538303,Piquerobi,tuberculose
2025-08-01,,0.0,0.0,1.4920282419566234e-09,3538303,Piquerobi,tuberculose
2025-09-01,,0.0,0.0,1.4660713332699982e-09,3538303,Piquerobi,tuberculose
2025-10-01,,0.0,0.0,1.5171747320423081e-09,3538303,Piquerobi,tuberculose
2025-11-01,,0.0,0.0,1.5310316486528588e-09,3538303,Piquerobi,tuberculose
2025-12-01,,0.0,0.0,1.6535001024804793e-09,3538303,Piquerobi,tuberculose
2026-01-01,,0.0,0.0,1.7251574554695896e-09,3538303,Piquerobi,tuberculose
2026-02-01,,0.0,0.0,1.7978694117352843e-09,3538303,Piquerobi,tuberculose
