ds,y_pred,yhat_lower,yhat_upper,y_true,cod_mun
1999-01-01,0.0,0.0,1.1809583164319016e-09,0.0,3546207
1999-02-01,0.0,0.0,1.2432916046968662e-09,0.0,3546207
1999-03-01,0.0,0.0,1.2112607104673966e-09,0.0,3546207
1999-04-01,0.0,0.0,1.2838844862864486e-09,0.0,3546207
1999-05-01,0.0,0.0,1.319118497927462e-09,0.0,3546207
1999-06-01,0.0,0.0,1.2242339890365923e-09,0.0,3546207
1999-07-01,0.0,0.0,1.2533045207445708e-09,0.0,3546207
1999-08-01,0.0,0.0,1.1998004895359592e-09,0.0,3546207
1999-09-01,0.0,0.0,1.2470363903379838e-09,0.0,3546207
1999-10-01,0.0,0.0,1.2692783611802435e-09,0.0,3546207
1999-11-01,0.0,0.0,1.2635349194332023e-09,0.0,3546207
1999-12-01,0.0,0.0,1.2790159420201143e-09,0.0,3546207
2000-01-01,0.0,0.0,1.2456610312886385e-09,0.0,3546207
2000-02-01,0.0,0.0,1.314170543513902e-09,0.0,3546207
2000-03-01,0.0,0.0,1.2681671827713525e-09,0.0,3546207
2000-04-01,0.0,0.0,1.3294220978558018e-09,0.0,3546207
2000-05-01,0.0,0.0,1.2488699626717831e-09,0.0,3546207
2000-06-01,0.0,0.0,1.4315984407107287e-09,0.0,3546207
2000-07-01,0.0,0.0,1.2294553062021826e-09,0.0,3546207
2000-08-01,0.0,0.0,1.2813737938340159e-09,0.0,3546207
2000-09-01,0.0,0.0,1.2757424880654317e-09,0.0,3546207
2000-10-01,0.0,0.0,1.3992351064598208e-09,0.0,3546207
2000-11-01,0.0,0.0,1.264207687750593e-09,0.0,3546207
2000-12-01,0.0,0.0,1.2275513224234329e-09,0.0,3546207
2001-01-01,0.0,0.0,1.2509623665430852e-09,0.0,3546207
2001-02-01,0.0,0.0,1.4133341195345896e-09,0.0,3546207
2001-03-01,0.0,0.0,1.213552553654909e-09,0.0,3546207
2001-04-01,0.0,0.0,1.2733148090571931e-09,0.0,3546207
2001-05-01,0.0,0.0,1.2542374315467433e-09,0.0,3546207
2001-06-01,0.0,0.0,1.28410942810696e-09,0.0,3546207
2001-07-01,0.0,0.0,1.1891451404627712e-09,0.0,3546207
2001-08-01,0.0,0.0,1.2016247579855182e-09,0.0,3546207
2001-09-01,0.0,0.0,1.3472285431002692e-09,0.0,3546207
2001-10-01,0.0,0.0,1.2293358797351228e-09,0.0,3546207
2001-11-01,0.0,0.0,1.332965028513479e-09,0.0,3546207
2001-12-01,0.0,0.0,1.392405011504521e-09,0.0,3546207
2002-01-01,0.0,0.0,1.1484578445280595e-09,0.0,3546207
2002-02-01,0.0,0.0,1.269064918816436e-09,0.0,3546207
2002-03-01,0.0,0.0,1.224141015000787e-09,0.0,3546207
2002-04-01,0.0,0.0,1.277876097019232e-09,0.0,3546207
2002-05-01,0.0,0.0,1.2730948472738334e-09,0.0,3546207
2002-06-01,0.0,0.0,1.2171958406544615e-09,0.0,3546207
2002-07-01,0.0,0.0,1.2299243546148745e-09,0.0,3546207
2002-08-01,0.0,0.0,1.2963433760966381e-09,0.0,3546207
2002-09-01,0.0,0.0,1.2449487473632805e-09,0.0,3546207
2002-10-01,0.0,0.0,1.2268526560866977e-09,0.0,3546207
2002-11-01,0.0,0.0,1.3163727358975048e-09,0.0,3546207
2002-12-01,0.0,0.0,1.2588153291214406e-09,0.0,3546207
2003-01-01,0.0,0.0,1.271835769673626e-09,0.0,3546207
2003-02-01,0.0,0.0,1.308631363743043e-09,0.0,3546207
2003-03-01,0.0,0.0,1.1452162756699658e-09,0.0,3546207
2003-04-01,0.0,0.0,1.2693232655612055e-09,0.0,3546207
2003-05-01,0.0,0.0,1.3205288034913443e-09,0.0,3546207
2003-06-01,0.0,0.0,1.297196305725838e-09,0.0,3546207
2003-07-01,0.0,0.0,1.289376757877708e-09,0.0,3546207
2003-08-01,0.0,0.0,1.1945635996163703e-09,0.0,3546207
2003-09-01,0.0,0.0,1.2061388334729653e-09,0.0,3546207
2003-10-01,0.0,0.0,1.4036916034588808e-09,0.0,3546207
2003-11-01,0.0,0.0,1.2581999437117619e-09,0.0,3546207
2003-12-01,0.0,0.0,1.4095263144543452e-09,0.0,3546207
2004-01-01,0.0,0.0,1.1922291906745305e-09,0.0,3546207
2004-02-01,0.0,0.0,1.2962496232592727e-09,0.0,3546207
2004-03-01,0.0,0.0,1.1948634577050675e-09,0.0,3546207
2004-04-01,0.0,0.0,1.258696780461632e-09,0.0,3546207
2004-05-01,0.0,0.0,1.2063464857412508e-09,0.0,3546207
2004-06-01,0.0,0.0,1.2575858770565018e-09,0.0,3546207
2004-07-01,0.0,0.0,1.208237526664493e-09,0.0,3546207
2004-08-01,0.0,0.0,1.229725279685437e-09,0.0,3546207
2004-09-01,0.0,0.0,1.361153873117545e-09,0.0,3546207
2004-10-01,0.0,0.0,1.2731088499895637e-09,0.0,3546207
2004-11-01,0.0,0.0,1.3234310896868988e-09,0.0,3546207
2004-12-01,0.0,0.0,1.3337270549994509e-09,0.0,3546207
2005-01-01,0.0,0.0,1.308723734562541e-09,0.0,3546207
2005-02-01,0.0,0.0,1.3402850570278952e-09,0.0,3546207
2005-03-01,0.0,0.0,1.317965673888598e-09,0.0,3546207
2005-04-01,0.0,0.0,1.2783874623262327e-09,0.0,3546207
