ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,0.027862355967813775,0.0,0.7074568082759265,3556206,Valinhos,hepatite
2024-02-01,,0.004281909089228121,0.0,0.6650828559789432,3556206,Valinhos,hepatite
2024-03-01,,0.014994060461430408,0.0,0.6572783142941034,3556206,Valinhos,hepatite
2024-04-01,,0.016583835436532062,0.0,0.6995558416668792,3556206,Valinhos,hepatite
2024-05-01,,0.03001295195881063,0.0,0.7189090414005853,3556206,Valinhos,hepatite
2024-06-01,,0.0,0.0,0.6556165681807407,3556206,Valinhos,hepatite
2024-07-01,,0.007346557758056233,0.0,0.7139541878244445,3556206,Valinhos,hepatite
2024-08-01,,0.021233936675259676,0.0,0.7178119173210769,3556206,Valinhos,hepatite
2024-09-01,,0.0189683995198367,0.0,0.6972709208697506,3556206,Valinhos,hepatite
2024-10-01,,0.017814848759539006,0.0,0.6839138006540381,3556206,Valinhos,hepatite
2024-11-01,,0.009214559049197137,0.0,0.6951058697099314,3556206,Valinhos,hepatite
2024-12-01,,0.010596334716780367,0.0,0.6633936238307222,3556206,Valinhos,hepatite
2025-01-01,,0.02699374830050948,0.0,0.6958899103089491,3556206,Valinhos,hepatite
2025-02-01,,0.004391893574444105,0.0,0.6626980466461946,3556206,Valinhos,hepatite
2025-03-01,,0.014614899456717855,0.0,0.6603565392188177,3556206,Valinhos,hepatite
2025-04-01,,0.016084314649135557,0.0,0.713776745866188,3556206,Valinhos,hepatite
2025-05-01,,0.028965872703973404,0.0,0.8028920198283594,3556206,Valinhos,hepatite
2025-06-01,,0.0,0.0,0.6464088720191318,3556206,Valinhos,hepatite
2025-07-01,,0.007244825968900301,0.0,0.7202938113246351,3556206,Valinhos,hepatite
2025-08-01,,0.020671947669583954,0.0,0.7568682827764099,3556206,Valinhos,hepatite
2025-09-01,,0.01831959894866162,0.0,0.7371805418944886,3556206,Valinhos,hepatite
2025-10-01,,0.017192516275759184,0.0,0.7610903920932179,3556206,Valinhos,hepatite
2025-11-01,,0.00883461994689889,0.0,0.7378855482418949,3556206,Valinhos,hepatite
2025-12-01,,0.010358482219112012,0.0,0.7354352242373117,3556206,Valinhos,hepatite
2026-01-01,,0.02607579226904736,0.0,0.8943561736236625,3556206,Valinhos,hepatite
2026-02-01,,0.004203216344881042,0.0,0.7155217631413592,3556206,Valinhos,hepatite
2026-03-01,,0.014225380663118584,0.0,0.8158200019378973,3556206,Valinhos,hepatite
2026-04-01,,0.015577679065864679,0.0,0.7920817072470885,3556206,Valinhos,hepatite
2026-05-01,,0.027908989236240866,0.0,1.1104605791679856,3556206,Valinhos,hepatite
2026-06-01,,0.0,0.0,0.6211596067323197,3556206,Valinhos,hepatite
2026-07-01,,0.007138334239762387,0.0,0.7249854387644756,3556206,Valinhos,hepatite
2026-08-01,,0.02009229392131975,0.0,0.9904002864285425,3556206,Valinhos,hepatite
2026-09-01,,0.01766570901652782,0.0,0.8797666471615462,3556206,Valinhos,hepatite
2026-10-01,,0.01656748370041112,0.0,0.9731990850128195,3556206,Valinhos,hepatite
2026-11-01,,0.008462817960410244,0.0,0.7497069697793182,3556206,Valinhos,hepatite
2026-12-01,,0.01011407850459839,0.0,0.801348950526678,3556206,Valinhos,hepatite
2027-01-01,,0.02514719534068831,0.0,1.3085942789756937,3556206,Valinhos,hepatite
2027-02-01,,0.004023691980595349,0.0,0.6747893690664031,3556206,Valinhos,hepatite
2027-03-01,,0.013825394465988705,0.0,0.9369371582526099,3556206,Valinhos,hepatite
2027-04-01,,0.015064024846357113,0.0,1.0427365021939727,3556206,Valinhos,hepatite
2027-05-01,,0.026843685304799587,0.0,1.5668204888326704,3556206,Valinhos,hepatite
2027-06-01,,0.0,0.0,0.6497650816487303,3556206,Valinhos,hepatite
2027-07-01,,0.0070261244714347046,0.0,0.8187481440817319,3556206,Valinhos,hepatite
2027-08-01,,0.019495270801960767,0.0,1.440254715210347,3556206,Valinhos,hepatite
2027-09-01,,0.017007205972820103,0.0,1.2381608818167738,3556206,Valinhos,hepatite
2027-10-01,,0.015940176698735847,0.0,1.2284462549307882,3556206,Valinhos,hepatite
2027-11-01,,0.0080988255464882,0.0,0.9098778890357324,3556206,Valinhos,hepatite
2027-12-01,,0.009862566362029774,0.0,0.9701555452644016,3556206,Valinhos,hepatite
2028-01-01,,0.024208897354076744,0.0,1.8207865532809466,3556206,Valinhos,hepatite
2028-02-01,,0.003852663448986726,0.0,0.7646450889206693,3556206,Valinhos,hepatite
2028-03-01,,0.013088710600021678,0.0,1.2400226049811214,3556206,Valinhos,hepatite
2028-04-01,,0.014452515042832653,0.0,1.3656540208660963,3556206,Valinhos,hepatite
2028-05-01,,0.026016077341636353,0.0,2.2325898021750796,3556206,Valinhos,hepatite
2028-06-01,,0.0,0.0,0.6604488767619717,3556206,Valinhos,hepatite
2028-07-01,,0.006479656087485561,0.0,0.878989819821678,3556206,Valinhos,hepatite
2028-08-01,,0.018424619544631836,0.0,1.7120692773683643,3556206,Valinhos,hepatite
2028-09-01,,0.016466977042468297,0.0,1.6569684680856795,3556206,Valinhos,hepatite
2028-10-01,,0.015467244431040576,0.0,1.7313238733396652,3556206,Valinhos,hepatite
2028-11-01,,0.0080703010885636,0.0,1.0424499581637334,3556206,Valinhos,hepatite
2028-12-01,,0.00925260627280616,0.0,1.1282656466744845,3556206,Valinhos,hepatite
2029-01-01,,0.023321734330359695,0.0,2.582674379893085,3556206,Valinhos,hepatite
2029-02-01,,0.003919790172007728,0.0,0.7718193185954165,3556206,Valinhos,hepatite
