cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3504800,hanseniase,2030-06-01,0.0,0.0,1.2795672857489826
3504800,hanseniase,2035-06-01,0.0,0.0,1.1605521057453376
3504909,hanseniase,2030-06-01,0.0,0.0,0.8751381925497759
3504909,hanseniase,2035-06-01,0.0,0.0,0.8898655850868717
3505005,hanseniase,2030-06-01,0.0,0.0,6.6375858356632435e-09
3505005,hanseniase,2035-06-01,0.0,0.0,1.4797456919042145e-08
3505104,hanseniase,2030-06-01,0.0,0.0,1.011707637689626
3505104,hanseniase,2035-06-01,0.0,0.0,0.9721310248539994
3505203,hanseniase,2030-06-01,0.0230960565221866,0.0,0.4017419741759876
3505203,hanseniase,2035-06-01,0.0208122354596575,0.0,0.3918881193089833
3505302,hanseniase,2030-06-01,0.0199531244070434,0.0,0.5695203040940346
3505302,hanseniase,2035-06-01,0.0429377435253032,0.0,0.6138959249196934
3505351,hanseniase,2030-06-01,0.0,0.0,6.593675152376874e-09
3505351,hanseniase,2035-06-01,0.0,0.0,1.529059069320597e-08
3505401,hanseniase,2030-06-01,0.0001952791755386,0.0,2.606137319540881
3505401,hanseniase,2035-06-01,0.0002993431717381,0.0,6.208009108813922
3505500,hanseniase,2030-06-01,0.1378967062599495,0.0,0.498399609714778
3505500,hanseniase,2035-06-01,0.1961934735794652,0.0,0.6237413924112234
3505609,hanseniase,2030-06-01,1.5372007340972969,0.4610245831502487,2.6490829881122115
3505609,hanseniase,2035-06-01,1.981046428566796,0.8227281487875729,3.10369109201671
3505708,hanseniase,2030-06-01,0.0,0.0,0.1757363713505937
3505708,hanseniase,2035-06-01,0.0,0.0,0.1374870930605176
3505807,hanseniase,2030-06-01,0.0,0.0,1.1091242766287384
3505807,hanseniase,2035-06-01,0.0,0.0,1.1355178921622902
3505906,hanseniase,2030-06-01,0.0,0.0,0.3474031201984974
3505906,hanseniase,2035-06-01,0.0,0.0,0.3027703181884229
3506003,hanseniase,2030-06-01,0.0,0.0,1.655468461496261
3506003,hanseniase,2035-06-01,0.0,0.0,2.499892164330302
3506102,hanseniase,2030-06-01,0.0206995243770573,0.0,0.4295388791783746
3506102,hanseniase,2035-06-01,0.0111101763331133,0.0,0.4110157881780656
3506201,hanseniase,2030-06-01,0.0,0.0,3.718526985193496
3506201,hanseniase,2035-06-01,0.0,0.0,3.713716276739558
3506300,hanseniase,2030-06-01,0.0,0.0,1.165413002294893
3506300,hanseniase,2035-06-01,0.0,0.0,0.5760681581904956
3506359,hanseniase,2030-06-01,0.0906205471452921,0.0,0.6166755286523155
3506359,hanseniase,2035-06-01,0.1017395298750402,0.0,0.6322600628297453
3506409,hanseniase,2030-06-01,0.3417893912361486,0.0,1.7339373523139583
3506409,hanseniase,2035-06-01,0.4098559497813804,0.0,1.719048041763393
3506508,hanseniase,2030-06-01,0.1511102448476453,0.0,0.655932331078668
3506508,hanseniase,2035-06-01,0.2113613645795759,0.0,0.7174644987699396
3506607,hanseniase,2030-06-01,0.0445868418516009,0.0,0.2696587548849004
3506607,hanseniase,2035-06-01,0.0537898149128677,0.0,0.2719712733289615
3506706,hanseniase,2030-06-01,0.0,0.0,1.9589144715239024
3506706,hanseniase,2035-06-01,0.0,0.0,1.8766460595426215
3506805,hanseniase,2030-06-01,0.0,0.0,1.6442160149262164
3506805,hanseniase,2035-06-01,0.0,0.0,1.4944269937928278
3506904,hanseniase,2030-06-01,0.0,0.0,1.305060393723545
3506904,hanseniase,2035-06-01,0.0,0.0,1.3796100504580389
3507001,hanseniase,2030-06-01,0.0,0.0,0.3766621053533704
3507001,hanseniase,2035-06-01,0.0,0.0,0.3629681518843898
3507100,hanseniase,2030-06-01,0.009525909033191,0.0,0.6011265213782508
3507100,hanseniase,2035-06-01,0.0023313122537077,0.0,0.6194270878282173
3507159,hanseniase,2030-06-01,0.2236018570097549,0.0,1.9959902328457544
3507159,hanseniase,2035-06-01,0.2560706629188642,0.0,2.080267173463409
3507209,hanseniase,2030-06-01,0.0,0.0,6.861975176824774e-09
3507209,hanseniase,2035-06-01,0.0,0.0,1.6239755113333796e-08
3507308,hanseniase,2030-06-01,0.0,0.0,1.5215116530166235
3507308,hanseniase,2035-06-01,0.0,0.0,1.3527704786297865
3507407,hanseniase,2030-06-01,0.0,0.0,0.5293681606472239
3507407,hanseniase,2035-06-01,0.0,0.0,0.521115316537384
3507456,hanseniase,2030-06-01,0.0,0.0,4.6107866420053
3507456,hanseniase,2035-06-01,0.0,0.0,4.282009127937472
3507506,hanseniase,2030-06-01,0.0,0.0,0.2696577520925902
3507506,hanseniase,2035-06-01,0.0,0.0,0.1810049072706077
3507605,hanseniase,2030-06-01,0.0288513359676985,0.0,0.2301481332517607
3507605,hanseniase,2035-06-01,0.0426635686486451,0.0,0.3906554641455023
3507704,hanseniase,2030-06-01,0.0,0.0,6.460328880226147e-09
3507704,hanseniase,2035-06-01,0.0,0.0,1.5107155982540677e-08
3507753,hanseniase,2030-06-01,0.0001321357328282,0.0,8.628873960800107
3507753,hanseniase,2035-06-01,0.0001971071626383,0.0,18.35427523419949
3507803,hanseniase,2030-06-01,0.0,0.0,5.189318439698835
3507803,hanseniase,2035-06-01,0.0,0.0,12.418858833604691
3507902,hanseniase,2030-06-01,0.0,0.0,0.7031781965359684
3507902,hanseniase,2035-06-01,0.0,0.0,0.6620800515847871
3508009,hanseniase,2030-06-01,0.0,0.0,1.053481142868193
3508009,hanseniase,2035-06-01,0.0,0.0,1.1138544096168923
3508108,hanseniase,2030-06-01,0.0263438450590558,0.0,0.8328349920830947
3508108,hanseniase,2035-06-01,0.0158003221445382,0.0,0.8313221396314474
3508207,hanseniase,2030-06-01,1.0390106147700893,0.0,4.176533756761371
3508207,hanseniase,2035-06-01,1.2291424682023553,0.0,4.444542496931255
3508306,hanseniase,2030-06-01,0.0,0.0,6.6951910556720795e-09
3508306,hanseniase,2035-06-01,0.0,0.0,1.6118530374858364e-08
3508405,hanseniase,2030-06-01,0.0,0.0,0.4337649898921529
3508405,hanseniase,2035-06-01,0.0,0.0,0.3176767432291212
3508504,hanseniase,2030-06-01,0.0,0.0,0.180842465702037
3508504,hanseniase,2035-06-01,0.0,0.0,0.1777798098911103
3508603,hanseniase,2030-06-01,0.0,0.0,0.3843725490050411
3508603,hanseniase,2035-06-01,0.0,0.0,0.382889967028386
3508702,hanseniase,2030-06-01,0.0,0.0,1.3923946173095871
3508702,hanseniase,2035-06-01,0.0,0.0,1.4426773674345217
3508801,hanseniase,2030-06-01,0.0,0.0,46.28566767790752
3508801,hanseniase,2035-06-01,0.0,0.0,115.04687919308942
3508900,hanseniase,2030-06-01,0.0,0.0,6.6669444122299025e-09
