cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3501301,sifilis,2035-06-01,0.0,0.0,0.0
3501400,sifilis,2030-06-01,0.0,0.0,2.673140436808396
3501400,sifilis,2035-06-01,0.0,0.0,2.74557650300025
3501509,sifilis,2030-06-01,11.215347994932722,6.564185730793493,16.386411854359704
3501509,sifilis,2035-06-01,14.301315856710431,9.208572078863032,18.965595657762155
3501608,sifilis,2030-06-01,0.0868812157008074,0.0,0.2659674768302495
3501608,sifilis,2035-06-01,0.1010145103388088,0.0,0.2901303190662879
3501707,sifilis,2030-06-01,0.7065133628754114,0.0,1.6762505084799613
3501707,sifilis,2035-06-01,0.8525994596515085,0.0,1.8790703487290117
3501806,sifilis,2030-06-01,0.8777945167324611,0.0,3.460506275699628
3501806,sifilis,2035-06-01,1.0474204694493825,0.0,3.4334002346045924
3501905,sifilis,2030-06-01,0.4317952444257212,0.0896651216818362,0.791967997439475
3501905,sifilis,2035-06-01,0.5016378994988139,0.1350172608225995,0.8436616057001297
3502002,sifilis,2030-06-01,0.2909889615564792,0.0,3.199784631196794
3502002,sifilis,2035-06-01,0.3076900479533221,0.0,3.0561208878338664
3502101,sifilis,2030-06-01,0.1496745035642432,0.0,0.8108300237566382
3502101,sifilis,2035-06-01,0.1894201445008198,0.0,0.8727402525756058
3502200,sifilis,2030-06-01,0.0,0.0,0.9643392290869351
3502200,sifilis,2035-06-01,0.0,0.0,0.7670902318913567
3502309,sifilis,2030-06-01,0.0182964018010375,0.0,1.8663920037420796
3502309,sifilis,2035-06-01,0.0,0.0,1.9273370297626229
3502408,sifilis,2030-06-01,0.0,0.0,2.766392167727408
3502408,sifilis,2035-06-01,0.0,0.0,2.571845925722988
3502507,sifilis,2030-06-01,1.4720269017163126,0.7549408265241826,2.1643268389713533
3502507,sifilis,2035-06-01,1.9239378287999076,1.1318252337030608,2.6381000795161293
3502606,sifilis,2030-06-01,0.0291942963902404,0.0,2.7878798180641597
3502606,sifilis,2035-06-01,0.0634693347083455,0.0,2.697057097073882
3502705,sifilis,2030-06-01,0.0,0.0,0.9620808220722716
3502705,sifilis,2035-06-01,0.0,0.0,0.9730099714825692
3502754,sifilis,2030-06-01,0.0,0.0,1.0247627432617394
3502754,sifilis,2035-06-01,0.0,0.0,1.000019750936508
3502804,sifilis,2030-06-01,2.0982076664238005,1.697550612552657,2.5203559650636813
3502804,sifilis,2035-06-01,2.7494509913512446,2.310242084577706,3.1488958731441152
3502903,sifilis,2030-06-01,0.2103416658624605,0.0,1.0111572386647778
3502903,sifilis,2035-06-01,0.2395569673284592,0.0,0.9646922960099644
3503000,sifilis,2030-06-01,0.3851052071264525,0.0,2.175816534355199
3503000,sifilis,2035-06-01,0.4531689426109618,0.0,2.4081041316124385
3503109,sifilis,2030-06-01,0.0,0.0,20.763478707408723
3503109,sifilis,2035-06-01,0.0,0.0,49.53189435915201
3503158,sifilis,2030-06-01,0.0,0.0,6.413260450158937e-09
3503158,sifilis,2035-06-01,0.0,0.0,1.5820260017139992e-08
3503208,sifilis,2030-06-01,0.5133392586745102,0.0523341195822485,0.9678395490022343
3503208,sifilis,2035-06-01,0.5178651004147579,0.0616576683779158,0.948488392602712
3503307,sifilis,2030-06-01,0.0,0.0,0.0
3503307,sifilis,2035-06-01,0.0,0.0,0.0
3503356,sifilis,2030-06-01,4.00950151286063,0.0,7.630953887859876
3503356,sifilis,2035-06-01,5.225416843761684,1.2111855904763391,9.36317771376042
3503406,sifilis,2030-06-01,0.0,0.0,6.728269318830877e-09
3503406,sifilis,2035-06-01,0.0,0.0,1.5989360948034824e-08
3503505,sifilis,2030-06-01,6.227710629245649,3.707666822634156,8.793623353899106
3503505,sifilis,2035-06-01,8.358023948190084,5.861006218553035,10.83135483837922
3503604,sifilis,2030-06-01,1.9951293140149329,0.0,4.359475089571708
3503604,sifilis,2035-06-01,2.3313038049503634,0.0,4.582149858188176
3503703,sifilis,2030-06-01,0.0,0.0,0.0
3503703,sifilis,2035-06-01,0.0,0.0,0.0
3503802,sifilis,2030-06-01,0.0,0.0,0.4328958665772164
3503802,sifilis,2035-06-01,0.0,0.0,0.3911960002516845
3503901,sifilis,2030-06-01,3.963876011943851,3.551195215121935,4.356018597415529
3503901,sifilis,2035-06-01,5.46729018255695,4.8390578207573824,6.027525441162538
3503950,sifilis,2030-06-01,0.0,0.0,6.642689183688293e-09
3503950,sifilis,2035-06-01,0.0,0.0,1.6502107984426918e-08
3504008,sifilis,2030-06-01,4.40630671680765,3.4130731823304616,5.4410346592716285
