CD_MUN,COD_SUS,MUN,2000/Jan,2000/Fev,2000/Mar,2000/Abr,2000/Mai,2000/Jun,2000/Jul,2000/Ago,2000/Set,2000/Out,2000/Nov,2000/Dez,2001/Jan,2001/Fev,2001/Mar,2001/Abr,2001/Mai,2001/Jun,2001/Jul,2001/Ago,2001/Set,2001/Out,2001/Nov,2001/Dez,2002/Jan,2002/Fev,2002/Mar,2002/Abr,2002/Mai,2002/Jun,2002/Jul,2002/Ago,2002/Set,2002/Out,2002/Nov,2002/Dez,2003/Jan,2003/Fev,2003/Mar,2003/Abr,2003/Mai,2003/Jun,2003/Jul,2003/Ago,2003/Set,2003/Out,2003/Nov,2003/Dez,2004/Jan,2004/Fev,2004/Mar,2004/Abr,2004/Mai,2004/Jun,2004/Jul,2004/Ago,2004/Set,2004/Out,2004/Nov,2004/Dez,2005/Jan,2005/Fev,2005/Mar,2005/Abr,2005/Mai,2005/Jun,2005/Jul,2005/Ago,2005/Set,2005/Out,2005/Nov,2005/Dez,2006/Jan,2006/Fev,2006/Mar,2006/Abr,2006/Mai,2006/Jun,2006/Jul,2006/Ago,2006/Set,2006/Out,2006/Nov,2006/Dez,2007/Jan,2007/Fev,2007/Mar,2007/Abr,2007/Mai,2007/Jun,2007/Jul,2007/Ago,2007/Set,2007/Out,2007/Nov,2007/Dez,2008/Jan,2008/Fev,2008/Mar,2008/Abr,2008/Mai,2008/Jun,2008/Jul,2008/Ago,2008/Set,2008/Out,2008/Nov,2008/Dez,2009/Jan,2009/Fev,2009/Mar,2009/Abr,2009/Mai,2009/Jun,2009/Jul,2009/Ago,2009/Set,2009/Out,2009/Nov,2009/Dez,2010/Jan,2010/Fev,2010/Mar,2010/Abr,2010/Mai,2010/Jun,2010/Jul,2010/Ago,2010/Set,2010/Out,2010/Nov,2010/Dez,2011/Jan,2011/Fev,2011/Mar,2011/Abr,2011/Mai,2011/Jun,2011/Jul,2011/Ago,2011/Set,2011/Out,2011/Nov,2011/Dez,2012/Jan,2012/Fev,2012/Mar,2012/Abr,2012/Mai,2012/Jun,2012/Jul,2012/Ago,2012/Set,2012/Out,2012/Nov,2012/Dez,2013/Jan,2013/Fev,2013/Mar,2013/Abr,2013/Mai,2013/Jun,2013/Jul,2013/Ago,2013/Set,2013/Out,2013/Nov,2013/Dez,2014/Jan,2014/Fev,2014/Mar,2014/Abr,2014/Mai,2014/Jun,2014/Jul,2014/Ago,2014/Set,2014/Out,2014/Nov,2014/Dez,2015/Jan,2015/Fev,2015/Mar,2015/Abr,2015/Mai,2015/Jun,2015/Jul,2015/Ago,2015/Set,2015/Out,2015/Nov,2015/Dez,2016/Jan,2016/Fev,2016/Mar,2016/Abr,2016/Mai,2016/Jun,2016/Jul,2016/Ago,2016/Set,2016/Out,2016/Nov,2016/Dez,2017/Jan,2017/Fev,2017/Mar,2017/Abr,2017/Mai,2017/Jun,2017/Jul,2017/Ago,2017/Set,2017/Out,2017/Nov,2017/Dez,2018/Jan,2018/Fev,2018/Mar,2018/Abr,2018/Mai,2018/Jun,2018/Jul,2018/Ago,2018/Set,2018/Out,2018/Nov,2018/Dez,2019/Jan,2019/Fev,2019/Mar,2019/Abr,2019/Mai,2019/Jun,2019/Jul,2019/Ago,2019/Set,2019/Out,2019/Nov,2019/Dez,2020/Jan,2020/Fev,2020/Mar,2020/Abr,2020/Mai,2020/Jun,2020/Jul,2020/Ago,2020/Set,2020/Out,2020/Nov,2020/Dez,2021/Jan,2021/Fev,2021/Mar,2021/Abr,2021/Mai,2021/Jun,2021/Jul,2021/Ago,2021/Set,2021/Out,2021/Nov,2021/Dez,2022/Jan,2022/Fev,2022/Mar,2022/Abr,2022/Mai,2022/Jun,2022/Jul,2022/Ago,2022/Set,2022/Out,2022/Nov,2022/Dez,2023/Jan,2023/Fev,2023/Mar,2023/Abr,2023/Mai,2023/Jun,2023/Jul,2023/Ago,2023/Set,2023/Out,2023/Nov,2023/Dez
3509601,350960,CAMPO LIMPO PAULISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516162290011523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35000135000135,0,1.335684137415184,0,0,1.335684137415184,0,0,0,0,0,0,0,0,0,1.322104261142034,0,0,1.322104261142034,0,0,1.322104261142034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236904275978082,0,0,0,1.236904275978082,0,1.236904275978082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211827435773146,1.211827435773146,0,0,0,0,0,0,0,0,0,0,1.194243745148385,0,0,0,0,0,0,0,0,0,2.388487490296769,0,0,0,0,0,1.181334908446545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157313643570544,0,0,0,0,0,1.157313643570544,2.314627287141088,0,1.157313643570544,0,1.157313643570544,0,0,0,0,1.229180751029439,0,0,0,1.229180751029439,0,0,0,,,,,,,,,,,,
3509700,350970,CAMPOS DO JORDAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237737200143215,0,0,2.237737200143215,0,2.237737200143215,0,0,0,0,0,0,0,0,0,2.158335491668825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08073241781107,0,0,0,0,0,0,2.069365118781558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991198900858207,0,0,1.991198900858207,0,0,0,0,1.978591638471736,1.978591638471736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96649099347125,0,0,5.89947298041375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943483499825087,1.943483499825087,0,1.943483499825087,1.943483499825087,0,0,0,3.886966999650173,5.830450499475259,0,1.931881846106292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.816429729987596,0,0,0,1.908214864993798,1.897065240073606,0,0,1.897065240073606,0,0,0,0,0,0,0,0,0,0,2.21351572702924,0,2.21351572702924,0,0,2.21351572702924,4.427031454058481,0,0,0,,,,,,,,,,,,
3509809,350980,CAMPOS NOVOS PAULISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40816326530612,0,0,0,0,0,0,20.2757502027575,0,0,0,0,0,20.2757502027575,20.2757502027575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01200720432259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.67397146991937,0,0,0,,,,,,,,,,,,
3509908,350990,CANANEIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.930843048616068,15.86168609723214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974481658692185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3509957,350995,CANAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7199763360284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96507213363706,0,0,0,0,0,20.18570851836899,0,20.18570851836899,0,0,0,0,0,0,0,,,,,,,,,,,,
3510005,351000,CANDIDO MOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.672004270082732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226535024037686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.424464360283962,0,0,0,0,0,0,0,0,0,0,3.212232180141981,0,0,0,0,0,0,0,0,3.205333675235592,0,0,0,0,0,0,0,3.198669353548924,0,0,0,0,0,0,0,0,0,0,0,3.203895937459951,0,0,3.203895937459951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.190199706501627,0,0,0,0,0,0,0,0,0,0,0,0,3.183699458771092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.772773450728073,0,,,,,,,,,,,,
3510104,351010,CANDIDO RODRIGUES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39972480220158,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3510153,351015,CANITAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.17756255044391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89644746787604,0,0,0,18.89644746787604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3510203,351020,CAPAO BONITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133060301614727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165533370869245,0,0,2.165533370869245,0,2.165533370869245,0,0,0,0,0,0,0,0,0,0,0,0,0,2.167551750298038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.104820037886761,0,0,2.105351804286496,6.316055412859488,0,2.105351804286496,0,0,0,0,0,0,4.211767678894832,2.105883839447416,0,0,0,0,0,0,2.105883839447416,0,4.211767678894832,0,0,0,0,0,0,2.10637177461822,0,2.10637177461822,0,0,0,2.10637177461822,0,0,0,2.10690432547458,0,0,2.10690432547458,2.10690432547458,0,0,0,0,0,0,2.120486015394728,2.120486015394728,2.120486015394728,0,2.120486015394728,0,0,0,0,2.120486015394728,0,0,0,0,2.121430692859264,2.121430692859264,0,2.121430692859264,0,0,0,2.121430692859264,4.244662337111083,2.122331168555541,0,2.122331168555541,0,0,0,0,0,0,0,0,2.123232409019491,2.123232409019491,0,2.123232409019491,0,0,0,2.123232409019491,0,0,0,0,0,2.163799632154062,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3510302,351030,CAPELA DO ALTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.893446487505893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.281783129984683,0,0,0,0,5.281783129984683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13294322964788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897399480875655,4.897399480875655,0,0,0,0,0,0,0,0,0,0,4.829518014102193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.409365492305658,0,0,8.818730984611316,0,0,0,0,0,0,0,,,,,,,,,,,,
3510401,351040,CAPIVARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651920080013025,0,0,0,0,0,0,0,2.325960040006513,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28827715612915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.284200187304415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014098690835851,0,0,0,0,0,0,0,0,0,2.014098690835851,0,0,0,0,1.924964869391134,0,1.924964869391134,1.924964869391134,1.924964869391134,0,0,0,0,3.80524743621454,0,0,1.90262371810727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84168845998011,0,0,0,0,0,0,0,0,0,0,1.813532580112802,0,0,0,0,0,0,0,1.793143021087362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755217383672968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3510500,351050,CARAGUATATUBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083623202540013,1.083623202540013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037282265457879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057104801370008,0,0,0,0,0,0,0,0,0,1.040312093628088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9754004018649656,0.9754004018649656,0.9754004018649656,0.9754004018649656,0.9754004018649656,0,0,1.950800803729931,0,1.950800803729931,0,0,0,0,0,2.880460873739799,0,0,0,0,0,0,0,0,0,0,0,0.911759878918288,0.911759878918288,1.823519757836576,0,0,0,0,2.69000394533912,0,0.8966679817797065,1.793335963559413,1.793335963559413,1.793335963559413,1.793335963559413,0.8966679817797065,0,0,0,0,0.882480122135249,0,0,0,0,0,0.882480122135249,0,0,0,0,0,0,0,0.8690286866369458,0,0,0.8690286866369458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8562670183069888,0.8562670183069888,0.8562670183069888,0,0,0,0.8359456635318704,0.8359456635318704,0.8359456635318704,0.8359456635318704,0,1.671891327063741,1.671891327063741,1.671891327063741,0.8359456635318704,0.8359456635318704,0.8228285554421881,0.8228285554421881,0,0,0,1.645657110884376,4.11414277721094,4.11414277721094,1.645657110884376,1.645657110884376,0.8228285554421881,1.645657110884376,0,0,3.241780061431732,1.620890030715866,0,0.810445015357933,1.620890030715866,1.620890030715866,1.620890030715866,1.620890030715866,1.620890030715866,0.810445015357933,2.396280971931562,0.7987603239771874,2.396280971931562,0,0.7987603239771874,0.7987603239771874,0.7987603239771874,3.19504129590875,0.7987603239771874,1.597520647954375,1.597520647954375,1.597520647954375,0.754386759003606,1.508773518007212,3.017547036014424,0.754386759003606,0.754386759003606,4.526320554021636,0.754386759003606,1.508773518007212,0.754386759003606,0,0,1.508773518007212,,,,,,,,,,,,
3510609,351060,CARAPICUIBA,0.5803897897828181,0,0.290194894891409,0.290194894891409,0.5803897897828181,0.8705846846742272,0.8705846846742272,0,0.290194894891409,0.290194894891409,0.5803897897828181,0,0,0.2848670098364579,0,0.5697340196729157,0.5697340196729157,0.5697340196729157,0,0.5697340196729157,1.139468039345831,0.8546010295093736,0.2848670098364579,0.5697340196729157,0.5595704737043845,0.8393557105565768,0.5595704737043845,1.398926184260961,0.2797852368521923,1.119140947408769,0.2797852368521923,0.8393557105565768,0.5595704737043845,0.8393557105565768,0.8393557105565768,0.2797852368521923,0.2752030998877171,0.2752030998877171,0.5504061997754343,0,0.5504061997754343,0.2752030998877171,0.2752030998877171,0,0,0.2752030998877171,0,0,0.5321144365307203,1.596343309592161,0.2660572182653602,1.064228873061441,1.596343309592161,0.2660572182653602,0.2660572182653602,0.5321144365307203,0.7981716547960805,0.7981716547960805,0.5321144365307203,0.2660572182653602,0.522504258409706,0.261252129204853,0,0.261252129204853,1.045008516819412,0.261252129204853,0.7837563876145591,0.7837563876145591,0.522504258409706,0.261252129204853,0.522504258409706,0.261252129204853,0.256651113609182,0,0.769953340827546,0.5133022272183639,0.256651113609182,1.026604454436728,0,0.5133022272183639,0.769953340827546,1.026604454436728,0.256651113609182,1.026604454436728,0.2634587924102791,0.2634587924102791,0.5269175848205583,0.7903763772308372,0.7903763772308372,0.7903763772308372,0.7903763772308372,0,0.2634587924102791,0,0.2634587924102791,0.2634587924102791,0.2573790575808428,0,0,0.5147581151616856,0,0.2573790575808428,0,0.2573790575808428,0,0.7721371727425282,0.5147581151616856,0.2573790575808428,0,0,0.2546466650199516,0,0.2546466650199516,0,0,0,0,0,0.2546466650199516,0,0,0,0,0,0,0,0.270574483743885,0,0,0,0,0,0,0,0,0,0,0,0,0.2691775548987623,0,0,0.5383551097975247,0.2691775548987623,0,0,0,0,0,0.2678394463222966,0,0.2678394463222966,0,0,0.5356788926445931,0,0,0.5157457167318226,0,0.5157457167318226,0,0,0,0,0,0,0,0,0,0,0,0.2563622706519036,0,1.794535894563325,0,1.281811353259518,0.5127245413038073,1.538173623911422,0.5127245413038073,0.5127245413038073,0.2549108576730717,1.019643430692287,0.5098217153461434,0.5098217153461434,1.019643430692287,1.274554288365359,0.5098217153461434,1.529465146038431,1.529465146038431,1.274554288365359,0.7647325730192153,2.294197719057645,1.014031663138681,1.774555410492693,0.5070158315693407,0.7605237473540111,1.014031663138681,0.2535079157846704,0.7605237473540111,0,1.014031663138681,0.2535079157846704,2.535079157846704,1.521047494708022,1.512908895147849,2.017211860197132,1.008605930098566,0.2521514825246415,1.512908895147849,1.008605930098566,0.5043029650492831,1.512908895147849,2.017211860197132,0.2521514825246415,0.5043029650492831,1.260757412623208,0.7526134502058398,0,0.2508711500686133,0,0,0,0,0.2508711500686133,0.5017423001372265,1.254355750343066,0.2508711500686133,1.003484600274453,0,0,0,0,0,0.4988439291940927,1.496531787582278,0,0,0.4988439291940927,0,0.2494219645970464,0,0,0.992105321900973,0.7440789914257298,1.736184313326703,0.7440789914257298,1.48815798285146,0.7440789914257298,0,0,0.2480263304752433,0.2480263304752433,0,0.4933703361085415,0.2466851680542707,0.4933703361085415,0,0.2466851680542707,0,0,0.2466851680542707,0,0,1.480111008325624,0,0,0,0,0,0.4923428380118211,0.2461714190059106,0,0.2461714190059106,0.2461714190059106,0.2461714190059106,3.446399866082748,,,,,,,,,,,,
3510708,351070,CARDOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14265939255761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.126777732629012,0,0,0,0,0,0,0,0,0,8.111615833874108,8.111615833874108,0,0,0,16.22323166774822,16.22323166774822,0,0,8.128098837681865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.112932013629726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.083420903726457,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85896527285613,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3510807,351080,CASA BRANCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.504468196951113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.347056264015798,0,3.347056264015798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.291639236339697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27653997378768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.557832568399331,0,,,,,,,,,,,,
3510906,351090,CASSIA DOS COQUEIROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.35826620636747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
