disease,cod_mun,mae,rmse,r2,n_samples
hepatite,3525854,1.9425858639863203,5.834979595557493,0.0037892765312133037,300
hepatite,3525904,0.08903117467820064,0.1724013237594299,0.6277095032057952,300
hepatite,3526001,0.7675186376077724,1.5742029026803364,0.18429528959530184,300
hepatite,3526100,0.4693043565449339,1.3686254290611695,0.2011008772546593,300
hepatite,3526209,0.25086661700058,0.6793206844606354,0.08639700485396973,300
hepatite,3526308,2.924628701051583,7.193521082612988,0.345694287065484,300
hepatite,3526407,0.45627950909838955,1.0082597331174141,0.07572498978816689,300
hepatite,3526506,2.4651386318996886,4.778892232433915,0.21629764232545767,300
hepatite,3526605,1.7007011023812497,3.414535573640172,0.08277008669433594,300
hepatite,3526704,0.5092783068919254,0.6326801121144148,0.06900525069685648,300
hepatite,3526803,0.36610361805067937,0.6363509681103938,0.30482664883029853,300
hepatite,3526902,0.26476835800359166,0.47480369308323833,0.6244770545359455,300
hepatite,3527009,3.6646364663879845,7.0955839534179255,0.09447540133873866,300
hepatite,3527108,0.31078845752364687,0.5457508794097565,0.12659049773249964,300
hepatite,3527207,0.43714025830490283,0.7737887911598293,0.721090748517676,300
hepatite,3527256,4.896559804671103,10.19550621942692,0.09993717231399468,300
hepatite,3527306,0.14831310776023557,0.4695446402194377,0.17312670736093838,300
hepatite,3527405,0.6595457609704897,1.3433981248597622,0.3002678439987092,300
hepatite,3527504,1.1384890711080031,4.8774611744190475,0.005046640768782695,300
hepatite,3527603,0.2728314479421156,1.1925560721882373,0.263762378077566,300
hepatite,3527702,0.5998509880871944,2.2156276606745955,0.11311116735191185,300
hepatite,3527801,1.3269763833734094,3.8738478019884526,0.00018051753732351017,300
hepatite,3527900,0.9388003453154211,4.959544582785077,0.00019256239358034222,300
hepatite,3528007,0.10600468643838473,0.4932146399941209,0.7755564884682703,300
hepatite,3528106,0.34085838681344127,1.4741982938674996,0.0012438555377154437,300
hepatite,3528205,1.995962990688666,5.17974018691263,0.06704048303013477,300
hepatite,3528304,5.585718494695396,12.086218198426527,0.11794075786725056,300
hepatite,3528403,0.19875274940131316,0.5408261775301167,0.055892836094432075,300
hepatite,3528502,0.21497849645995218,0.4880290009990702,0.339387612228351,300
hepatite,3528601,1.284709054266385,2.7321918703859125,0.0679856754115834,300
hepatite,3528700,0.3098211849246951,1.854313469322071,0.006509642020521289,300
hepatite,3528809,0.8302585052932234,1.8794864891470549,0.10264329845431897,300
hepatite,3528858,15.70094804316243,27.54790770146793,0.3300835513511049,300
hepatite,3528908,0.008188507019204013,0.0339746735605433,0.9995116706953017,300
hepatite,3529005,0.18729558208829594,0.33392263316036874,0.4404288199440932,300
hepatite,3529104,4.034839883349771,10.265306189305866,0.2444690842183772,300
hepatite,3529203,2.5576340349416324,3.8965712460366384,0.4162292937868739,300
hepatite,3529302,0.18899004966779723,0.42456723946975994,0.28342942549423034,300
hepatite,3529401,0.12681214877340452,0.22052598326009154,0.604028737336241,300
hepatite,3529500,0.3459530610297235,2.0608436921320084,0.006727381065962934,300
hepatite,3529609,2.591030003663315,5.651569504640156,0.0797843115815553,300
hepatite,3529658,1.4542544057802063,6.259786427794911,0.0005479701108486168,300
hepatite,3529708,0.6715840615583283,1.8005557706832518,0.8378338001604282,300
hepatite,3529807,0.21506345352046097,0.9267962952991017,0.004699854880087728,300
hepatite,3529906,0.34773413543677467,0.8564705515998485,0.2116592933062873,300
hepatite,3530003,8.155578689342628,15.230234297613322,0.32894136410601194,300
hepatite,3530102,1.0619975101453956,1.610271101663816,0.17437243927702661,300
hepatite,3530201,0.2301483799140592,0.7859154275061893,0.13254052108640635,300
hepatite,3530300,0.9763922051375563,1.2804837895298642,0.2567206835124546,300
hepatite,3530409,15.7275689772433,25.398974681249612,0.35134876034023443,300
hepatite,3530508,0.9481507724355409,1.4787201446108615,0.2677405043278779,300
hepatite,3530607,0.1356823134791182,0.22875616699818957,0.44910663220558955,300
hepatite,3530706,0.3091569567362217,0.6563406287995251,0.6117910856518662,300
hepatite,3530805,0.23433931136726202,0.48863066232281605,0.5139997050501333,300
hepatite,3530904,3.066238474489822,7.223290858890261,0.36795262906488435,300
hepatite,3531001,1.223252986006667,5.302627021007941,0.0008240537758464894,300
hepatite,3531100,0.38534122201687127,0.7108673259099856,0.136393838235789,300
hepatite,3531209,1.5499776888635437,3.334561478610741,0.07177925440169475,300
hepatite,3531308,0.6462965481144719,1.1471277213715692,0.07644080073041803,300
hepatite,3531407,0.567014014829166,1.3758003871379068,0.19352659524436167,300
hepatite,3531506,0.6546245104451395,1.637889650334811,0.3202085599031884,300
hepatite,3531605,1.2792021253839057,3.965034176209956,0.0006074431607006048,300
hepatite,3531704,0.4109930315893859,1.7778522681404059,0.1675213365446745,300
hepatite,3531803,0.15492245960030498,0.44560507356056406,0.1549533818681451,300
hepatite,3531902,0.37341871124037407,0.8989238585708638,0.4189940396054451,300
hepatite,3532009,0.33205333323382447,1.1019756435111578,0.33808318358478806,300
hepatite,3532058,0.15703186340907724,1.3260359408481803,0.0030775621798175834,300
hepatite,3532108,0.7849883609993934,2.864184965605381,0.18727851085982206,300
hepatite,3532157,0.5558989394694391,3.3512754132668783,0.005954141347520148,300
hepatite,3532207,0.9484831164560923,3.0139823431397565,0.04785893918254103,300
hepatite,3532306,0.48157849358902305,1.88566423037245,0.0004101612915622388,300
hepatite,3532405,0.20190576358392429,0.7799261361585258,0.002322868973297365,300
hepatite,3532504,0.7175094746043801,1.9404661846715345,0.052055857166160235,300
hepatite,3532603,0.43143386734583117,1.7570402283661541,0.155613227380486,300
hepatite,3532702,1.8199305910917365,4.66779250735705,0.041490038455780365,300
hepatite,3532801,0.3865624689560856,1.8924487746226444,0.0049857429791200225,300
hepatite,3532827,1.0066000742101953,2.6897524671481365,0.5258192241523364,300
hepatite,3532843,0.9813469469325362,4.473882301350967,0.6225690030809337,300
hepatite,3532868,4.212842745105736,15.031260972431735,0.45036329088546745,300
hepatite,3532900,0.564619083904352,1.7190421332644912,0.1266006500983482,300
hepatite,3533007,0.5569886274282558,1.4855163212989355,0.5075717753075297,300
hepatite,3533106,0.9432452562929929,4.642328517513454,0.007038714369243082,300
hepatite,3533205,0.3895244668443339,2.0697189936044347,0.9570905399620897,300
hepatite,3533254,0.7179319332963038,3.1311409606421208,0.16202880002496156,300
hepatite,3533304,2.438107667085413,5.859327539698304,0.06487509387419388,300
hepatite,3533403,0.3555456218004043,0.6807213073506087,0.1305993214106116,300
hepatite,3533502,0.3953624278793435,0.9407841277435102,0.2690121564444279,300
hepatite,3533601,0.09168908685853927,0.8500712271725647,0.8482774713909675,300
