disease,cod_mun,mae,rmse,r2,n_train,n_test
TX_hepatite_00_23,3502606,0.6116846279862026,1.3467264093089109,0.0,251,12
TX_hepatite_00_23,3502705,0.45253780608375865,0.48905027914333393,0.0,251,12
TX_hepatite_00_23,3502754,0.37023681737073805,1.271998719719105,-0.08883264026334192,251,12
TX_hepatite_00_23,3502804,0.21412684174788418,0.266260048581282,-0.33489093463486475,251,12
TX_hepatite_00_23,3502903,0.1529008150100708,0.1529008150100708,0.0,251,12
TX_hepatite_00_23,3503000,1.9081855658257314,5.295887161179664,-0.07816580855792488,251,12
TX_hepatite_00_23,3503109,0.0024186434651104114,0.002461700189782205,0.0,251,12
TX_hepatite_00_23,3503158,0.23925471305847168,0.23925471305847168,0.0,251,12
TX_hepatite_00_23,3503208,0.09073667755066463,0.10890165435814789,0.02731024546633154,251,12
TX_hepatite_00_23,3503307,0.06087592259670297,0.06704967382708066,0.0,251,12
TX_hepatite_00_23,3503356,0.009873619545639182,0.011683585742531004,0.0,251,12
TX_hepatite_00_23,3503406,0.028779353170345228,0.0302500907297709,0.0,251,12
TX_hepatite_00_23,3503505,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3503604,0.010089237320547303,0.014208697642259715,0.0,251,12
TX_hepatite_00_23,3503703,1.7402081133332103,2.123772168819536,0.0,251,12
TX_hepatite_00_23,3503802,0.006140644751819006,0.016064543537331014,0.0,251,12
TX_hepatite_00_23,3503901,0.24056178552814134,0.3899566410247894,-0.04284622873307464,251,12
TX_hepatite_00_23,3503950,0.7345516717080803,1.7628146223110766,0.0,251,12
TX_hepatite_00_23,3504008,0.451465994639785,0.4943001231205767,-0.3147830786733272,251,12
TX_hepatite_00_23,3504107,0.18085166563590369,0.18095739169601158,0.0,251,12
TX_hepatite_00_23,3504206,1.791729854048186,2.281064877922133,-0.22892802581082305,251,12
TX_hepatite_00_23,3504305,2.7950284679730735,3.2508792758199028,0.0,251,12
TX_hepatite_00_23,3504404,0.3441044092178345,0.3441082953360187,0.0,251,12
TX_hepatite_00_23,3504503,0.1710488687065149,0.31156072880109054,-0.09101430971286106,251,12
TX_hepatite_00_23,3504602,0.15099771320819855,0.15099771320819855,0.0,251,12
TX_hepatite_00_23,3504701,4.124349370729169,7.116100817575224,-0.001058791705402129,251,12
TX_hepatite_00_23,3504800,0.7947315573692322,0.7947356103106522,0.0,251,12
TX_hepatite_00_23,3504909,0.3986469383041064,0.40553281896091975,0.0,251,12
TX_hepatite_00_23,3505005,0.018212354644977797,0.01985810799822304,0.0,251,12
TX_hepatite_00_23,3505104,0.4703093618154526,0.4847705721547576,0.0,251,12
TX_hepatite_00_23,3505203,0.32776375363270444,0.34394350187561024,0.0,251,12
TX_hepatite_00_23,3505302,0.4219295233488083,0.4324873850913172,0.0,251,12
TX_hepatite_00_23,3505351,0.42518595854441327,0.4251859980961893,0.0,251,12
TX_hepatite_00_23,3505401,0.23426362996300062,0.2342636391995239,0.0,251,12
TX_hepatite_00_23,3505500,1.039519192820786,1.377990720826386,-5.964213830093004,251,12
TX_hepatite_00_23,3505609,0.1403215453028679,0.15393628011001423,0.0,251,12
TX_hepatite_00_23,3505708,0.24908568214351434,0.2699095394112772,-5.157106135460282,251,12
TX_hepatite_00_23,3505807,1.5676789009867307,1.6339490409535036,-0.6179678725281945,251,12
TX_hepatite_00_23,3505906,0.4901968221482233,0.5445250978361024,-0.3668786775566928,251,12
TX_hepatite_00_23,3506003,0.3445509067121734,0.35124866357052636,-23.400401034064608,251,12
TX_hepatite_00_23,3506102,0.23038716712617768,0.3774816206813976,-0.06919384159164621,251,12
TX_hepatite_00_23,3506201,0.07265146200855573,0.07271006438897568,0.0,251,12
TX_hepatite_00_23,3506300,3.3256944178434065,3.559464071919443,-1.2406576712175927,251,12
TX_hepatite_00_23,3506359,0.5088019422989782,0.5918639606290003,-0.033666621958493126,251,12
TX_hepatite_00_23,3506409,0.017330866307020187,0.01741601999455829,0.0,251,12
TX_hepatite_00_23,3506508,0.18632623210774804,0.2634171054341714,-0.2726364509834245,251,12
TX_hepatite_00_23,3506607,0.03285546723054722,0.04552402591109531,0.0,251,12
TX_hepatite_00_23,3506706,0.1321409069156895,0.19037992093883443,0.0,251,12
TX_hepatite_00_23,3506805,0.7983164418676686,2.551363905074202,-0.08137671385505296,251,12
TX_hepatite_00_23,3506904,0.03275363254942931,0.07823100748219156,0.0,251,12
TX_hepatite_00_23,3507001,0.4154951984024445,0.891428661558872,-0.09199238606426641,251,12
TX_hepatite_00_23,3507100,0.04758663087462386,0.0667197393047988,0.0,251,12
TX_hepatite_00_23,3507159,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3507209,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3507308,0.06080104038119316,0.0897912055488735,0.0,251,12
TX_hepatite_00_23,3507407,0.021950240499184776,0.04043846897665181,0.0,251,12
TX_hepatite_00_23,3507456,0.9046097521980604,1.675950254571269,0.0,251,12
TX_hepatite_00_23,3507506,0.020185405906280113,0.028964984550241928,0.0,251,12
TX_hepatite_00_23,3507605,0.07697041453785711,0.13699441646350358,0.19016460865303764,251,12
TX_hepatite_00_23,3507704,1.801462239646016,5.455350629571977,-0.11846027494161482,251,12
TX_hepatite_00_23,3507753,0.14501777105033398,0.26028537191511164,0.0,251,12
TX_hepatite_00_23,3507803,0.16297566145658493,0.16636975169358745,0.0,251,12
TX_hepatite_00_23,3507902,0.07058145303744823,0.12800510879636298,0.0,251,12
TX_hepatite_00_23,3508009,0.1853778219471375,0.21096663833658746,0.0,251,12
TX_hepatite_00_23,3508108,0.22715885813037553,0.2956632918539078,0.0,251,12
TX_hepatite_00_23,3508207,0.25393444299697876,0.25393444299697876,0.0,251,12
TX_hepatite_00_23,3508306,0.20152959351738295,0.20290763416743474,0.0,251,12
TX_hepatite_00_23,3508405,0.03548624459654093,0.04993778211046316,0.0,251,12
TX_hepatite_00_23,3508504,0.2529230550538193,0.3981082162626602,-0.0633087564127286,251,12
TX_hepatite_00_23,3508603,0.17393642105162144,0.23010651964603657,0.0,251,12
TX_hepatite_00_23,3508702,0.2734735608100891,0.2736480120210171,0.0,251,12
TX_hepatite_00_23,3508801,0.9563004275163015,0.9567502110306583,0.0,251,12
TX_hepatite_00_23,3508900,0.3302711124221484,0.3302718200463821,0.0,251,12
TX_hepatite_00_23,3509007,0.3217889358534492,0.3548803379613539,-0.6028301862158318,251,12
TX_hepatite_00_23,3509106,0.6992683410644531,0.6992683410644531,0.0,251,12
TX_hepatite_00_23,3509205,0.07177681475877762,0.0717768358168546,0.0,251,12
TX_hepatite_00_23,3509254,0.8484440976915973,1.970572358096405,-0.05658484426659438,251,12
TX_hepatite_00_23,3509304,7.364042642215888,7.7010263651197555,0.0,251,12
TX_hepatite_00_23,3509403,0.14751205686479807,0.17792018190844175,0.0,251,12
TX_hepatite_00_23,3509452,0.6481798836806169,0.7923620630783625,0.0,251,12
TX_hepatite_00_23,3509502,0.277161202038315,0.32788440066356406,-1.163380943830557,251,12
TX_hepatite_00_23,3509601,0.20957626674013832,0.29198490034805114,0.0,251,12
TX_hepatite_00_23,3509700,0.38616799238704935,0.7072827760540918,-0.3365670404001606,251,12
TX_hepatite_00_23,3509809,0.39321260650952655,0.3935824801789822,0.0,251,12
TX_hepatite_00_23,3509908,0.8738600331302635,2.083741701239594,-0.053641492152755044,251,12
TX_hepatite_00_23,3509957,0.1822401595612367,0.18249266330212244,0.0,251,12
TX_hepatite_00_23,3510005,1.5822899947755562,2.113586399691533,-0.0017085264472846973,251,12
TX_hepatite_00_23,3510104,0.007719653357829277,0.021547924857877678,0.0,251,12
TX_hepatite_00_23,3510153,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3510203,0.3664838721354802,0.3664859712521119,0.0,251,12
TX_hepatite_00_23,3510302,0.4511919940511386,0.4534409777294514,0.0,251,12
TX_hepatite_00_23,3510401,0.27573197447783165,0.5465585210901581,-0.015312449665294103,251,12
TX_hepatite_00_23,3510500,0.45729103590066394,0.535440413673719,-1.6867849619465116,251,12
TX_hepatite_00_23,3510609,0.16151946611083878,0.17478455235019463,-0.2962993405787724,251,12
TX_hepatite_00_23,3510708,0.24792401771992445,0.37939413261024235,0.0,251,12
TX_hepatite_00_23,3510807,0.35413995385169983,0.35413995385169983,0.0,251,12
TX_hepatite_00_23,3510906,0.2902787948648135,0.3833802724129559,0.0,251,12
TX_hepatite_00_23,3511003,0.1172527087231477,0.15917300932233425,0.0,251,12
TX_hepatite_00_23,3511102,0.39616342046493686,0.5227906106798328,-0.625207027166292,251,12
TX_hepatite_00_23,3511201,1.30489987451225,4.087040933425185,-0.07270438641754895,251,12
TX_hepatite_00_23,3511300,0.4043866420785586,0.41254777050692604,0.0,251,12
TX_hepatite_00_23,3511409,0.4294573782519808,1.3501523752820963,-0.09694521634777087,251,12
TX_hepatite_00_23,3511508,0.256523460149765,0.256523460149765,0.0,251,12
TX_hepatite_00_23,3511607,0.5020547213643421,1.544823019976248,-0.10548037857741366,251,12
TX_hepatite_00_23,3511706,0.14696350297890604,0.2779586027996659,0.0,251,12
TX_hepatite_00_23,3511904,3.4339710563392885,5.8792848592795535,-0.22123089141405705,251,12
TX_hepatite_00_23,3512001,0.6718370229636577,1.5183775462591005,-0.023019962998788612,251,12
TX_hepatite_00_23,3512100,4.110786321022466,7.1738294782975816,-0.21087292648477196,251,12
TX_hepatite_00_23,3512209,0.2980029500142958,1.0237267230450575,-0.08979082573290231,251,12
TX_hepatite_00_23,3512308,0.21318999429543814,0.21319007661620604,0.0,251,12
TX_hepatite_00_23,3512407,0.014552261680364609,0.014917117104771126,0.0,251,12
TX_hepatite_00_23,3512506,0.030047633704574157,0.09438304751320503,0.0,251,12
TX_hepatite_00_23,3512605,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3512704,0.5773018176356951,0.6273571858016591,0.0,251,12
TX_hepatite_00_23,3512803,0.14036646325426322,0.4270013062200163,0.14887158967879954,251,12
TX_hepatite_00_23,3512902,4.327791458081422,4.481239348424906,-0.254568839080473,251,12
TX_hepatite_00_23,3513009,0.1565764559233018,0.15695299438145663,-1.7050301794298561,251,12
TX_hepatite_00_23,3513108,0.004799631705585246,0.005063846141427515,0.0,251,12
TX_hepatite_00_23,3513207,0.0,0.0,1.0,251,12
TX_hepatite_00_23,3513306,6.696153481801351,6.74492566252264,0.0,251,12
TX_hepatite_00_23,3513405,0.388388473151746,0.5120531965161313,-0.07873391142942987,251,12
TX_hepatite_00_23,3513504,0.05470842534365753,0.07882962306411832,0.0,251,12
TX_hepatite_00_23,3513603,0.37130753447612125,0.3713080623922653,0.0,251,12
TX_hepatite_00_23,3513702,3.3419089705647145,3.723089807868862,-0.9002146056242684,251,12
TX_hepatite_00_23,3513801,0.000572875810272914,0.0006136192642151262,0.0,251,12
TX_hepatite_00_23,3513850,1.2959312200546265,1.2959312200546265,0.0,251,12
TX_hepatite_00_23,3513900,0.008151203442442542,0.013381881193355299,0.0,251,12
TX_hepatite_00_23,3514007,1.1604299545288086,1.1604299545288086,0.0,251,12
TX_hepatite_00_23,3514106,0.8079798445013076,1.201138794973777,-0.10334033808631005,251,12
TX_hepatite_00_23,3514205,0.11158005148172379,0.1121650949661998,0.0,251,12
TX_hepatite_00_23,3514304,4.870184006580067,4.972354508252439,-1.1938665510813875,251,12
TX_hepatite_00_23,3514403,0.0895442209051301,0.12178970308223734,0.0,251,12
TX_hepatite_00_23,3514502,0.018738646002020687,0.020554182050075632,0.0,251,12
TX_hepatite_00_23,3514601,0.38077372502690804,1.2929498207399635,0.0,251,12
TX_hepatite_00_23,3514700,0.22382777060071626,0.22774017727467244,0.0,251,12
TX_hepatite_00_23,3514809,0.33851854503154755,0.366645638938807,0.0,251,12
TX_hepatite_00_23,3514908,0.0048896727384999394,0.0049245460822387776,0.0,251,12
TX_hepatite_00_23,3514924,0.06406769839425881,0.06486695547707265,0.0,251,12
TX_hepatite_00_23,3514957,16.619108658465606,18.074075412153043,-0.2779952023477643,251,12
TX_hepatite_00_23,3515004,0.05050648869176347,0.10156968534449895,-0.03809714774094397,251,12
TX_hepatite_00_23,3515103,0.02067904019107421,0.02562703872568292,0.0,251,12
TX_hepatite_00_23,3515129,3.096322150016172,9.5095996732713,-0.06688019282444557,251,12
TX_hepatite_00_23,3515152,0.12681219339719974,0.1572449465176967,0.0,251,12
TX_hepatite_00_23,3515186,0.09463232196867466,0.09493959779337216,0.0,251,12
TX_hepatite_00_23,3515194,0.5347169960538546,0.9979533596994666,0.0,251,12
TX_hepatite_00_23,3515202,0.7002238134543101,0.703910148306217,0.0,251,12
TX_hepatite_00_23,3515301,0.09313615209733446,0.2571695659014968,0.0,251,12
TX_hepatite_00_23,3515350,5.573910266347443,7.591913718876151,0.0020028721548563944,251,12
TX_hepatite_00_23,3515400,0.027001600537914783,0.08537757404515432,0.0,251,12
TX_hepatite_00_23,3515509,0.49530672033627826,0.5364962328242701,0.0,251,12
TX_hepatite_00_23,3515608,0.012771979187770436,0.02322008993885626,0.0,251,12
TX_hepatite_00_23,3515657,0.27300896545542247,0.3589503233864541,0.0,251,12
TX_hepatite_00_23,3515707,0.019206455598274868,0.019710558403235257,0.0,251,12
TX_hepatite_00_23,3515806,0.08030287285024922,0.09909766280512125,0.0,251,12
TX_hepatite_00_23,3515905,0.9358930573022614,1.653214863261716,0.0,251,12
TX_hepatite_00_23,3516002,3.047323572314008,3.6944456257499767,-0.03943874069999764,251,12
TX_hepatite_00_23,3516101,14.339779542517787,17.353150833286808,-0.07681856492485362,251,12
TX_hepatite_00_23,3516200,0.12436586414355101,0.15413129422919736,0.21786223417843076,251,12
TX_hepatite_00_23,3516309,0.0040864796083042165,0.005116870928337216,0.0,251,12
TX_hepatite_00_23,3516408,0.02083553730820616,0.022139213868868173,0.0,251,12
TX_hepatite_00_23,3516507,2.071341703335444,2.0744744859810726,0.0,251,12
TX_hepatite_00_23,3516606,0.18941962253302336,0.25047757953060357,0.0,251,12
TX_hepatite_00_23,3516705,0.3732336337367694,0.3752295291179704,0.0,251,12
TX_hepatite_00_23,3516804,0.444178082048893,0.46969509577505225,0.0,251,12
TX_hepatite_00_23,3516853,0.524629533290863,0.5246298588887143,0.0,251,12
TX_hepatite_00_23,3516903,0.22801218430201212,0.2604206003800032,0.0,251,12
TX_hepatite_00_23,3517000,0.5243532359600067,0.714036075368615,0.0,251,12
TX_hepatite_00_23,3517109,0.23367878794670105,0.2336793211755828,0.0,251,12
TX_hepatite_00_23,3517208,0.9872051278750101,0.9872194468552161,0.0,251,12
TX_hepatite_00_23,3517307,1.0075968901316326,1.0083106846619692,0.0,251,12
TX_hepatite_00_23,3517406,0.3904356159715445,0.705435113524928,-0.008777761902571735,251,12
TX_hepatite_00_23,3517505,0.42786095245950645,1.3006941779826868,-0.039435376263695865,251,12
TX_hepatite_00_23,3517604,0.2729480030635993,0.28091329986450564,0.0,251,12
TX_hepatite_00_23,3517703,0.8295183926820755,0.8809376072592602,0.0,251,12
TX_hepatite_00_23,3517802,0.10117564847071965,0.10117605232258325,0.0,251,12
TX_hepatite_00_23,3517901,0.22587382793426514,0.22587382793426514,0.0,251,12
TX_hepatite_00_23,3518008,5.942765553792317,6.017195448977481,0.0,251,12
TX_hepatite_00_23,3518107,0.6271840172509352,0.8641771309586191,0.0,251,12
TX_hepatite_00_23,3518206,0.951476860873096,1.3679847887244763,-1.3568498944336245,251,12
TX_hepatite_00_23,3518305,1.3714410066604614,1.3714410066604614,0.0,251,12
TX_hepatite_00_23,3518404,0.047395168881242476,0.09350342419572709,0.0,251,12
TX_hepatite_00_23,3518503,7.161042331342268,11.125145220121821,-0.28992318333720357,251,12
TX_hepatite_00_23,3518602,3.503907059737894,4.573134236275748,-0.18954443418246525,251,12
TX_hepatite_00_23,3518701,0.00580566576536512,0.019097049186411714,0.0,251,12
TX_hepatite_00_23,3518800,0.0009268282447010279,0.0012376510092806275,0.0,251,12
TX_hepatite_00_23,3518859,0.1593811921775341,0.1603190576993623,0.0,251,12
TX_hepatite_00_23,3518909,0.6345683336257935,0.6345719459717736,0.0,251,12
TX_hepatite_00_23,3519006,13.28980138953843,18.285661264569583,-0.5916644467091068,251,12
TX_hepatite_00_23,3519055,0.07405783981084824,0.07405783981084824,0.0,251,12
TX_hepatite_00_23,3519071,0.024141914579862107,0.08009094059883612,0.0,251,12
TX_hepatite_00_23,3519105,0.2214065765341123,0.2226755035425448,0.0,251,12
TX_hepatite_00_23,3519204,0.5981017152468363,0.6058719221015494,0.0,251,12
TX_hepatite_00_23,3519253,0.10443182072291772,0.162004318689746,0.0,251,12
TX_hepatite_00_23,3519303,0.06248372855285803,0.0788400004232867,0.0,251,12
TX_hepatite_00_23,3519402,1.5925049712291734,2.817207441237323,-0.2928454456605676,251,12
TX_hepatite_00_23,3519501,1.2736817002296448,1.2739023275899737,0.0,251,12
TX_hepatite_00_23,3519600,0.04623983348331725,0.12345989110907503,0.0,251,12
TX_hepatite_00_23,3519709,0.104228675365448,0.104228675365448,0.0,251,12
TX_hepatite_00_23,3519808,0.7168713212013245,0.7171609692516971,0.0,251,12
TX_hepatite_00_23,3519907,2.1638293266296387,2.1638293266296387,0.0,251,12
TX_hepatite_00_23,3520004,0.043959425684685506,0.06489504386465954,0.0,251,12
TX_hepatite_00_23,3520103,0.9115874244069206,1.1832693109092134,-0.23199243781373102,251,12
TX_hepatite_00_23,3520202,2.436011254999658,3.1986844956274343,-0.008950168125702929,251,12
TX_hepatite_00_23,3520301,0.47452510846507084,0.9205147964204216,-0.0019266273574958248,251,12
TX_hepatite_00_23,3520400,0.17922797799110413,0.17922797799110413,0.0,251,12
TX_hepatite_00_23,3520426,0.416910320520401,0.416910320520401,0.0,251,12
TX_hepatite_00_23,3520442,1.9889209106318153,2.0016469103639754,-0.04735171977900299,251,12
TX_hepatite_00_23,3520509,0.03448916250757369,0.056119522321073936,0.0,251,12
TX_hepatite_00_23,3520608,0.018274970730999485,0.03903207994806489,0.0,251,12
TX_hepatite_00_23,3520707,0.5751292705535889,0.5751292705535889,0.0,251,12
TX_hepatite_00_23,3520806,14.46655135624593,17.458121212822522,-0.7883910988192859,251,12
TX_hepatite_00_23,3520905,0.05984622269170359,0.14148591720996112,0.0,251,12
TX_hepatite_00_23,3521002,0.016015418494741123,0.016217094930360536,0.0,251,12
TX_hepatite_00_23,3521101,0.07469787805651625,0.12411859430064441,0.0,251,12
TX_hepatite_00_23,3521150,0.07492413600751509,0.2146766849863948,0.0,251,12
TX_hepatite_00_23,3521200,0.08368726074695587,0.08368726074695587,0.0,251,12
TX_hepatite_00_23,3521309,1.0772214597985075,1.9128803672456107,-0.001987258526517266,251,12
TX_hepatite_00_23,3521408,1.012940176996869,1.756957089230986,-0.05315395582317395,251,12
TX_hepatite_00_23,3521507,1.9302819053223021,4.2276384356024375,-0.12267966786437734,251,12
TX_hepatite_00_23,3521606,3.903348454423856,6.742140505442239,-0.21009274774413278,251,12
TX_hepatite_00_23,3521705,0.529993881781896,0.560639830681132,0.0,251,12
TX_hepatite_00_23,3521804,0.11360877488429348,0.18617528271493514,0.0,251,12
TX_hepatite_00_23,3521903,1.9032737870784355,2.7596028941761275,-0.1496097297097545,251,12
TX_hepatite_00_23,3522000,0.23960672318935394,0.23960672318935394,0.0,251,12
TX_hepatite_00_23,3522109,0.5564421738442666,0.5598634263652839,-3.7796292806260414,251,12
TX_hepatite_00_23,3522158,15.029271105919408,16.41422022780901,-0.2509638808916992,251,12
TX_hepatite_00_23,3522208,0.039407220940726496,0.06053156859368681,0.0,251,12
TX_hepatite_00_23,3522307,0.10391932042936484,0.11379452115883659,0.0,251,12
TX_hepatite_00_23,3522406,0.18184986559698216,0.3049275855130633,-0.11077119131976731,251,12
TX_hepatite_00_23,3522505,0.034577834730347,0.03476492747369307,0.0,251,12
TX_hepatite_00_23,3522604,0.23910113920768103,0.253097562174378,0.0,251,12
TX_hepatite_00_23,3522653,0.24633167746166387,0.3536161385125434,0.0,251,12
TX_hepatite_00_23,3522703,0.44566502049565315,0.523758215742265,0.0,251,12
TX_hepatite_00_23,3522802,0.5001295904318491,0.5001393413346485,0.0,251,12
TX_hepatite_00_23,3522901,3.659515311320623,3.8963986845659795,0.0,251,12
TX_hepatite_00_23,3523008,3.185275693734487,3.2166959575157614,0.0,251,12
TX_hepatite_00_23,3523107,0.01785367148113437,0.057078277884947785,0.0,251,12
TX_hepatite_00_23,3523206,0.6214002292094435,0.8252056031053205,-0.7644889978147762,251,12
TX_hepatite_00_23,3523305,0.035771436019179724,0.07121454676646682,0.0,251,12
TX_hepatite_00_23,3523404,0.6250127504269282,0.67843175505812,-3.4804076275159437,251,12
TX_hepatite_00_23,3523503,0.03264001833546596,0.059508848388892276,0.0,251,12
TX_hepatite_00_23,3523602,0.16848768666386604,0.17913275987892363,0.0,251,12
TX_hepatite_00_23,3523701,3.136057219915364,4.8496926423911475,-0.03324971595705173,251,12
TX_hepatite_00_23,3523800,2.300148544630837,3.468436472276222,-0.019016977185890793,251,12
TX_hepatite_00_23,3523909,0.11378689855337143,0.1146909391509274,0.0,251,12
TX_hepatite_00_23,3524006,0.02036007822607644,0.03586508465604831,0.0,251,12
TX_hepatite_00_23,3524105,0.5181959364106391,0.801242332023611,-0.17397806424559525,251,12
TX_hepatite_00_23,3524204,2.0504246155420938,2.087319853368272,0.0,251,12
TX_hepatite_00_23,3524303,0.0859828605268073,0.1339709830624972,0.0,251,12
TX_hepatite_00_23,3524402,0.06801393224547307,0.08591896966996271,0.0,251,12
TX_hepatite_00_23,3524501,3.112702230612437,3.1131935368733363,0.0,251,12
TX_hepatite_00_23,3524600,1.0276908103512963,1.674810208742941,-0.04255941897594773,251,12
TX_hepatite_00_23,3524709,0.0028173734075001753,0.003059999251576914,0.0,251,12
TX_hepatite_00_23,3524808,0.37766390364697017,0.5931105507639367,-0.09515445708931702,251,12
TX_hepatite_00_23,3524907,1.068596601486206,1.068596601486206,0.0,251,12
TX_hepatite_00_23,3525003,0.2289041087835945,0.36745013628556955,-0.17017929252493058,251,12
TX_hepatite_00_23,3525102,0.3998557151206375,0.704076359830244,-0.3333447233150064,251,12
TX_hepatite_00_23,3525201,0.06225588531621421,0.17247469700635837,0.0,251,12
TX_hepatite_00_23,3525300,0.0692069512291509,0.21865197739770756,-0.09630420414774754,251,12
TX_hepatite_00_23,3525409,0.1585803565879663,0.2936683637558801,0.0,251,12
TX_hepatite_00_23,3525508,1.572569904231926,2.203802443752938,-0.04493957595380893,251,12
TX_hepatite_00_23,3525607,0.3513893236716588,0.35138941093703724,0.0,251,12
TX_hepatite_00_23,3525706,0.245707917958498,0.263123245197084,0.0,251,12
TX_hepatite_00_23,3525805,11.796704847000735,11.909296475887878,-0.15499392189574945,251,12
TX_hepatite_00_23,3525854,1.0471884608268738,1.049162161526145,0.0,251,12
TX_hepatite_00_23,3525904,0.01660871971398592,0.017902880950558253,0.0,251,12
TX_hepatite_00_23,3526001,0.11676108029981454,0.15213661958989197,0.0,251,12
TX_hepatite_00_23,3526100,0.32690298557281494,0.3269030116888301,0.0,251,12
TX_hepatite_00_23,3526209,0.14517904818058014,0.14517904818058014,0.0,251,12
TX_hepatite_00_23,3526308,12.529852216486503,12.785009433740527,-2.0263686060203825,251,12
TX_hepatite_00_23,3526407,0.02965294775397827,0.043795985921493794,0.0,251,12
TX_hepatite_00_23,3526506,2.5211437632532534,3.3702736115120118,-0.3692432399349159,251,12
TX_hepatite_00_23,3526605,1.0833740234375,1.0833740234375,0.0,251,12
TX_hepatite_00_23,3526704,0.6347016601890112,0.7166498207747962,-0.2558570723522744,251,12
TX_hepatite_00_23,3526803,0.033214985548208155,0.04784658743813334,0.0,251,12
TX_hepatite_00_23,3526902,0.05212191300707284,0.09051863687148495,0.0010893428005196437,251,12
TX_hepatite_00_23,3527009,2.0927672000925157,3.8386643524346122,0.05641431812697573,251,12
TX_hepatite_00_23,3527108,0.02863157307729125,0.02879871113611341,0.0,251,12
TX_hepatite_00_23,3527207,0.1677956866721312,0.17203265256923192,0.0,251,12
TX_hepatite_00_23,3527256,3.1029956936836243,3.301874126777837,0.0,251,12
TX_hepatite_00_23,3527306,0.0199641296834064,0.05482750507959564,0.0,251,12
TX_hepatite_00_23,3527405,0.06820317668219407,0.16918092358186718,0.0,251,12
TX_hepatite_00_23,3527504,0.645431637763977,0.645431637763977,0.0,251,12
TX_hepatite_00_23,3527603,0.7325729111147786,2.0723544291843696,-0.05213161082772588,251,12
TX_hepatite_00_23,3527702,0.27928360799948376,0.27928379093747036,0.0,251,12
TX_hepatite_00_23,3527801,0.7763014684120814,0.7763014769843989,0.0,251,12
TX_hepatite_00_23,3527900,0.5351832906405131,0.749176861684245,0.0,251,12
TX_hepatite_00_23,3528007,0.05486057853947083,0.0636986340835254,0.0,251,12
TX_hepatite_00_23,3528106,0.21333570157488188,0.27844449768035684,0.0,251,12
TX_hepatite_00_23,3528205,7.161650697390239,7.245399236986627,0.0,251,12
TX_hepatite_00_23,3528304,10.354468448681333,19.31667730630433,-0.05137202571874222,251,12
TX_hepatite_00_23,3528403,0.008777465583989397,0.01179727652653568,0.0,251,12
TX_hepatite_00_23,3528502,0.0446048496135821,0.07349671708005101,0.0,251,12
TX_hepatite_00_23,3528601,0.28384512414534885,0.2962504231029852,0.0,251,12
TX_hepatite_00_23,3528700,0.36887542709397775,1.2410878899655993,0.0,251,12
TX_hepatite_00_23,3528809,0.46681187332918245,0.675160124479335,0.0,251,12
TX_hepatite_00_23,3528858,22.638431261209266,28.427746590661283,-0.2148561637821289,251,12
TX_hepatite_00_23,3528908,0.045757764019072056,0.1341414805772843,0.0,251,12
TX_hepatite_00_23,3529005,0.1339614261501926,0.21090107658215312,-0.35056472260184623,251,12
TX_hepatite_00_23,3529104,1.855582098166148,2.091925971383816,0.0,251,12
TX_hepatite_00_23,3529203,2.4071547298116776,2.4427052655632906,-1.6627707901793634,251,12
TX_hepatite_00_23,3529302,0.0018441923493810464,0.003013768155770536,0.0,251,12
TX_hepatite_00_23,3529401,0.043842468754413944,0.08327428612071429,-0.3335950023620702,251,12
TX_hepatite_00_23,3529500,0.012824023346183822,0.032424791140742044,0.0,251,12
TX_hepatite_00_23,3529609,1.7012619972229004,1.7056155374076676,0.0,251,12
TX_hepatite_00_23,3529658,0.8262736797332764,0.8262736797332764,0.0,251,12
TX_hepatite_00_23,3529708,0.2790220019718011,0.359162375337674,0.0,251,12
TX_hepatite_00_23,3529807,0.11778952926397324,0.11778952926397324,0.0,251,12
TX_hepatite_00_23,3529906,0.013296791662772497,0.02461620894505531,0.0,251,12
TX_hepatite_00_23,3530003,15.22031657062572,19.72385116402995,-3.815523211255708,251,12
TX_hepatite_00_23,3530102,1.284758153530467,1.566106472554048,-0.02086835310626145,251,12
TX_hepatite_00_23,3530201,0.11737706740192759,0.27276076075701955,0.0,251,12
TX_hepatite_00_23,3530300,0.4102151424130461,0.5980480141862599,-0.8912169794938463,251,12
TX_hepatite_00_23,3530409,13.502578581583231,16.79668214219984,-0.03798404109377573,251,12
TX_hepatite_00_23,3530508,0.5715270455569752,0.628197254009018,-0.21785610777304365,251,12
TX_hepatite_00_23,3530607,0.03163939939501385,0.04593189997517996,0.0,251,12
TX_hepatite_00_23,3530706,0.0005106482155194195,0.0006495145584733762,0.0,251,12
TX_hepatite_00_23,3530805,0.014244018898655971,0.019444669232875387,0.0,251,12
TX_hepatite_00_23,3530904,1.0263606309890747,1.0275933820958254,0.0,251,12
TX_hepatite_00_23,3531001,0.5130285173654556,0.513028684013751,0.0,251,12
TX_hepatite_00_23,3531100,0.05625265029569467,0.0646534372947318,0.0,251,12
TX_hepatite_00_23,3531209,0.8636407802502314,0.8680772502018407,0.0,251,12
