ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,0.01992685639316078,0.0,0.1419204102044368,3510609,False,hanseniase
2024-02-01,,0.028727290064346343,0.0,0.1397523494128132,3510609,False,hanseniase
2024-03-01,,0.04018719351141632,0.0,0.14787606320930285,3510609,False,hanseniase
2024-04-01,,0.02810892293368755,0.0,0.1475568253513273,3510609,False,hanseniase
2024-05-01,,0.02234103461380163,0.0,0.13377385122565702,3510609,False,hanseniase
2024-06-01,,0.0347205949936871,0.0,0.15563234853929403,3510609,False,hanseniase
2024-07-01,,0.02656999812442334,0.0,0.14654875706326337,3510609,False,hanseniase
2024-08-01,,0.04348460251770031,0.0,0.15910672170463297,3510609,False,hanseniase
2024-09-01,,0.017865890342742455,0.0,0.1350798938185021,3510609,False,hanseniase
2024-10-01,,0.041225973100846997,0.0,0.15162956789934606,3510609,False,hanseniase
2024-11-01,,0.034218193811229106,0.0,0.14652495615903383,3510609,False,hanseniase
2024-12-01,,0.022706150494164957,0.0,0.1431037115555313,3510609,False,hanseniase
2025-01-01,,0.016403565362137225,0.0,0.14493094832174802,3510609,False,hanseniase
2025-02-01,,0.02582782442354931,0.0,0.13609970601983595,3510609,False,hanseniase
2025-03-01,,0.03895833966126991,0.0,0.15782378224862065,3510609,False,hanseniase
2025-04-01,,0.025395752561361024,0.0,0.14306685608142974,3510609,False,hanseniase
2025-05-01,,0.019284310456371644,0.0,0.13083297048180764,3510609,False,hanseniase
2025-06-01,,0.032735335736405434,0.0,0.14649218010704243,3510609,False,hanseniase
2025-07-01,,0.02379706188339152,0.0,0.14207927832664644,3510609,False,hanseniase
2025-08-01,,0.0422010903035224,0.0,0.16728783484678017,3510609,False,hanseniase
2025-09-01,,0.01416995286105475,0.0,0.12138822296480681,3510609,False,hanseniase
2025-10-01,,0.03969853425150341,0.0,0.15277368559621066,3510609,False,hanseniase
2025-11-01,,0.03175608105454655,0.0,0.14567216793307158,3510609,False,hanseniase
2025-12-01,,0.018998610784752613,0.0,0.13192528254165095,3510609,False,hanseniase
2026-01-01,,0.012365820176256833,0.0,0.12566739058180806,3510609,False,hanseniase
2026-02-01,,0.022714111039035572,0.0,0.1425078005477975,3510609,False,hanseniase
2026-03-01,,0.03672022985205682,0.0,0.14197318649944363,3510609,False,hanseniase
2026-04-01,,0.02165543022403361,0.0,0.13619243650568794,3510609,False,hanseniase
2026-05-01,,0.015262600889495697,0.0,0.13250489173971045,3510609,False,hanseniase
2026-06-01,,0.029755300377190787,0.0,0.14269284385021225,3510609,False,hanseniase
2026-07-01,,0.020052901718584835,0.0,0.13951636612814655,3510609,False,hanseniase
2026-08-01,,0.03991442346556633,0.0,0.15385396669350274,3510609,False,hanseniase
2026-09-01,,0.009518498266448459,0.0,0.12627117463703227,3510609,False,hanseniase
2026-10-01,,0.03718577079429086,0.0,0.15577236233647743,3510609,False,hanseniase
2026-11-01,,0.028281111861764578,0.0,0.14042800903830505,3510609,False,hanseniase
2026-12-01,,0.014278140210887769,0.0,0.13960894517394312,3510609,False,hanseniase
2027-01-01,,0.0073763925671796,0.0,0.13129698853130795,3510609,False,hanseniase
2027-02-01,,0.018652026346866198,0.0,0.14400056178084214,3510609,False,hanseniase
2027-03-01,,0.03346952427339733,0.0,0.15556150601214186,3510609,False,hanseniase
2027-04-01,,0.01688879339622182,0.0,0.13626593518376948,3510609,False,hanseniase
2027-05-01,,0.010277834975373622,0.0,0.12764668834553736,3510609,False,hanseniase
2027-06-01,,0.025779809093747004,0.0,0.14049229861352996,3510609,False,hanseniase
2027-07-01,,0.0153385630368654,0.0,0.13428558554281922,3510609,False,hanseniase
2027-08-01,,0.03662285500470546,0.0,0.15058447815274517,3510609,False,hanseniase
2027-09-01,,0.003914074915206229,0.0,0.11915067674460916,3510609,False,hanseniase
