ds,y_pred,yhat_lower,yhat_upper,y_true,cod_mun
1999-01-01,1.3455171973486333,0.5199638253533814,2.1489370471721427,2.031364264239863,3510609
1999-02-01,1.3807519797752212,0.5763442850752855,2.2102271391516943,2.031364264239863,3510609
1999-03-01,1.6376667081885627,0.8048591973399631,2.381394979405618,2.031364264239863,3510609
1999-04-01,1.551874039655442,0.6912974879563113,2.270761165279196,2.031364264239863,3510609
1999-05-01,1.7766361396780461,0.9752076564434065,2.5780476091756315,2.031364264239863,3510609
1999-06-01,1.68305871798605,0.9249231348095107,2.5098340486244957,2.031364264239863,3510609
1999-07-01,1.6794898571471346,0.870628907652249,2.4828994757121903,2.031364264239863,3510609
1999-08-01,1.885600859827058,1.096715616391804,2.7847723945654153,2.031364264239863,3510609
1999-09-01,1.616016739734873,0.7881272548320162,2.4992784145686473,2.031364264239863,3510609
1999-10-01,1.562427786145187,0.7436289884678878,2.365639722148302,2.031364264239863,3510609
1999-11-01,1.3708266880817281,0.49369103234571493,2.2320385809316994,2.031364264239863,3510609
1999-12-01,1.726808464423617,0.8520710497970675,2.497521898761874,2.031364264239863,3510609
2000-01-01,1.3094618039276256,0.47246488361346417,2.0771006865602852,2.031364264239863,3510609
2000-02-01,1.3447986151279103,0.5869944497276509,2.1471631684681944,2.90194894891409,3510609
2000-03-01,1.589989972553834,0.7998838062980022,2.3837053180416405,0.8705846846742272,3510609
2000-04-01,1.5133881664708262,0.7256092217744472,2.3377433324212986,2.031364264239863,3510609
2000-05-01,1.7377044631070828,0.9480716780158747,2.5686555271173823,1.450974474457045,3510609
2000-06-01,1.6449482037846757,0.9198643858275788,2.452634268987675,2.321559159131272,3510609
2000-07-01,1.631925591781453,0.8496380824152568,2.430651456714743,2.031364264239863,3510609
2000-08-01,1.8379375860575249,1.0455739745547385,2.6741784728335465,2.321559159131272,3510609
2000-09-01,1.5693709802014693,0.7473669429892913,2.3540279522184644,1.741169369348454,3510609
2000-10-01,1.5195102471592132,0.7198891250060436,2.309637319559751,1.160779579565636,3510609
2000-11-01,1.3329294121978223,0.5270282315838741,2.1258889019590286,1.450974474457045,3510609
2000-12-01,1.682420364390898,0.9005164703387359,2.511605532130051,3.772533633588318,3510609
2001-01-01,1.281062469502338,0.4922372614254594,2.093989497249502,0.8546010295093736,3510609
2001-02-01,1.3123694211198336,0.47140414498037664,2.0811629849684232,1.139468039345831,3510609
2001-03-01,1.5503522346720744,0.7476001058727205,2.3395869638319757,0.8546010295093736,3510609
2001-04-01,1.4733209500468083,0.7005251659290699,2.2736072218651087,0.8546010295093736,3510609
2001-05-01,1.6899680570153943,0.9258166946822682,2.5165569022307888,3.418404118037494,3510609
2001-06-01,1.5998942752912235,0.7781949384501174,2.3473495867181073,2.278936078691663,3510609
2001-07-01,1.5901823344773438,0.765025320529942,2.4214697931423697,1.424335049182289,3510609
2001-08-01,1.789063630490832,1.0627452753884146,2.5908653498929968,1.994069068855205,3510609
2001-09-01,1.5292880253124612,0.7235584914460191,2.305512995160871,1.424335049182289,3510609
2001-10-01,1.479933182815903,0.6331894725189319,2.2567906840772616,1.709202059018747,3510609
2001-11-01,1.2981023116611605,0.40949308434022724,2.1115870659408733,0.8546010295093736,3510609
2001-12-01,1.6375060654868827,0.8253843310238023,2.4278780545788137,1.709202059018747,3510609
2002-01-01,1.2448394184618592,0.42774085602316564,2.03572039960843,1.398926184260961,3510609
2002-02-01,1.2761766104197907,0.4699504060345517,2.1077507552356995,0.8393557105565768,3510609
2002-03-01,1.5105480212332294,0.7258684776099379,2.32960847331768,2.51806713166973,3510609
2002-04-01,1.4332566573382053,0.6644730219394631,2.2539128383674556,1.958496657965346,3510609
2002-05-01,1.6422616658529976,0.808677039129371,2.459867162769797,1.958496657965346,3510609
2002-06-01,1.5549886643651458,0.7471272752737359,2.365667095881759,2.797852368521923,3510609
2002-07-01,1.5484304908336581,0.6977049874933955,2.406349722108493,1.398926184260961,3510609
2002-08-01,1.7401288007836435,1.0173161240972193,2.530421137499217,0.5595704737043845,3510609
2002-09-01,1.489162809368905,0.6597982022663517,2.2541829465987884,1.958496657965346,3510609
2002-10-01,1.440295389481399,0.6415454884842855,2.262812371696648,1.398926184260961,3510609
2002-11-01,1.2633048680016383,0.47031867912879743,2.066699177771733,1.958496657965346,3510609
2002-12-01,1.5924194680476746,0.7613525643290917,2.334300386899507,1.678711421113154,3510609
2003-01-01,1.2088002791093877,0.4158512671906837,2.0660406310920347,1.651218599326303,3510609
2003-02-01,1.2401517529759951,0.5177733967681395,2.1171391570900897,0.5504061997754343,3510609
2003-03-01,1.4705791014630474,0.6601328735702385,2.2883802857671403,1.651218599326303,3510609
2003-04-01,1.3931961588547286,0.5788956656322527,2.17823483368024,3.027234098764888,3510609
2003-05-01,1.5945943040951762,0.77237476305498,2.422100985809048,1.376015499438586,3510609
2003-06-01,1.5102294788156154,0.7150324656879684,2.3613984939306962,1.92642169921402,3510609
2003-07-01,1.5066626771374436,0.7222844716932441,2.334725865344201,0.8256092996631514,3510609
2003-08-01,1.6911393165723618,0.8583926359769091,2.4957287975943916,2.752030998877171,3510609
2003-09-01,1.4489918486099103,0.716995183906072,2.266439605924017,1.376015499438586,3510609
2003-10-01,1.4005981802038754,0.6505047855743231,2.224687020118519,1.376015499438586,3510609
2003-11-01,1.228529579745142,0.41158838313913876,2.057215267396424,0.2752030998877171,3510609
2003-12-01,1.5471761868477156,0.7642489583819024,2.355178177921511,1.92642169921402,3510609
2004-01-01,1.1729429299314327,0.39192048352320596,2.016630055169673,1.064228873061441,3510609
2004-02-01,1.2042848418543919,0.4413391518768926,2.049200752016566,1.596343309592161,3510609
2004-03-01,1.4235116501801173,0.5999759574476097,2.2276601753965997,0.7981716547960805,3510609
2004-04-01,1.3545775397105113,0.5341851839718323,2.1379226500697066,1.862400527857521,3510609
2004-05-01,1.5549609564625473,0.7474051950639782,2.3611998674918646,1.330286091326801,3510609
2004-06-01,1.4715724223063558,0.6719744916869007,2.2465251412848097,0.7981716547960805,3510609
2004-07-01,1.4595493149495304,0.6283094842126431,2.193582962953012,2.128457746122881,3510609
2004-08-01,1.6433646859027256,0.8815841047022632,2.4847432380853074,1.862400527857521,3510609
2004-09-01,1.402855793112367,0.5865253248334066,2.17637403560313,1.064228873061441,3510609
2004-10-01,1.3579334126511309,0.4942220734982796,2.1438891654480767,1.330286091326801,3510609
2004-11-01,1.190872099973721,0.41565514513251317,2.0330835859055223,1.064228873061441,3510609
2004-12-01,1.5027227098337579,0.6734420133042908,2.310082069446945,1.330286091326801,3510609
2005-01-01,1.1439226543027117,0.33186857196469627,1.9979935487417786,1.045008516819412,3510609
2005-02-01,1.1715583005129389,0.4331385008800736,2.0023746897369943,1.045008516819412,3510609
2005-03-01,1.3836639058846634,0.552302509062924,2.263601958611011,0.7837563876145591,3510609
2005-04-01,1.3145525491865662,0.5333909144016894,2.094681087835081,0.522504258409706,3510609
2005-05-01,1.507449401665979,0.7105581933511032,2.338308909825073,0.522504258409706,3510609
2005-06-01,1.4267068256206776,0.6325418696297848,2.303978415123359,1.045008516819412,3510609
2005-07-01,1.4176627247067022,0.6760132507251407,2.2638477581339074,0.7837563876145591,3510609
2005-08-01,1.5945194617118004,0.7612195381728795,2.3631004979252577,1.567512775229118,3510609
2005-09-01,1.362607477596483,0.5347336314456891,2.175215486159685,0.7837563876145591,3510609
2005-10-01,1.318270124932686,0.46810769678654807,2.1744198581728402,1.828764904433971,3510609
2005-11-01,1.155972432879594,0.3290790584903948,1.9732208072015514,1.045008516819412,3510609
2005-12-01,1.4578106971334792,0.6977820056203994,2.207718589366684,0.7837563876145591,3510609
2006-01-01,1.1079153793626462,0.35162040194592153,1.9173119142319988,0.256651113609182,3510609
2006-02-01,1.1354773158714908,0.27772758239092077,1.9154380949514058,0.5133022272183639,3510609
2006-03-01,1.3436564958882253,0.515248219908746,2.2259676050651622,1.796557795264274,3510609
2006-04-01,1.2745325086154657,0.4765780392274351,2.0252390796891886,0.5133022272183639,3510609
