ds,y_pred,yhat_lower,yhat_upper,y_true,cod_mun
1999-01-01,0.0007481107016161635,0.0,0.17002476379460843,0.0,3519709
1999-02-01,0.0,0.0,0.1563385195375722,0.0,3519709
1999-03-01,0.0012887705841034905,0.0,0.1750931474271212,0.0,3519709
1999-04-01,0.0012291237756847152,0.0,0.1554866009536659,0.0,3519709
1999-05-01,0.0,0.0,0.15677961798145135,0.0,3519709
1999-06-01,0.001008583586580003,0.0,0.17763586937830764,0.0,3519709
1999-07-01,0.0007926438049072248,0.0,0.16504446526470776,0.0,3519709
1999-08-01,0.0006118643415690832,0.0,0.16389700539248728,0.0,3519709
1999-09-01,0.00046666242545048296,0.0,0.15188777713870788,0.0,3519709
1999-10-01,0.0,0.0,0.16096511116507425,0.0,3519709
1999-11-01,0.0004087980031376753,0.0,0.15764149045385512,0.0,3519709
1999-12-01,0.0004884006693150264,0.0,0.1545228383714401,0.0,3519709
2000-01-01,0.0005134075862003787,0.0,0.16849934452025683,0.0,3519709
2000-02-01,0.0,0.0,0.15529708499253064,0.0,3519709
2000-03-01,0.0008522505511505166,0.0,0.17139004575454833,0.0,3519709
2000-04-01,0.0008923866743165917,0.0,0.15467153185384405,0.0,3519709
2000-05-01,0.0,0.0,0.1647356748630173,0.0,3519709
2000-06-01,0.0006033805777828167,0.0,0.1610802830037712,0.0,3519709
2000-07-01,0.0005067208774593009,0.0,0.1731754811036335,0.0,3519709
2000-08-01,0.00039901505427729415,0.0,0.16490772018237088,0.0,3519709
2000-09-01,0.0003091417834338062,0.0,0.15689951614477463,0.0,3519709
2000-10-01,0.0,0.0,0.15752360508860774,0.0,3519709
2000-11-01,0.0002294327946658612,0.0,0.16662143677493543,0.0,3519709
2000-12-01,0.0002749476706196584,0.0,0.16403019886184955,0.0,3519709
2001-01-01,0.0002995968299588145,0.0,0.16561364630109615,0.0,3519709
2001-02-01,0.0,0.0,0.15674401473739702,0.0,3519709
2001-03-01,0.00045509852439261866,0.0,0.16704517895312215,0.0,3519709
