ds,y_pred,yhat_lower,yhat_upper,y_true,cod_mun
1999-01-01,0.6586127514427856,0.0,2.4101606230725103,0.0,3522703
1999-02-01,0.6571497260419765,0.0,2.413740714212056,0.0,3522703
1999-03-01,0.5396034452344501,0.0,2.339506806333203,0.0,3522703
1999-04-01,0.6636372638846973,0.0,2.488435935998322,0.0,3522703
1999-05-01,0.7086844613287897,0.0,2.4443571204752454,0.0,3522703
1999-06-01,0.9274666679189006,0.0,2.727997730807985,0.0,3522703
1999-07-01,0.8082859181081162,0.0,2.6549390294726942,0.0,3522703
1999-08-01,0.6539710327776836,0.0,2.4227748991200357,0.0,3522703
1999-09-01,0.5283770462050691,0.0,2.2398210582157234,0.0,3522703
1999-10-01,0.6615012790561401,0.0,2.39585974380738,0.0,3522703
1999-11-01,0.6612885153919447,0.0,2.5182021374322145,0.0,3522703
1999-12-01,1.0808703836090838,0.0,2.882076812030619,0.0,3522703
2000-01-01,0.6769376763490937,0.0,2.511906320161502,0.0,3522703
2000-02-01,0.677171587076785,0.0,2.5841517402932466,0.0,3522703
2000-03-01,0.5575851293999123,0.0,2.493464563426679,0.0,3522703
2000-04-01,0.6793226436995848,0.0,2.3782310987902298,0.0,3522703
2000-05-01,0.7251169366421392,0.0,2.587870581882329,2.649006622516556,3522703
2000-06-01,0.9547478226047855,0.0,2.719714669007815,0.0,3522703
2000-07-01,0.8423940433634032,0.0,2.6856073749930474,0.0,3522703
2000-08-01,0.683802459925399,0.0,2.5448492178484075,0.0,3522703
2000-09-01,0.5464778589048993,0.0,2.37038384214692,0.0,3522703
2000-10-01,0.6770159380085424,0.0,2.4283358252233995,0.0,3522703
2000-11-01,0.6719474199051363,0.0,2.5427999557781304,2.649006622516556,3522703
2000-12-01,1.1148245441855464,0.0,2.8635688183949064,2.649006622516556,3522703
2001-01-01,0.7083847290759389,0.0,2.43276192886751,2.609603340292276,3522703
2001-02-01,0.7030849077695704,0.0,2.570672347798952,0.0,3522703
2001-03-01,0.5748777451441057,0.0,2.2992001588987003,0.0,3522703
2001-04-01,0.7026438207830831,0.0,2.4942392061357763,0.0,3522703
2001-05-01,0.7501188091883111,0.0,2.486603627311971,5.219206680584551,3522703
2001-06-01,0.9857265767146206,0.0,2.8557521523160596,2.609603340292276,3522703
2001-07-01,0.8659972156592102,0.0,2.4968746681788665,2.609603340292276,3522703
2001-08-01,0.7019844628174736,0.0,2.6100214809962994,0.0,3522703
2001-09-01,0.5628531219724768,0.0,2.2874577129617304,0.0,3522703
2001-10-01,0.6998326608780018,0.0,2.4446087634866602,2.609603340292276,3522703
2001-11-01,0.696237496626644,0.0,2.3987010530226436,0.0,3522703
2001-12-01,1.1496130520133288,0.0,2.870017653823533,2.609603340292276,3522703
2002-01-01,0.7267196473990681,0.0,2.537878531217402,0.0,3522703
2002-02-01,0.7230491760585871,0.0,2.4815009173050773,5.16288915276989,3522703
2002-03-01,0.5923049338132483,0.0,2.3926088259832854,0.0,3522703
2002-04-01,0.7261458434939321,0.0,2.526194542581184,5.16288915276989,3522703
2002-05-01,0.7752430717484948,0.0,2.498912645490761,0.0,3522703
2002-06-01,1.0165753648391773,0.0,2.729015021915535,5.16288915276989,3522703
2002-07-01,0.8893406440767975,0.0,2.7399852408419973,2.581444576384945,3522703
2002-08-01,0.7200448085156496,0.0,2.5906094354032945,5.16288915276989,3522703
2002-09-01,0.5793815916621436,0.0,2.261833841168351,0.0,3522703
2002-10-01,0.7228402728889751,0.0,2.4654936602868744,5.16288915276989,3522703
2002-11-01,0.720780807295934,0.0,2.5613242174525497,5.16288915276989,3522703
2002-12-01,1.1841049603965816,0.0,2.983032496962478,0.0,3522703
2003-01-01,0.7448421150050943,0.0,2.5284825844862904,5.102431308518509,3522703
2003-02-01,0.7429491877783615,0.0,2.526614658834804,0.0,3522703
2003-03-01,0.6098798592252418,0.0,2.4342025473746682,0.0,3522703
2003-04-01,0.7498293033229535,0.0,2.4430858671109394,0.0,3522703
2003-05-01,0.8004823343958986,0.0,2.55920483098281,0.0,3522703
2003-06-01,1.0472747196303442,0.0,2.863584702948819,0.0,3522703
2003-07-01,0.9124222446572388,0.0,2.694447675439191,0.0,3522703
2003-08-01,0.7379963466254135,0.0,2.438477903878717,0.0,3522703
2003-09-01,0.5960808691540037,0.0,2.43219445995066,2.551215654259254,3522703
2003-10-01,0.7460405997919844,0.0,2.5171674304096463,0.0,3522703
2003-11-01,0.7455720933494817,0.0,2.58028502516512,0.0,3522703
2003-12-01,1.2182715691211248,0.0,3.0311064095346056,2.551215654259254,3522703
2004-01-01,0.7627590970516923,0.0,2.543275762946699,0.0,3522703
2004-02-01,0.7627923383459184,0.0,2.6686148937829364,2.49003984063745,3522703
2004-03-01,0.6279090191197009,0.0,2.437998485716258,0.0,3522703
2004-04-01,0.7647716704809202,0.0,2.662182482560047,0.0,3522703
2004-05-01,0.8160912515360492,0.0,2.612626762380086,0.0,3522703
2004-06-01,1.0742139597240192,0.0,2.8472158944763892,0.0,3522703
2004-07-01,0.9475313850663007,0.0,2.7615356190757394,0.0,3522703
2004-08-01,0.7689209228147666,0.0,2.5085547171313087,0.0,3522703
2004-09-01,0.6143232139610366,0.0,2.377363176137221,2.49003984063745,3522703
2004-10-01,0.7608538976294189,0.0,2.6044074504994956,0.0,3522703
2004-11-01,0.7549396526707416,0.0,2.621992984177185,0.0,3522703
2004-12-01,1.2521682094526696,0.0,3.0330078607796396,0.0,3522703
2005-01-01,0.7954284618071,0.0,2.7037022476969117,0.0,3522703
2005-02-01,0.7892527562306434,0.0,2.6232891780788177,0.0,3522703
2005-03-01,0.6451678333308044,0.0,2.489298821417949,0.0,3522703
