ds,cod_mun,disease,y_true,y_pred,yhat_lower,yhat_upper
1999-01-01,3549805,hanseniase,0.2789221333080444,0.25269901386025856,0.06600349923434494,0.4672399686670807
1999-02-01,3549805,hanseniase,0.2789221333080444,0.23749205697208273,0.0379821150746741,0.4288439890483712
1999-03-01,3549805,hanseniase,0.2789221333080444,0.41753231652184986,0.2254452484057033,0.6079400436344058
1999-04-01,3549805,hanseniase,0.2789221333080444,0.359251250932444,0.16518079454128934,0.5372355967556913
1999-05-01,3549805,hanseniase,0.2789221333080444,0.18994955693163817,0.0,0.37692182933928986
1999-06-01,3549805,hanseniase,0.2789221333080444,0.21644686019101866,0.030513066610952214,0.4163376438150576
1999-07-01,3549805,hanseniase,0.2789221333080444,0.2670480310575908,0.06787661932027761,0.46194862149207283
1999-08-01,3549805,hanseniase,0.2789221333080444,0.22688679138703438,0.03995736862715729,0.4302670110411773
1999-09-01,3549805,hanseniase,0.2789221333080444,0.3078894847661107,0.12190339255943125,0.5070373556570784
1999-10-01,3549805,hanseniase,0.2789221333080444,0.24787420834651472,0.05461113275649613,0.428367531956364
1999-11-01,3549805,hanseniase,0.2789221333080444,0.13001771089512168,0.0,0.32540872928460074
1999-12-01,3549805,hanseniase,0.2789221333080444,0.221592443125561,0.02760565501966877,0.4145749074703584
2000-01-01,3549805,hanseniase,0.2789221333080444,0.27030900785443523,0.06284366757553835,0.4616817178678215
2000-02-01,3549805,hanseniase,0.5578442666160888,0.22580158291879662,0.02738712123238831,0.42149961885926224
2000-03-01,3549805,hanseniase,0.0,0.3754331334465744,0.1840615555970223,0.559809050009056
2000-04-01,3549805,hanseniase,0.2789221333080444,0.295751718981163,0.12139904910323496,0.48632328229528476
2000-05-01,3549805,hanseniase,0.0,0.1700299518094156,0.0,0.35271885897829036
2000-06-01,3549805,hanseniase,0.0,0.1887052585482696,0.0,0.3884719675628856
2000-07-01,3549805,hanseniase,0.0,0.2403924436278607,0.038208962544405325,0.43439326481630225
2000-08-01,3549805,hanseniase,0.0,0.2131404393593114,0.028556881092133515,0.3953755023531532
2000-09-01,3549805,hanseniase,0.0,0.268691122314023,0.08730394797692966,0.4543435975835727
2000-10-01,3549805,hanseniase,0.2789221333080444,0.20749465423423422,0.008331730084705242,0.39882739555860897
2000-11-01,3549805,hanseniase,0.0,0.06883438016358315,0.0,0.26064316274344224
2000-12-01,3549805,hanseniase,0.0,0.1967666669897068,0.022358075972078728,0.38678394482606626
2001-01-01,3549805,hanseniase,0.5445926038878466,0.23653766271484566,0.04283741403015101,0.4397090877000295
2001-02-01,3549805,hanseniase,0.0,0.19956814833970615,0.023012638291746223,0.37270806729738926
2001-03-01,3549805,hanseniase,0.5445926038878466,0.3239765486215274,0.14545399707582016,0.5181235562042598
2001-04-01,3549805,hanseniase,0.2722963019439233,0.2199749409148775,0.026911109527246967,0.3958341398005523
2001-05-01,3549805,hanseniase,0.0,0.13342661016860038,0.0,0.3249909664146433
2001-06-01,3549805,hanseniase,0.5445926038878466,0.17340953064238543,0.0,0.36811602670824967
2001-07-01,3549805,hanseniase,0.0,0.22431640710281361,0.04362646086661828,0.42543763627232234
2001-08-01,3549805,hanseniase,0.5445926038878466,0.12949882782238145,0.0,0.322065287562513
