ds,cod_mun,disease,y_true,y_pred,yhat_lower,yhat_upper
1999-01-01,3525904,sifilis,0.0,0.0,0.0,0.3463667858128016
1999-02-01,3525904,sifilis,0.0,0.0,0.0,0.32021375645424244
1999-03-01,3525904,sifilis,0.0,0.0,0.0,0.3137899529050447
1999-04-01,3525904,sifilis,0.0,0.0,0.0,0.3063327498737035
1999-05-01,3525904,sifilis,0.0,0.0,0.0,0.3333540110615113
1999-06-01,3525904,sifilis,0.0,0.0,0.0,0.34301207301574244
1999-07-01,3525904,sifilis,0.0,0.0,0.0,0.32334666830497366
1999-08-01,3525904,sifilis,0.0,0.0,0.0,0.31974656784860733
1999-09-01,3525904,sifilis,0.0,0.0,0.0,0.3036629006675467
1999-10-01,3525904,sifilis,0.0,0.0,0.0,0.34476490940723925
1999-11-01,3525904,sifilis,0.0,0.0,0.0,0.3167643209559162
1999-12-01,3525904,sifilis,0.0,0.0,0.0,0.342582099162273
2000-01-01,3525904,sifilis,0.0,0.0,0.0,0.3174987263449281
2000-02-01,3525904,sifilis,0.0,0.0,0.0,0.3467686928173613
2000-03-01,3525904,sifilis,0.309217463365461,0.0,0.0,0.3462045877983451
2000-04-01,3525904,sifilis,0.0,0.0010340353275948573,0.0,0.3400707191308892
2000-05-01,3525904,sifilis,0.0,0.003676459867192523,0.0,0.3463131852884892
2000-06-01,3525904,sifilis,0.0,0.007318916537508897,0.0,0.3632534766634363
2000-07-01,3525904,sifilis,0.309217463365461,0.007126569694477899,0.0,0.3350271017744855
2000-08-01,3525904,sifilis,0.309217463365461,0.008098070933691826,0.0,0.39545490876579836
2000-09-01,3525904,sifilis,0.9276523900963832,0.009385570052072219,0.0,0.33549762876638567
2000-10-01,3525904,sifilis,0.0,0.013798256684929448,0.0,0.347395903743137
2000-11-01,3525904,sifilis,0.0,0.012168492825970273,0.0,0.3605754712143628
2000-12-01,3525904,sifilis,0.0,0.013103813408084202,0.0,0.3578296913628855
2001-01-01,3525904,sifilis,0.3058899102213113,0.018008266123869184,0.0,0.37640472019028587
2001-02-01,3525904,sifilis,0.0,0.022827241659595057,0.0,0.3792247347229008
2001-03-01,3525904,sifilis,0.0,0.029551108903536905,0.0,0.3580187939826096
2001-04-01,3525904,sifilis,0.0,0.025939686058927592,0.0,0.38585378954548916
2001-05-01,3525904,sifilis,0.0,0.03131987568607279,0.0,0.38930905910571
2001-06-01,3525904,sifilis,0.0,0.03962847338584958,0.0,0.366456303976506
2001-07-01,3525904,sifilis,0.0,0.02729548996513741,0.0,0.34789056070435603
2001-08-01,3525904,sifilis,0.0,0.031821131062050305,0.0,0.3803974798869413
2001-09-01,3525904,sifilis,0.0,0.035319047700267586,0.0,0.39642264041659464
2001-10-01,3525904,sifilis,0.0,0.052160464311078146,0.0,0.40583855195011675
2001-11-01,3525904,sifilis,0.3058899102213113,0.029944183239145186,0.0,0.383228621641621
2001-12-01,3525904,sifilis,0.0,0.0365061656079046,0.0,0.4020704738452595
2002-01-01,3525904,sifilis,0.0,0.043178576599164284,0.0,0.3975728087244494
2002-02-01,3525904,sifilis,0.0,0.05583783940130203,0.0,0.4031283317270004
2002-03-01,3525904,sifilis,0.0,0.059403497936021045,0.0,0.4105417395371435
2002-04-01,3525904,sifilis,0.0,0.03980027852587397,0.0,0.38671786258420937
2002-05-01,3525904,sifilis,0.0,0.06003809034358993,0.0,0.3857463146789346
2002-06-01,3525904,sifilis,0.0,0.06186029269025596,0.0,0.40712436896114823
2002-07-01,3525904,sifilis,0.6050009377514536,0.03831232173860612,0.0,0.38183089906326506
2002-08-01,3525904,sifilis,0.0,0.049400551121475136,0.0,0.4093213603570368
2002-09-01,3525904,sifilis,0.0,0.06025532219663126,0.0,0.41900605910575767
2002-10-01,3525904,sifilis,0.0,0.06546682572231219,0.0,0.39891495702671764
2002-11-01,3525904,sifilis,0.0,0.03884215892868582,0.0,0.382694958029646
2002-12-01,3525904,sifilis,0.0,0.04478900572983308,0.0,0.39190206134967764
2003-01-01,3525904,sifilis,0.0,0.060732249927481295,0.0,0.4152644129690327
2003-02-01,3525904,sifilis,0.0,0.06609529930192438,0.0,0.4182347699014308
2003-03-01,3525904,sifilis,0.0,0.0782450248282854,0.0,0.4346634645716443
2003-04-01,3525904,sifilis,0.0,0.06706211024662768,0.0,0.396199738685605
2003-05-01,3525904,sifilis,0.0,0.0875537556507759,0.0,0.44543603554571315
2003-06-01,3525904,sifilis,0.598963792638735,0.09018711327567427,0.0,0.4477933372869938
2003-07-01,3525904,sifilis,0.0,0.060210512531439137,0.0,0.4131650720985837
2003-08-01,3525904,sifilis,0.2994818963193675,0.0849772425007199,0.0,0.44242086379681445
2003-09-01,3525904,sifilis,0.0,0.05414227110170251,0.0,0.3933036242751063
2003-10-01,3525904,sifilis,0.0,0.09866502453341916,0.0,0.4408451180594084
2003-11-01,3525904,sifilis,0.0,0.042865806401780976,0.0,0.3942067282885652
2003-12-01,3525904,sifilis,0.0,0.037045483852052606,0.0,0.38722630172515504
2004-01-01,3525904,sifilis,0.293335132455479,0.08099137186760963,0.0,0.44520368626898116
2004-02-01,3525904,sifilis,0.0,0.09579863337713533,0.0,0.41434939316296016
2004-03-01,3525904,sifilis,0.0,0.10958202016398239,0.0,0.4524186165424934
2004-04-01,3525904,sifilis,0.0,0.07190554780371276,0.0,0.4003254385119581
2004-05-01,3525904,sifilis,0.0,0.09957268787580857,0.0,0.47279365096861586
2004-06-01,3525904,sifilis,0.0,0.1323631833537298,0.0,0.45049819097497407
2004-07-01,3525904,sifilis,0.0,0.07850858026094926,0.0,0.4448866116198032
2004-08-01,3525904,sifilis,0.0,0.09017767812673871,0.0,0.4231585996196768
2004-09-01,3525904,sifilis,0.293335132455479,0.04651384609016125,0.0,0.4062999002898934
2004-10-01,3525904,sifilis,0.0,0.12528177245244215,0.0,0.46664193240717006
2004-11-01,3525904,sifilis,0.293335132455479,0.06837423115683146,0.0,0.393864233987245
2004-12-01,3525904,sifilis,0.0,0.06416390158038411,0.0,0.39469455018651084
2005-01-01,3525904,sifilis,0.0,0.08174906345884525,0.0,0.4358154653137148
2005-02-01,3525904,sifilis,0.0,0.11892683322067527,0.0,0.431874438690123
2005-03-01,3525904,sifilis,0.0,0.12342724042482496,0.0,0.45386524716459986
2005-04-01,3525904,sifilis,0.0,0.0667310632231535,0.0,0.426912310743791
2005-05-01,3525904,sifilis,0.0,0.11094795119826766,0.0,0.4597370146409972
2005-06-01,3525904,sifilis,0.0,0.12005260070627664,0.0,0.47416348664723934
2005-07-01,3525904,sifilis,0.0,0.008361507448790316,0.0,0.3735544483451374
2005-08-01,3525904,sifilis,0.0,0.0650137605798183,0.0,0.40524341647449585
2005-09-01,3525904,sifilis,0.0,0.08302570061018608,0.0,0.4237367157915401
2005-10-01,3525904,sifilis,0.0,0.08462030708339409,0.0,0.4481666384802301
2005-11-01,3525904,sifilis,0.0,0.054469749835157864,0.0,0.4266333931593389
2005-12-01,3525904,sifilis,0.0,0.06681764470276969,0.0,0.3963183560236014
2006-01-01,3525904,sifilis,0.0,0.05398719354405849,0.0,0.41721506519940593
2006-02-01,3525904,sifilis,0.0,0.08652346584310483,0.0,0.45505201478563734
2006-03-01,3525904,sifilis,0.0,0.09919899908713325,0.0,0.46259917720646354
2006-04-01,3525904,sifilis,0.0,0.08550119230500025,0.0,0.42835450535464914
2006-05-01,3525904,sifilis,0.2868444528585484,0.13181806767691395,0.0,0.5082639555668693
2006-06-01,3525904,sifilis,0.0,0.12877615439988077,0.0,0.489078502738197
2006-07-01,3525904,sifilis,0.0,0.01233472259668028,0.0,0.34430876060140125
2006-08-01,3525904,sifilis,0.0,0.06947687632031338,0.0,0.4019323053636151
2006-09-01,3525904,sifilis,0.0,0.04050228316637389,0.0,0.399654082001888
2006-10-01,3525904,sifilis,0.0,0.07310796265477655,0.0,0.41441416706857626
2006-11-01,3525904,sifilis,0.0,0.009129417254575493,0.0,0.35370262569088945
2006-12-01,3525904,sifilis,0.0,0.0,0.0,0.3345778395131009
2007-01-01,3525904,sifilis,0.0,0.042230869787677545,0.0,0.3944227372890383
2007-02-01,3525904,sifilis,0.0,0.06811659382869616,0.0,0.40349386799767606
2007-03-01,3525904,sifilis,0.2915596399821566,0.07783302824781504,0.0,0.4200826606412638
2007-04-01,3525904,sifilis,0.0,0.0,0.0,0.3253194362915144
2007-05-01,3525904,sifilis,0.0,0.06959607388769491,0.0,0.40358106936349475
2007-06-01,3525904,sifilis,0.0,0.09623663514846337,0.0,0.46120454686198065
2007-07-01,3525904,sifilis,0.0,0.015176319610885308,0.0,0.3508356247239274
2007-08-01,3525904,sifilis,0.0,0.020134003657139805,0.0,0.3967160156299673
2007-09-01,3525904,sifilis,0.0,0.0,0.0,0.2927822879387922
2007-10-01,3525904,sifilis,0.0,0.030840064769273194,0.0,0.405869893865846
2007-11-01,3525904,sifilis,0.0,0.0,0.0,0.2917352919356396
2007-12-01,3525904,sifilis,0.0,0.0,0.0,0.2991300073399551
2008-01-01,3525904,sifilis,0.0,0.007915010087321817,0.0,0.3507763064264436
2008-02-01,3525904,sifilis,0.0,0.02726878373308373,0.0,0.3708289067258738
2008-03-01,3525904,sifilis,0.0,0.08548700637460413,0.0,0.40605802685699255
2008-04-01,3525904,sifilis,0.0,0.007111086309165879,0.0,0.36551556739407953
2008-05-01,3525904,sifilis,0.0,0.09741950431274765,0.0,0.45993206723654345
2008-06-01,3525904,sifilis,0.0,0.09266281725343199,0.0,0.4101149684763866
2008-07-01,3525904,sifilis,0.0,0.0,0.0,0.35811026249219857
2008-08-01,3525904,sifilis,0.0,0.03739704921109865,0.0,0.37547615881170904
2008-09-01,3525904,sifilis,0.0,0.0,0.0,0.33913749317155606
2008-10-01,3525904,sifilis,0.0,0.04921926691392161,0.0,0.38420228434222436
2008-11-01,3525904,sifilis,0.0,0.01113606940471048,0.0,0.36743666142194076
2008-12-01,3525904,sifilis,0.0,0.0,0.0,0.3463793176655005
2009-01-01,3525904,sifilis,0.0,0.005413872090075447,0.0,0.34683017443617903
2009-02-01,3525904,sifilis,0.2857722566577791,0.050407418404339814,0.0,0.3786605741379159
2009-03-01,3525904,sifilis,0.0,0.0428107833492645,0.0,0.36689107355157774
2009-04-01,3525904,sifilis,0.2857722566577791,0.0055682821947076085,0.0,0.35244186254581206
2009-05-01,3525904,sifilis,0.0,0.0644939879535904,0.0,0.411257699105993
2009-06-01,3525904,sifilis,0.0,0.11679008296979072,0.0,0.4639900225657082
2009-07-01,3525904,sifilis,0.0,0.0,0.0,0.2669163663576233
2009-08-01,3525904,sifilis,0.0,0.015784535696642205,0.0,0.3575953495900157
2009-09-01,3525904,sifilis,0.0,0.0,0.0,0.2837962647590157
2009-10-01,3525904,sifilis,0.2857722566577791,0.03318530529027397,0.0,0.35836972501408865
2009-11-01,3525904,sifilis,0.0,0.0,0.0,0.19220376677699055
2009-12-01,3525904,sifilis,0.0,0.0,0.0,0.2711307141340355
2010-01-01,3525904,sifilis,0.2701782636183354,0.0,0.0,0.2645880657257889
2010-02-01,3525904,sifilis,0.0,0.0,0.0,0.3148908306998277
2010-03-01,3525904,sifilis,0.2701782636183354,0.046110066804801675,0.0,0.3970942821946673
2010-04-01,3525904,sifilis,0.2701782636183354,0.0,0.0,0.3299336612858904
2010-05-01,3525904,sifilis,0.0,0.0,0.0,0.34226365970146505
2010-06-01,3525904,sifilis,0.0,0.10137221242830177,0.0,0.42355967768792896
2010-07-01,3525904,sifilis,0.0,0.0,0.0,0.31096705625859355
2010-08-01,3525904,sifilis,0.0,0.021927954779026496,0.0,0.35797384950400646
2010-09-01,3525904,sifilis,0.0,0.03282700798779996,0.0,0.39120073661500704
2010-10-01,3525904,sifilis,0.0,0.07982325974494722,0.0,0.40978100776969517
2010-11-01,3525904,sifilis,0.0,0.0,0.0,0.33383198452848345
2010-12-01,3525904,sifilis,0.0,0.0,0.0,0.30465144338566635
2011-01-01,3525904,sifilis,0.0,0.025954861013237226,0.0,0.3749279773891597
2011-02-01,3525904,sifilis,0.0,0.0705960123063603,0.0,0.43212922083606764
2011-03-01,3525904,sifilis,0.5351700368999741,0.11510349206919031,0.0,0.44599488793505915
2011-04-01,3525904,sifilis,0.2675850184499871,0.03184677876960107,0.0,0.37271059185985234
2011-05-01,3525904,sifilis,0.0,0.16993464870927327,0.0,0.5141902436123423
2011-06-01,3525904,sifilis,0.0,0.1996626338353565,0.0,0.5638729536227026
2011-07-01,3525904,sifilis,0.0,0.00985422814114099,0.0,0.37400600013985147
2011-08-01,3525904,sifilis,0.2675850184499871,0.0757126127534935,0.0,0.43144226885695025
2011-09-01,3525904,sifilis,0.0,0.049870183500018365,0.0,0.3706852532603458
2011-10-01,3525904,sifilis,0.0,0.11061751689324671,0.0,0.4573954933871183
2011-11-01,3525904,sifilis,0.0,0.03719766191727405,0.0,0.3750446705161534
2011-12-01,3525904,sifilis,0.0,0.05041808344706915,0.0,0.39982796073566573
2012-01-01,3525904,sifilis,0.0,0.14577721513267683,0.0,0.48793043198769814
2012-02-01,3525904,sifilis,0.0,0.10677979288286324,0.0,0.43252799616699134
2012-03-01,3525904,sifilis,0.0,0.14779112988742094,0.0,0.4719511842546123
2012-04-01,3525904,sifilis,0.0,0.07268567163744008,0.0,0.4111045676201501
2012-05-01,3525904,sifilis,0.2651232955886135,0.21310098056921983,0.0,0.5607327915300131
2012-06-01,3525904,sifilis,0.2651232955886135,0.15795926312126835,0.0,0.5054402435081911
2012-07-01,3525904,sifilis,0.0,0.06570719956561816,0.0,0.4090613634389092
2012-08-01,3525904,sifilis,0.0,0.18523880900301476,0.0,0.5337135082042063
2012-09-01,3525904,sifilis,0.0,0.056811815115373754,0.0,0.4138940169531126
2012-10-01,3525904,sifilis,0.0,0.08884086049300985,0.0,0.45440363215694046
2012-11-01,3525904,sifilis,0.0,0.0035592800802153315,0.0,0.3458587174709634
2012-12-01,3525904,sifilis,0.2651232955886135,0.0,0.0,0.3266686883404031
2013-01-01,3525904,sifilis,0.0,0.09987121233384405,0.0,0.4501285883492074
2013-02-01,3525904,sifilis,0.2538586515028432,0.13155627385188162,0.0,0.4836391401512471
2013-03-01,3525904,sifilis,0.0,0.22071778651510207,0.0,0.5561236923276645
2013-04-01,3525904,sifilis,0.0,0.1081568480543809,0.0,0.4374580539858115
2013-05-01,3525904,sifilis,0.2538586515028432,0.20340751844091084,0.0,0.5398052582536528
2013-06-01,3525904,sifilis,0.2538586515028432,0.22450923633143935,0.0,0.574250670732746
2013-07-01,3525904,sifilis,0.2538586515028432,0.13372640367911687,0.0,0.506425500607349
2013-08-01,3525904,sifilis,0.0,0.1572825905268911,0.0,0.5109772991439767
2013-09-01,3525904,sifilis,0.5077173030056864,0.1001287607476365,0.0,0.4497028558244169
2013-10-01,3525904,sifilis,0.2538586515028432,0.20976552114278213,0.0,0.5242488447308945
2013-11-01,3525904,sifilis,0.0,0.0,0.0,0.2978230296929164
2013-12-01,3525904,sifilis,0.0,0.0,0.0,0.36588252204253074
2014-01-01,3525904,sifilis,0.0,0.0840715477087401,0.0,0.4575810000617496
2014-02-01,3525904,sifilis,0.0,0.12271934468267313,0.0,0.45188952113230774
2014-03-01,3525904,sifilis,0.0,0.23874731950399217,0.0,0.5658755091592829
2014-04-01,3525904,sifilis,0.0,0.1476298003234808,0.0,0.4960032616408506
2014-05-01,3525904,sifilis,0.0,0.29862582468985494,0.0,0.6518831178699824
2014-06-01,3525904,sifilis,0.0,0.29920904701267326,0.0,0.6337082628283079
2014-07-01,3525904,sifilis,0.0,0.10735355879176103,0.0,0.4416253072650676
2014-08-01,3525904,sifilis,0.0,0.23293345558144407,0.0,0.5597686489143573
2014-09-01,3525904,sifilis,0.0,0.22224196071531258,0.0,0.5852893026764793
2014-10-01,3525904,sifilis,0.0,0.20686350969770695,0.0,0.549346297746042
2014-11-01,3525904,sifilis,0.0,0.18256521907935888,0.0,0.5266288319763145
2014-12-01,3525904,sifilis,0.0,0.17600254955954112,0.0,0.5344065039935046
2015-01-01,3525904,sifilis,0.0,0.16786392765029845,0.0,0.49870664698442896
2015-02-01,3525904,sifilis,0.2488205904014969,0.3454209979488783,0.0,0.6780859093358115
2015-03-01,3525904,sifilis,0.0,0.41344305222218775,0.07474418729128901,0.7579430211613813
2015-04-01,3525904,sifilis,0.0,0.2954040357329569,0.0,0.6693214909089535
2015-05-01,3525904,sifilis,0.0,0.39520382305215856,0.034454518244960666,0.7190141469567467
2015-06-01,3525904,sifilis,0.0,0.44582053262364135,0.07955667066642398,0.7892204922207244
2015-07-01,3525904,sifilis,0.2488205904014969,0.21219665486307812,0.0,0.5613774240557435
2015-08-01,3525904,sifilis,0.2488205904014969,0.24285872840146983,0.0,0.5790104592899821
2015-09-01,3525904,sifilis,0.0,0.19358990174895305,0.0,0.5160860850706604
2015-10-01,3525904,sifilis,0.0,0.2899927334151624,0.0,0.6666947188176958
2015-11-01,3525904,sifilis,0.0,0.12377250790173751,0.0,0.46649508596213546
2015-12-01,3525904,sifilis,0.2488205904014969,0.20194040577917033,0.0,0.5561287692836983
2016-01-01,3525904,sifilis,0.2464632523290778,0.3007385755892997,0.0,0.612133910904921
2016-02-01,3525904,sifilis,1.232316261645389,0.37130703914526925,0.03590165897968514,0.7463744809514106
2016-03-01,3525904,sifilis,0.4929265046581555,0.45655226133341975,0.10797783432140566,0.8035093944257525
2016-04-01,3525904,sifilis,0.4929265046581555,0.28234895596674503,0.0,0.6574194412305352
2016-05-01,3525904,sifilis,0.0,0.5114156885988336,0.15700254823550944,0.8428925345116981
2016-06-01,3525904,sifilis,0.985853009316311,0.6025703172698457,0.26514648896511767,0.9428805738915647
2016-07-01,3525904,sifilis,0.2464632523290778,0.288270529289421,0.0,0.6150481421073256
2016-08-01,3525904,sifilis,0.2464632523290778,0.31489928488367247,0.0,0.6545059941447948
2016-09-01,3525904,sifilis,0.2464632523290778,0.3221479958861946,0.0,0.6792790953802335
2016-10-01,3525904,sifilis,0.2464632523290778,0.28285819868161993,0.0,0.657431435698661
2016-11-01,3525904,sifilis,0.4929265046581555,0.2549082520387524,0.0,0.5873051223253538
2016-12-01,3525904,sifilis,0.0,0.21812951430159877,0.0,0.5853509867409304
2017-01-01,3525904,sifilis,0.2442020332261287,0.30275412842647115,0.0,0.6627202444527047
2017-02-01,3525904,sifilis,0.4884040664522573,0.32901638219781537,0.0,0.6530374639020945
2017-03-01,3525904,sifilis,0.4884040664522573,0.48974648046696095,0.1187445585328815,0.8395653880714943
2017-04-01,3525904,sifilis,0.9768081329045146,0.33381493927097194,0.0,0.6830708806024361
2017-05-01,3525904,sifilis,0.7326060996783859,0.4113373182222302,0.08425786660391503,0.7643535021493492
2017-06-01,3525904,sifilis,0.2442020332261287,0.47188221469573016,0.13957294807361992,0.8293542054068633
2017-07-01,3525904,sifilis,0.4884040664522573,0.4021516065070928,0.05158727560783208,0.7394026672723524
2017-08-01,3525904,sifilis,0.2442020332261287,0.32687519848801994,0.0,0.6681054459590989
2017-09-01,3525904,sifilis,0.2442020332261287,0.33400457135897405,0.0,0.6735837908826401
2017-10-01,3525904,sifilis,0.7326060996783859,0.3591931027905567,0.018467604538449478,0.7075394120793741
2017-11-01,3525904,sifilis,0.0,0.3194006755026747,0.0,0.6578906397728551
2017-12-01,3525904,sifilis,0.0,0.2699541352737005,0.0,0.6339179439325697
2018-01-01,3525904,sifilis,0.9642969070176708,0.35824036366361905,0.019657478480141263,0.7242642663143654
2018-02-01,3525904,sifilis,0.7232226802632531,0.4422496876147711,0.07766912615914333,0.7918186207509492
2018-03-01,3525904,sifilis,0.2410742267544177,0.44447819754577683,0.12060875688091284,0.7854092700437667
2018-04-01,3525904,sifilis,0.4821484535088354,0.4286795462858744,0.08833357950125212,0.782023096465624
2018-05-01,3525904,sifilis,0.0,0.5049123861879238,0.1738612522314327,0.8661852494830791
2018-06-01,3525904,sifilis,0.9642969070176708,0.5082363560440285,0.1531818098965899,0.8423441339518244
2018-07-01,3525904,sifilis,0.0,0.3305796951701569,0.0,0.6983252253462385
