ds,cod_mun,disease,y_true,y_pred,yhat_lower,yhat_upper
1999-01-01,3518701,tuberculose,1.132879174659759,1.603819835002721,0.5515057293805152,2.6028632118949973
1999-02-01,3518701,tuberculose,1.132879174659759,1.5466664781068873,0.5877718670227647,2.6334986230525192
1999-03-01,3518701,tuberculose,1.132879174659759,1.5132912186020535,0.46888300189520243,2.5849157764405253
1999-04-01,3518701,tuberculose,1.132879174659759,1.53151288887486,0.5286425474084765,2.5479026269009983
1999-05-01,3518701,tuberculose,1.132879174659759,1.4445189062331705,0.3948268197709377,2.516013102853735
1999-06-01,3518701,tuberculose,1.132879174659759,1.4902326136342714,0.48803594448657134,2.425269491833723
1999-07-01,3518701,tuberculose,1.132879174659759,1.3044702467055245,0.2401007302092748,2.2784757194475143
1999-08-01,3518701,tuberculose,1.132879174659759,1.3800997022981072,0.380455551514748,2.34463582843749
1999-09-01,3518701,tuberculose,1.132879174659759,1.4554902456291816,0.4071850152029408,2.4596260026807766
1999-10-01,3518701,tuberculose,1.132879174659759,1.5266407253599272,0.5136029082942541,2.6171131877266363
1999-11-01,3518701,tuberculose,1.132879174659759,1.2600477046290448,0.32096552918161436,2.3015580766433756
1999-12-01,3518701,tuberculose,1.132879174659759,0.8758321044314765,0.0,1.861203186084369
2000-01-01,3518701,tuberculose,1.132879174659759,1.1152564146343256,0.18265433340791404,2.1390776888091323
2000-02-01,3518701,tuberculose,1.888131957766264,1.1978188353281833,0.19726128279365873,2.1762502901479337
2000-03-01,3518701,tuberculose,1.888131957766264,1.1720443932961493,0.1590614088899341,2.1939029423554346
2000-04-01,3518701,tuberculose,2.64338474087277,1.168955021302753,0.21563976694583625,2.214045923566792
2000-05-01,3518701,tuberculose,3.021011132426023,1.2504812022403875,0.17183562109454978,2.349137195053413
2000-06-01,3518701,tuberculose,1.510505566213011,1.3758395946513409,0.373642190110931,2.389693582132763
2000-07-01,3518701,tuberculose,1.510505566213011,1.383658556296596,0.3151610964871425,2.460935322767269
2000-08-01,3518701,tuberculose,2.265758349319517,1.3673381729101168,0.3421672224378262,2.4081827203450605
2000-09-01,3518701,tuberculose,3.021011132426023,1.5624615495963017,0.5577734997106678,2.6570880518273854
2000-10-01,3518701,tuberculose,1.132879174659759,1.5965002245938296,0.5975652537360546,2.653163537610303
2000-11-01,3518701,tuberculose,1.132879174659759,1.3760879657315164,0.3501346578231658,2.4394635044248973
2000-12-01,3518701,tuberculose,1.510505566213011,1.2901650001417126,0.203849897735723,2.211668437414474
2001-01-01,3518701,tuberculose,1.838897838191701,1.5095086847123744,0.5419303804505097,2.4653568342187797
2001-02-01,3518701,tuberculose,0.7355591352766806,1.5509374841753918,0.5456029850701545,2.5463050501548006
2001-03-01,3518701,tuberculose,1.838897838191701,1.5101463651006533,0.5733136187392724,2.4970132646601155
2001-04-01,3518701,tuberculose,1.838897838191701,1.40719314514499,0.25687182883857756,2.4347831514700977
2001-05-01,3518701,tuberculose,1.838897838191701,1.510712960708206,0.4506366610792949,2.5014359256611574
2001-06-01,3518701,tuberculose,2.206677405830042,1.7839776685143516,0.8560390961453709,2.790714198562075
2001-07-01,3518701,tuberculose,1.103338702915021,1.636094938654898,0.6716856689181157,2.61612774639934
2001-08-01,3518701,tuberculose,2.574456973468382,1.655527094807044,0.6502825952910072,2.647422309963074
2001-09-01,3518701,tuberculose,1.103338702915021,2.0503592809631432,1.0298496163081294,3.057899024581535
2001-10-01,3518701,tuberculose,1.471118270553361,1.937978726596483,0.9831510099890225,2.8721171006946236
2001-11-01,3518701,tuberculose,1.838897838191701,1.7452649163080223,0.746694094815328,2.8212592130294887
2001-12-01,3518701,tuberculose,0.7355591352766806,1.6586994475178933,0.6835863925479356,2.7016932652022962
2002-01-01,3518701,tuberculose,1.809620667315717,2.0300100088179973,1.0103244553797457,3.078803014527605
2002-02-01,3518701,tuberculose,1.08577240038943,1.9099153604629266,0.8541003726701792,2.9197066880183784
2002-03-01,3518701,tuberculose,0.7238482669262869,1.7144134467697876,0.6911561515301783,2.713451566313436
2002-04-01,3518701,tuberculose,1.809620667315717,1.562900615158281,0.5295306084146771,2.5274045102492573
2002-05-01,3518701,tuberculose,0.7238482669262869,1.796200570300607,0.84425046189755,2.807110419974453
2002-06-01,3518701,tuberculose,1.08577240038943,1.7486592790321709,0.7541078498450704,2.7757453580138494
2002-07-01,3518701,tuberculose,1.08577240038943,1.873355281312338,0.849245128961635,2.9240066147615718
2002-08-01,3518701,tuberculose,2.171544800778861,1.777906729078266,0.7661112182694781,2.8104682660405134
2002-09-01,3518701,tuberculose,2.895393067705148,2.3083353219646434,1.3282559468857449,3.3422239560643034
2002-10-01,3518701,tuberculose,2.895393067705148,1.938672374054004,0.8675563305560848,2.9349699425559126
2002-11-01,3518701,tuberculose,2.533468934242004,1.7850380218652737,0.7367145213595642,2.8145235100339727
2002-12-01,3518701,tuberculose,3.257317201168291,1.6749577933778292,0.6887447629668021,2.7820925852405765
2003-01-01,3518701,tuberculose,1.420283062414339,1.967141721604052,0.8396089004851649,2.9030239055178373
2003-02-01,3518701,tuberculose,1.065212296810754,1.7445898725080649,0.7305615788644002,2.784343167001396
2003-03-01,3518701,tuberculose,1.420283062414339,1.7343900897743263,0.7495490355075936,2.785755565924807
2003-04-01,3518701,tuberculose,1.420283062414339,1.7959255015678097,0.7287377408503493,2.788174525672039
2003-05-01,3518701,tuberculose,1.065212296810754,1.7982350375733573,0.7626094685814115,2.820499976646859
2003-06-01,3518701,tuberculose,1.420283062414339,1.8629244197502979,0.8664449907348593,2.93305802123877
2003-07-01,3518701,tuberculose,2.485495359225093,1.7047690037023537,0.7019130759267117,2.690892171217852
2003-08-01,3518701,tuberculose,1.420283062414339,1.8650306495729467,0.9667690022529446,2.9354910330664996
2003-09-01,3518701,tuberculose,2.130424593621508,2.0163796206231672,1.041699968522069,3.0203652890505883
2003-10-01,3518701,tuberculose,3.195636890432263,1.9729286786537774,0.9895952170380985,3.0045264238989042
2003-11-01,3518701,tuberculose,3.195636890432263,1.6547019834330978,0.6537987910970313,2.688366799304001
