ds,actual,yhat,yhat_lower,yhat_upper,cod_mun,nome_mun,doenca
2024-01-01,,0.0,0.0,1.3166486362512309,3550902,False,hepatite
2024-02-01,,0.002794563259220945,0.0,1.2685666763027836,3550902,False,hepatite
2024-03-01,,0.019831640485930672,0.0,1.286611639100554,3550902,False,hepatite
2024-04-01,,0.0,0.0,1.1059992895780308,3550902,False,hepatite
2024-05-01,,0.10723972483009502,0.0,1.366818415647138,3550902,False,hepatite
2024-06-01,,0.0,0.0,1.0635978782474076,3550902,False,hepatite
2024-07-01,,0.14875933918991605,0.0,1.4273839353474966,3550902,False,hepatite
2024-08-01,,0.011596341869722407,0.0,1.3997928344875976,3550902,False,hepatite
2024-09-01,,0.0,0.0,1.236473219914566,3550902,False,hepatite
2024-10-01,,0.0,0.0,0.8996282041145003,3550902,False,hepatite
2024-11-01,,0.12113953886600089,0.0,1.378117262115865,3550902,False,hepatite
2024-12-01,,0.09219267902407818,0.0,1.3524922832211699,3550902,False,hepatite
2025-01-01,,0.05193780170219344,0.0,1.3549092028991423,3550902,False,hepatite
2025-02-01,,0.07738972538657372,0.0,1.39853591675693,3550902,False,hepatite
2025-03-01,,0.09431172074725472,0.0,1.5015650317308455,3550902,False,hepatite
2025-04-01,,0.0,0.0,1.1831189753774851,3550902,False,hepatite
2025-05-01,,0.20023790311894352,0.0,1.4815391126155832,3550902,False,hepatite
2025-06-01,,0.0,0.0,1.1548424716827237,3550902,False,hepatite
2025-07-01,,0.25020542719369226,0.0,1.5631471023571886,3550902,False,hepatite
2025-08-01,,0.08794521701866105,0.0,1.4500411686852073,3550902,False,hepatite
2025-09-01,,0.0011032252666192722,0.0,1.3402569919236484,3550902,False,hepatite
2025-10-01,,0.0,0.0,1.0482165932948544,3550902,False,hepatite
2025-11-01,,0.22278435747447853,0.0,1.493038347968905,3550902,False,hepatite
2025-12-01,,0.18659929960708987,0.0,1.5450231796738454,3550902,False,hepatite
2026-01-01,,0.14017798944613966,0.0,1.3561041351273144,3550902,False,hepatite
2026-02-01,,0.17011689675799085,0.0,1.3587990871566802,3550902,False,hepatite
2026-03-01,,0.19002775993936027,0.0,1.4277817274745517,3550902,False,hepatite
2026-04-01,,0.0,0.0,1.257405353756906,3550902,False,hepatite
2026-05-01,,0.3149208220717175,0.0,1.5278920054520835,3550902,False,hepatite
2026-06-01,,0.0,0.0,1.2132436152168253,3550902,False,hepatite
2026-07-01,,0.3732987233379731,0.0,1.663175808220022,3550902,False,hepatite
2026-08-01,,0.18516347317136853,0.0,1.4446549501081392,3550902,False,hepatite
2026-09-01,,0.08639564278555976,0.0,1.3263764211242846,3550902,False,hepatite
2026-10-01,,0.0,0.0,1.0507058354768217,3550902,False,hepatite
2026-11-01,,0.34677167475820436,0.0,1.6335484487859604,3550902,False,hepatite
2026-12-01,,0.30242628340903366,0.0,1.525527698014912,3550902,False,hepatite
2027-01-01,,0.2497115665821779,0.0,1.5387798501369696,3550902,False,hepatite
2027-02-01,,0.2841075607062475,0.0,1.5731495699105238,3550902,False,hepatite
2027-03-01,,0.3069858221652848,0.0,1.5507802339245358,3550902,False,hepatite
2027-04-01,,0.030373665161836705,0.0,1.297926431845553,3550902,False,hepatite
