MUN,CD_MUN,01-1999.,02-1999.,03-1999.,04-1999.,05-1999.,06-1999.,07-1999.,08-1999.,09-1999.,10-1999.,11-1999.,12-1999.,01-2000.,02-2000.,03-2000.,04-2000.,05-2000.,06-2000.,07-2000.,08-2000.,09-2000.,10-2000.,11-2000.,12-2000.,01-2001.,02-2001.,03-2001.,04-2001.,05-2001.,06-2001.,07-2001.,08-2001.,09-2001.,10-2001.,11-2001.,12-2001.,01-2002.,02-2002.,03-2002.,04-2002.,05-2002.,06-2002.,07-2002.,08-2002.,09-2002.,10-2002.,11-2002.,12-2002.,01-2003.,02-2003.,03-2003.,04-2003.,05-2003.,06-2003.,07-2003.,08-2003.,09-2003.,10-2003.,11-2003.,12-2003.,01-2004.,02-2004.,03-2004.,04-2004.,05-2004.,06-2004.,07-2004.,08-2004.,09-2004.,10-2004.,11-2004.,12-2004.,01-2005.,02-2005.,03-2005.,04-2005.,05-2005.,06-2005.,07-2005.,08-2005.,09-2005.,10-2005.,11-2005.,12-2005.,01-2006.,02-2006.,03-2006.,04-2006.,05-2006.,06-2006.,07-2006.,08-2006.,09-2006.,10-2006.,11-2006.,12-2006.,01-2007.,02-2007.,03-2007.,04-2007.,05-2007.,06-2007.,07-2007.,08-2007.,09-2007.,10-2007.,11-2007.,12-2007.,01-2008.,02-2008.,03-2008.,04-2008.,05-2008.,06-2008.,07-2008.,08-2008.,09-2008.,10-2008.,11-2008.,12-2008.,01-2009.,02-2009.,03-2009.,04-2009.,05-2009.,06-2009.,07-2009.,08-2009.,09-2009.,10-2009.,11-2009.,12-2009.,01-2010.,02-2010.,03-2010.,04-2010.,05-2010.,06-2010.,07-2010.,08-2010.,09-2010.,10-2010.,11-2010.,12-2010.,01-2011.,02-2011.,03-2011.,04-2011.,05-2011.,06-2011.,07-2011.,08-2011.,09-2011.,10-2011.,11-2011.,12-2011.,01-2012.,02-2012.,03-2012.,04-2012.,05-2012.,06-2012.,07-2012.,08-2012.,09-2012.,10-2012.,11-2012.,12-2012.,01-2013.,02-2013.,03-2013.,04-2013.,05-2013.,06-2013.,07-2013.,08-2013.,09-2013.,10-2013.,11-2013.,12-2013.,01-2014.,02-2014.,03-2014.,04-2014.,05-2014.,06-2014.,07-2014.,08-2014.,09-2014.,10-2014.,11-2014.,12-2014.,01-2015.,02-2015.,03-2015.,04-2015.,05-2015.,06-2015.,07-2015.,08-2015.,09-2015.,10-2015.,11-2015.,12-2015.,01-2016.,02-2016.,03-2016.,04-2016.,05-2016.,06-2016.,07-2016.,08-2016.,09-2016.,10-2016.,11-2016.,12-2016.,01-2017.,02-2017.,03-2017.,04-2017.,05-2017.,06-2017.,07-2017.,08-2017.,09-2017.,10-2017.,11-2017.,12-2017.,01-2018.,02-2018.,03-2018.,04-2018.,05-2018.,06-2018.,07-2018.,08-2018.,09-2018.,10-2018.,11-2018.,12-2018.,01-2019.,02-2019.,03-2019.,04-2019.,05-2019.,06-2019.,07-2019.,08-2019.,09-2019.,10-2019.,11-2019.,12-2019.,01-2020.,02-2020.,03-2020.,04-2020.,05-2020.,06-2020.,07-2020.,08-2020.,09-2020.,10-2020.,11-2020.,12-2020.,01-2021.,02-2021.,03-2021.,04-2021.,05-2021.,06-2021.,07-2021.,08-2021.,09-2021.,10-2021.,11-2021.,12-2021.,01-2022.,02-2022.,03-2022.,04-2022.,05-2022.,06-2022.,07-2022.,08-2022.,09-2022.,10-2022.,11-2022.,12-2022.,01-2023.,02-2023.,03-2023.,04-2023.,05-2023.,06-2023.,07-2023.,08-2023.,09-2023.,10-2023.,11-2023.,12-2023.
ADAMANTINA,3500105,52.391897188000002,65.514890180999998,62.214621852000001,52.053182544999999,54.085470405999999,56.366295635999997,52.759204627000003,31.987639082000001,33.583336965000001,41.805964854000003,39.061056573999998,43.964720845000002,50.783002631999999,67.162275038000004,67.317335963000005,53.563102043999997,52.397395803000002,45.883737250999999,45.959618128999999,39.426164565999997,43.367571327999997,40.676549467999997,46.909778688000003,52.052082822000003,56.080367690000003,64.157832161000002,55.820833092999997,52.396296079999999,57.469317672999999,58.201733103999999,52.751506567,40.044208818999998,42.079795849,40.362028727999999,53.456428924999997,46.456692865999997,49.727268678000002,57.825627883000003,53.937007819000002,49.606299161999999,58.945145762999999,52.683323749000003,51.061232517000001,36.333743859000002,40.837109007000002,38.302247794000003,42.519684996000002,53.267276592000002,60.762987664999997,55.147802697000003,55.361148933999999,50.79399986,57.924602941000003,54.431883110000001,45.271191614000003,32.523204118999999,32.477015758999997,37.672106591000002,36.491004230000001,56.652223581999998,59.046320266999999,62.076056770000001,51.385650763999998,55.023534013000003,62.56653317,61.311749376999998,54.959750087000003,35.861962749,31.353098986999999,33.897857705,42.519684996000002,50.393700736,64.173228280999993,47.514626266,48.584656617,50.417894638999996,52.755905458000001,58.021378552999998,48.644041651999999,36.061012587999997,41.323186515000003,49.980204937000003,44.362820524,52.191747626000002,47.525623494000001,60.406677455999997,64.575726850999999,53.591694838000002,48.719922529999998,49.895526275999998,40.292746186999999,27.642634028,36.333743859000002,46.408305060000004,44.094488144000003,54.330708606000002,71.533673441000005,56.722605844999997,53.852329158000003,57.903708205999997,53.966700336000002,54.147054887000003,48.635243869,40.116790528000003,38.025117631999997,31.960146010999999,44.501385605000003,41.355078478000003,63.187876590999998,63.921391743999997,59.509303594999999,59.380636019000001,57.589187465999998,58.104957491,43.503936963000001,38.797123085000003,34.116702556,42.970571372000002,50.543263046,41.841155985999997,50.189152282000002,62.104649565000003,57.882813472000002,54.339506389,60.579333945999998,54.838780571000001,57.415431253000001,42.519684996000002,56.299212541000003,54.55835124,55.511810967000002,64.960629854999993,69.286939621000002,59.093608349999997,56.344301178999999,57.496810744999998,61.824220232999998,51.137113395,45.096335676999999,31.610434137999999,25.666432033,45.243698541999997,49.676681426000002,58.603131951000002,64.168829389999999,67.413011851999997,70.947521151999993,62.744688275000001,56.414683441999998,48.724321420999999,41.732283422000002,36.199577669,31.525755477000001,39.378876482999999,49.565609416000001,52.287423515999997,53.237584073999997,47.256191391999998,54.525359553999998,53.349755807000001,64.329388928,63.801521950999998,49.089429414000001,41.159327806999997,31.130954968000001,38.215369688000003,45.653895171999999,52.469977512,60.735494592999999,63.489200656999998,61.054414225000002,60.413275792999997,48.225047238999998,64.263405555999995,49.114723040000001,33.613029482000002,32.081115525999998,44.501385605000003,47.373861738999999,48.649540266000002,49.125720268000002,42.132582546000002,61.243566559000001,58.747195646999998,57.183389726999998,59.228874263000002,51.282276813999999,35.434170553000001,35.176835402000002,39.007170152999997,46.821800858000003,56.928254021999997,52.193947072,66.162626950999993,66.575023025999997,62.004574783999999,67.049003583000001,63.665156316000001,55.250076923999998,44.841199971999998,40.089297455999997,51.106321155000003,61.300752148000001,64.057757379999998,58.665816153999998,64.079751837000003,61.029120599000002,51.790348778999999,57.338450651999999,56.846874530000001,52.354506610999998,44.626754011999999,38.989574587,46.749219148999998,46.214753835000003,57.989486589999999,65.351031473000006,60.236220410999998,59.524699714999997,57.560594670999997,64.529538489999993,58.396384052000002,38.523292091000002,38.021818463000002,28.491620083000001,42.667047859999997,39.954031542999999,54.143755718000001,59.935996068000001,53.105617330000001,67.350327648999993,53.419038348000001,52.036686701999997,44.106585096000003,41.881845732000002,40.133286370999997,36.598777071000001,56.570844090000001,58.145647238000002,52.430387488999997,57.276866171000002,52.718514880000001,60.385782720999998,59.082611122000003,55.933004826000001,54.169049344000001,47.526723216999997,41.811463469000003,33.034575253,41.691593675999997,44.189064311000003,51.371354365999998,54.063754850999999,62.438028580000001,54.249949526000002,53.870830249000001,51.896718038000003,54.495591896999997,48.678690805000002,41.732283465000002,30.053615093000001,28.197276622,31.242569037999999,61.772887363000002,68.801175494000006,52.126657244999997,60.236220471999999,48.830114184000003,44.289656100999999,49.128474324999999,37.750409404000003,31.422033784,29.194427619999999,43.747896898,31.289678534,35.089844538999998,57.533032730000002,51.009489197999997,58.287906319000001,55.979541019000003,52.724499180999999,54.522511608999999,45.630033425000001,41.706485407000002,41.725553537000003,47.60526729,39.233236871000003,59.832424793000001,58.883504946000002,75.429032909,69.907126993999995,59.832424793000001,58.374273729000002,58.640105884,50.686452654999997,42.846086546999999,41.304933036999998,48.509320950000003,38.121677097999999,45.397850910000003
ADOLFO,3500204,51.469229702,62.703998528,61.920995845999997,54.379096412000003,52.830686612999997,54.748603295999999,51.302071826000002,29.604539626000001,29.681520227,39.011569045000002,39.917740688999999,45.385562792000002,60.117450341000001,68.398363543000002,68.963621097000001,54.090969020999999,50.468481891000003,44.523380062999998,43.672194562000001,37.793076106000001,44.11208371,38.232965254,48.678133060999997,53.565301488999999,55.285268056,64.628513549000004,59.050719159000003,48.636343592000003,52.476575849,54.845378908999997,47.672986358999999,39.656006646000002,41.048255798,41.112039723999999,47.545418505999997,49.260986181,56.635727738999996,58.927550197000002,56.024281823999999,47.303479475000003,54.260326341999999,47.714775828000001,43.489640565999999,36.614173190999999,37.076056796000003,29.547354037000002,42.178770907000001,58.140148623000002,56.391589261999997,55.111511843000002,58.305107053999997,55.617384362000003,56.125456327999999,48.700127518000002,37.830466684000001,27.952755877000001,29.833281982999999,33.565741398999997,38.947785117999999,58.005982433,57.291162569000001,62.646812939,55.656974386000002,56.281616974999999,53.708265462,55.850525611000002,53.776448279999997,35.202129028000002,28.513614539999999,32.268068413999998,43.687590683000003,48.264637262000001,68.591914767000006,47.690581924999996,55.034531242,53.635683753000002,51.882725499999999,55.155500758000002,47.263889452000001,35.573835357,44.642150133000001,47.116526587000003,51.917916632000001,56.026481269999998,48.840892044999997,62.578630121000003,67.294241782,55.876918959000001,46.546870140999999,49.722869785999997,34.795231565999998,31.003387114999999,34.313552950000002,41.338582635000002,47.453041785000003,62.992125919999999,73.622047168999998,55.720758312000001,56.842475638000003,55.267672490000002,50.140764476000001,51.574803097,47.628997443999999,32.677165320999997,31.606035247000001,32.677165320999997,47.582809083999997,41.002067437000001,66.170325011000003,71.682136029000006,63.044912617999998,63.724541350999999,58.437073798,60.293405999999997,35.349491892000003,35.846566629000002,33.493159689999999,43.392864953999997,50.338714592999999,45.486737296000001,56.569744366999998,63.330840563999999,58.417278785999997,57.216381413999997,59.525799438,52.850481625,53.066027306999999,41.386970441000003,53.266176868999999,55.351251427999998,55.118110180000002,64.162231051999996,65.587471890000003,58.661417262999997,57.874015688999997,57.566093285999997,57.431927096000003,50.494875239999999,41.153829193,29.921259811999999,28.953503688000001,40.212466417000002,45.601108474,56.055074064000003,66.451854065000006,62.802973586999997,72.007653997999995,63.984075947999997,58.661417262999997,49.362160684999999,44.118682047,36.41842252,29.129459347000001,34.793032119999999,48.955263223999999,54.262525787999998,52.777899914999999,48.447191257999997,57.049223537000003,53.844631098000001,60.629921197999998,62.886552524999999,47.266088897000003,37.414771438999999,36.128095682999998,39.763779487000001,48.596753569000001,56.299212541000003,63.385826707,65.354330641999994,63.713544122000002,63.194474927999998,55.344653090999998,67.676945341000007,54.308714148999996,37.029868434999997,37.795275552,51.629789240000001,49.359961239,54.994941218999998,55.920907874000001,47.076936564,63.385826707,61.133594272000003,58.320503174000002,59.842519623999998,47.818149777000002,34.146395073999997,35.455065286999996,36.416223074999998,46.434698408999999,56.587339933000003,52.560154787000002,66.669599192999996,71.407205310999998,66.929133789999995,69.685039298999996,64.498746249999996,55.837328935999999,45.691285749000002,40.482998242999997,45.816654155999998,62.598425132999999,62.246513815,59.842519623999998,61.426120554999997,63.779527494,53.171600701999999,56.231029722999999,56.107860762000001,52.173052337999998,46.414903397000003,39.042361284999998,47.252892223000003,53.347556361000002,60.396779950000003,62.923943102000003,56.730303906000003,60.684907340999999,58.221528116000002,65.398319556999994,58.927550197000002,46.067390969999998,39.356882026000001,32.059121069,38.556283776999997,43.648000658999997,53.241982966000002,59.873311864000001,61.192979307000002,63.786125831,51.970703329999999,54.244930222000001,45.642897943000001,46.694233005999997,45.011657016999997,39.376677037,58.023577998999997,61.478907253000003,57.957594626999999,55.417234800000003,60.632120643999997,64.795671424999995,64.808868098999994,57.953195735999998,53.510315345999999,50.384902953000001,42.493291647,35.327497434999998,41.510139402999997,50.008797731999998,56.468569862999999,56.930417665,66.306487504000003,57.927507703000003,55.062478603000002,50.828055460000002,51.181102361999997,45.669291338999997,38.188976378,25.748887366999998,24.567785005000001,29.527559055000001,58.248459431999997,64.151831564999995,49.646953097999997,59.254108182000003,50.338069154000003,44.451814446999997,47.389592604999997,32.324118452999997,29.921259843000001,27.599709004000001,43.700787402000003,36.389507018000003,40.630349195000001,64.391475521999993,60.606384800000001,61.282523109000003,58.875385141999999,52.362204724000001,53.915611091999999,44.432557342999999,37.206864088000003,37.850907223999997,49.606299213,42.744351250000001,60.154912701000001,66.437007874000003,74.762495720999993,67.680160904000005,65.621790482999998,59.008045189999997,60.071465252000003,50.177593289999997,43.052464909000001,38.700359466000002,53.759414583999998,40.743752139999998,46.612889420999998
AGUAI,3500303,64.775136215000003,71.882571096000007,68.487848204000002,68.105504170000003,67.884993874000003,68.716876065999998,64.523394846000002,45.372122910000002,43.433903649999998,46.026082629999998,52.493753732000002,55.729482075,65.904186788999993,72.685115007999997,71.988567461000002,61.551711021000003,60.264612294999999,54.981829138000002,56.744018719000003,46.862696802999999,56.240535981000001,49.361182565999997,61.821433915999997,66.929133789999995,64.960629854999993,64.960629854999993,68.353459955000005,60.329913627000003,60.629921197999998,65.203853659000004,56.811212843,51.109176204999997,48.015407279999998,51.920237682,61.913234340000002,56.299212541000003,66.141732215999994,64.114551720999998,66.409562319000003,61.125832766000002,67.582147114999998,60.384804602000003,55.361333983999998,48.967481779000003,48.622047195,38.298758288999998,55.073629562000001,64.022751298000003,64.795956930000003,61.794934824999999,66.535433002999994,64.024644089999995,66.058449357000001,64.318026888000006,56.602059300000001,42.509274638999997,40.400704077999997,40.970434543000003,50.574462394999998,65.706389999999999,60.110349726999999,68.881548991000003,65.452755839000005,67.941777641000002,67.716535363999995,69.124772793999995,62.598425132999999,45.697683175999998,41.977400017999997,47.197721029999997,55.361333983999998,58.160773714000001,66.134161047000006,59.057957238,64.067231914999994,65.924061108000004,63.419896967,68.873031425999997,63.462484793000002,50.815793407000001,58.588544761999998,49.013855188999997,61.679474497999998,67.440187695999995,57.597668020999997,63.771956324999998,72.195828211999995,66.971721615999996,57.118791582999997,62.867201631999997,55.248712845,42.344601713000003,44.019722850000001,53.784638043000001,55.7966762,66.724712228000001,74.393360009000006,64.215816106999995,66.737961772999995,68.354406350999994,65.040127128999998,62.788650754000003,57.049704665999997,43.947796744999998,42.841459678,43.381851863999998,56.787552939999998,46.450068092999999,61.803452389999997,69.050953896999999,64.823402416999997,67.946509621999994,65.177354566999995,65.150855476000004,51.084569905000002,43.766088689,40.071358226999997,49.039407885000003,59.903088975999999,57.960137736,63.683941486000002,66.277066861999998,62.618299452000002,62.303149543000004,68.025060499999995,64.348311563999999,63.417057778999997,46.113151072999997,58.013135919,64.086159838,59.835894850999999,66.508933912000003,66.054663773000001,59.204648636999998,62.198099573,61.393662869000003,61.132457539000001,56.728876380999999,51.828437258000001,38.673531154000003,35.122652901999999,42.708964221000002,53.44866742,62.669404841999999,62.982661958999998,63.420843364,70.761091690000001,69.325408772000003,64.192156202999996,64.503520527999996,54.361939677999999,41.087787663,35.130224071000001,36.356753445999999,54.684660756,63.142602902999997,61.952982976999998,58.209986313000002,59.180042338,66.182427249,63.010107445999999,68.386583818999995,57.259804604999999,49.209759187000003,43.326014491999999,43.276801894000002,49.168117756999997,64.868829430999995,63.890255840000002,63.015785823000002,68.014650142999997,64.996592907999997,61.884842456999998,68.426332455999997,56.962636222999997,48.952339440999999,44.612166823000003,52.781458153000003,50.573515999000001,61.915127132000002,50.066247678000003,46.818216184999997,62.180118047000001,58.384123199000001,59.579421502000002,58.186326409000003,51.195298252000001,38.230617768000002,38.755867616000003,34.797092636000002,48.093958158,56.532972383000001,48.381662579,64.795010533999999,66.411455110999995,66.146464197,69.468314586999995,63.885523859999999,59.914445729000001,48.529300374000002,39.794064163000002,36.155171072000002,63.294972678999997,61.724901512000002,60.735917563999998,58.634918171999999,66.341421797999999,59.133668927999999,56.307730106000001,61.392716473,54.142375778000002,45.580330056000001,42.048379726999997,49.045086261000002,58.333017808000001,64.281117438999999,63.385826707,57.279678924000002,62.975090790000003,58.275287644999999,67.299174674,64.074803083999996,55.084039920000002,43.497312190999999,36.114476037999999,40.430988753000001,48.572834596,60.375340641000001,67.410849416000005,58.987923924999997,67.527256139000002,59.800878195000003,59.237772501999999,53.107964815999999,50.988983896999997,50.504429082000001,47.075635929999997,60.928982372999997,62.608835489999997,54.449008120999999,58.097365173999997,55.452188010999997,66.394419980999999,60.890180131999998,64.884918165000002,60.104671349999997,54.197266753000001,49.272221330999997,41.701998746000001,45.246252224999999,51.869132291,59.653240398999998,55.316881121999998,69.229882849999996,58.567313231999997,57.777991166,56.903207221000002,62.73574035,56.453812176,47.695410025000001,37.112540809999999,41.680430190000003,43.303245631000003,69.445938159999997,60.436911848999998,63.015171883999997,66.425004801,62.982523526000001,56.399078164000002,59.074323026999998,39.347993086000002,41.830228538999997,37.994046476000001,54.376800461000002,45.990013443000002,54.627424621000003,65.564624543999997,65.208373343999995,64.083925484999995,63.060303437999998,61.661225274000003,59.481467256000002,53.400230458999999,41.852314192000001,41.959861725000003,56.726521990000002,55.278471289000002,55.183406951999999,63.935087381999999,74.900134433999995,69.009026311,65.313040138000005,60.707701170999997,65.773958132999994,57.846168618999997,45.410985212,45.108507778000003,57.550412905999998,45.440752832999998,55.242942192999998
AGUAS DA PRATA,3500402,67.187401506,72.595275517000005,70.500787329999994,67.826771583999999,65.921259774999996,69.949606227999993,65.171653477000007,46.872440896999997,44.853543260999999,46.570078692999999,53.770078685000001,55.962204667000002,65.785826705000005,73.521259767999993,72.437795202000004,61.851968440999997,60.75590545,55.977952698999999,57.480314902000003,47.445669242999998,56.639370020999998,49.703936957000003,62.188976314999998,66.963779458999994,65.001574736999999,64.642519618999998,68.516535363000003,61.225196787999998,61.086614111000003,65.530708594999993,57.433070807999997,51.152755853000002,48.349606250000001,52.425196796999998,62.223621983999998,56.352755848000001,66.544881821999994,64.582677098999994,66.576377884999999,61.527558992000003,70.314960557999996,60.976377890999998,55.899212540999997,49.37007869,49.656692863000004,39.143307047,57.234645610999998,63.782677100000001,65.496062925000004,61.833070802999998,66.941732215000002,64.503936941999996,68.362204654999999,68.762204654000001,60.173228285,45.933858221000001,41.017322792999998,41.388976335999999,51.637795222999998,65.439370011999998,60.661417260999997,69.288188906000002,65.401574736000001,68.113385757000003,68.053543238000003,69.581102290999993,62.651968439999997,46.242519637999997,42.560629878,47.763779479,55.94330703,59.518110176,66.251968435999999,59.801574742,67.240944812999999,65.776377886000006,65.067716469000004,69.401574732,64.355905445999994,51.634645616999997,59.609448757999999,50.053543255999998,62.866141667999997,68.516535363000003,58.280314900999997,65.020472374999997,72.601574729000006,68.292913315999996,58.062992067000003,63.804724344,57.011023563999998,44.525984207,45.121259795999997,56.050393644000003,60.192125922999999,68.192125915000005,74.551181025999995,65.577952689,66.790551113000006,67.108661349000002,67.483464498000004,66.759055050000001,57.918110177000003,44.948031450000002,42.248818855000003,43.366929089999999,60.296062931000002,50.793700735999998,58.768503877000001,71.278740084999995,65.363779460999993,69.596850322999998,65.754330641999999,66.696062924000003,54.226771597999999,47.165354282999999,43.993700742999998,52.522834592000002,64.573228280999999,61.965354267999999,64.456692848000003,67.606299144000005,64.752755839000002,64.752755839000002,69.574803079000006,66.828346389000004,68.787401505000005,54.444094432999997,60.242519624000003,65.316535365999997,64.223621981999997,70.088188904999996,67.502362136000002,61.322834583000002,63.303936942999997,65.121259776000002,62.277165291000003,60.516535371000003,57.637795216999997,42.286614129999997,40.440944840999997,48.3244094,54.878740102000002,61.968503874,63.937007809000001,62.601574739,71.045669219000004,71.445669218000006,67.609448749999999,68.818897567999997,58.192125924999999,45.442519638999997,37.319685001000003,38.078740119000003,56.699212541000001,64.355905445999994,63.244094423999996,59.537007813000002,59.927558994000002,69.596850322999998,65.272440877999998,69.993700716000006,59.070866080999998,52.318110183000002,42.985826727999999,46.349606252000001,50.403149554999999,65.754330641999999,66.929133789999995,62.204724345999999,67.351181034000007,67.322834576999995,64.875590485000004,72.724409374999993,62.337007810000003,54.623621991999997,50.283464516000002,57.370078681999999,55.883464510000003,62.362204661,53.159055064,49.218897587999997,61.905511748000002,59.366929073000001,64.059842454000005,62.582677101999998,58.166929074999999,42.806299168999999,41.625196807999998,38.869291298999997,50.793700735999998,60.003149544999999,50.551181051,66.302362137000003,67.325984183000003,68.422047173999999,72.724409374999993,67.335433002000002,61.861417260000003,51.15590546,44.034645623999999,39.363779487000002,65.376377886,64.617322768999998,61.045669228999998,59.609448757999999,66.211023554999997,63.089763714999997,62.548031432000002,62.963779463000002,57.259842460999998,49.681889712999997,43.385826727000001,50.459842467999998,58.138582618000001,64.362204659,65.351181036,57.820472381999998,62.677165289999998,61.889763715999997,65.587401507999999,66.170078673000006,57.004724351,44.655118065000003,36.532283427000003,43.593700742999999,51.754330656,61.940157417000002,64.324409383000003,58.94488183,67.209448750000007,63.949606234000001,59.999999938999999,52.651968449999998,52.516535380000001,51.492913332999997,47.011023573999999,62.774803085999999,62.094488126000002,56.456692855999997,58.960629861000001,56.261417264999999,66.425196783000004,63.940157415000002,63.546456628000001,62.365354267000001,54.497637740000002,51.640944828999999,43.738582633,47.190551133,50.793700735999998,61.004724347,58.845567690999999,69.272288544999995,61.376047751999998,62.242824486000004,61.147447294999999,65.198755398000003,57.813690627,49.212598425000003,38.306451613,44.640589280999997,43.932562865000001,72.853695707,60.633096266000003,65.605156210000004,67.148209296000005,61.753873507999998,53.937007874000003,61.436372873000003,39.782829565999997,41.770383541000001,37.754000507999997,59.544069088000001,49.923799848000002,59.582169164,68.776987554000002,65.274955550000001,63.719202438000003,61.483997967999997,61.655448311000001,57.756540512999997,53.063881127999998,42.392684785,42.100584200999997,55.038735076999998,58.267716534999998,56.575438151,64.211328422999998,76.397002794000002,68.935737871000001,64.805054609999999,58.899542799000002,65.046355093000003,58.191516383,45.018415036999997,45.196215391999999,60.042545085,46.263017525999999,56.911988823999998
AGUAS DE LINDOIA,3500501,64.017233630000007,72.804932328000007,70.383301071999995,64.217798181000006,59.166542800999999,69.789035733000006,66.468578152000006,53.743871583999997,49.004605505999997,55.214678298000003,52.503342689,54.724409393000002,65.458327076000003,71.148417695999996,69.781607417000004,67.040558540999996,62.308720780000002,57.978012122999999,61.625315641,51.975932200999999,58.861981815,49.992571632000001,64.960629854999993,68.117664468000001,61.907591676999999,68.600505056000003,67.605110612999994,60.325360212,59.151686167999998,61.900163360000001,55.028970379,57.480314902000003,58.267716475999997,52.845045259000003,59.055118049999997,56.692913328000003,68.110236150999995,68.110236150999995,64.656068868999995,62.598425132999999,68.110236150999995,65.354330641999994,62.204724345999999,55.994651554999997,53.937007819000002,38.671816927000002,56.782053128999998,59.545386954999998,63.690387692999998,59.144257850999999,62.791561368000004,63.972663728999997,59.939087741999998,64.477789267000006,54.330708606000002,46.553260983999998,51.574803097,43.700787357000003,55.905511754000003,67.515970812000006,64.269796399000001,67.716535363999995,71.460406999,69.789035733000006,69.789035733000006,70.479869190000002,64.975486488000001,53.246174363000002,49.108601941000003,51.871935766,55.994651554999997,64.760065303000005,68.110236150999995,65.257762524,64.871490054000006,69.774179099999998,68.986777525999997,71.259842446999997,65.443470442999995,54.627841275000002,64.477789267000006,53.543307032000001,65.257762524,69.989600284999995,57.086614115000003,65.354330641999994,74.015747955999998,68.021096349999993,61.811023558999999,67.233694775999993,58.661417262999997,54.716981076000003,51.678799531000003,63.645817792999999,56.759768178999998,74.275739041999998,73.674045386000003,67.582825662999994,68.674788222999993,70.977566410999998,71.170702645999995,70.858713343000005,61.707027125000003,48.618333036000003,51.374238544999997,48.529193235000001,64.269796399000001,56.611201844,66.431436568999999,74.038032905999998,70.138166620000007,73.867181621,69.543901281000004,72.136383821999999,60.511068129999998,52.570197540000002,47.637795226999998,57.175753915999998,69.283910195000004,61.417322771999999,67.924528233000004,71.720398084999999,69.425048212999997,70.323874537999998,70.078740085999996,69.915317118000004,72.574654508999998,58.884266765,62.241865930000003,72.953498663000005,67.746248631,72.433516491000006,73.287772915999994,65.005199755000007,69.150200494000003,67.040558540999996,66.572574587000005,61.996731476999997,63.467538191000003,49.717723913,42.816817665000002,52.213638336000002,60.072797442999999,68.451938721000005,69.699895932000004,67.181696559000002,76.236814659999993,75.471698036000006,71.319268980999993,70.049026819000005,61.714455440999998,47.682365126999997,45.104739219999999,43.574505971999997,63.259545322000001,67.434259327999996,67.723963681000001,63.296686905999998,66.164017165999994,75.256276850999996,70.420442656000006,74.498588544,65.748031428999994,59.493388736999997,46.917248504,54.687267808999998,55.593522450999998,72.411231541000006,72.411231541000006,67.590253978999996,72.106670554999994,70.932996510999999,70.947853144000007,74.684296462000006,64.418362732999995,60.362501795999997,54.226712171999999,63.489823141000002,58.32714301,65.005199755000007,57.777447571000003,54.412420089999998,70.970138094000006,67.241123092999999,68.385083870000003,67.820531798000005,63.675531059999997,44.911602985000002,44.413905763999999,43.901351908999999,58.163720042000001,66.134303899000003,54.367850189999999,72.530084608999999,71.348982247999999,71.282127396999996,74.877432697000003,70.784430176000001,62.583568499999998,56.232357690000001,48.120635815,46.53840435,70.383301071999995,69.573614547999995,62.687564934000001,62.316149097,69.759322466,64.202941547999998,61.92244831,60.845342383000002,56.923191146999997,49.925716782000002,49.123458573999997,59.842519623999998,64.292081349,63.534393041999998,66.216015382999998,61.224186537000001,68.310800702999998,65.651463311000001,71.252414130000005,68.749071389999997,62.204724345999999,53.350170796999997,40.172336907000002,48.826325904999997,49.116030256999998,63.378398390000001,70.167879886999998,62.984697603000001,71.653543233999997,68.147377735000006,67.062843490999995,58.884266765,57.086614115000003,58.096865190999999,53.580448615999998,68.102807834000004,69.907888800999999,62.754419784,60.043084176000001,54.835834144000003,70.680433742000005,65.770316378999993,66.758282504999997,63.586391259000003,61.387609505,53.075323077999997,47.860644729000001,49.071460356999999,54.508988207999998,60.934482183999997,53.702301634999998,69.806178074000002,63.166262871000001,62.893700787,53.179890974999999,64.226226529000002,59.547244094,53.285887340999999,44.041490005999997,47.993640218000003,56.026650515,73.001211386999998,59.221683828000003,67.262265294000002,69.208055724000005,60.024227740999997,54.429133858,63.908237432,38.961235615,43.231374924000001,40.361901877999998,62.113870382000002,49.689582070999997,60.387643851999997,67.368261660000002,65.581465777999995,65.952453059000007,61.159903088999997,62.901271956000002,61.182616596000003,56.420351302,47.168382798000003,43.458509994000003,57.616596002000001,56.019079345999998,57.942156269000002,65.119624470000005,75.522410660000006,70.275590550999993,65.096910962999999,62.038158692000003,67.110841914000005,55.996365838999999,43.71592974,50.552695335999999,61.712598425000003,48.076923076999996,60.508782556
